cycle,t,dt,lowstate_age,joint_id,q,dq,tau_est,q_cmd,dq_cmd,kp_cmd,kd_cmd,tau_cmd,flags,debug_0,debug_1,debug_2,debug_3,debug_4,debug_5,debug_6,debug_7,debug_8,debug_9,debug_10,debug_11,debug_12,debug_13,debug_14,debug_15,debug_16,debug_17,debug_18,debug_19,debug_20,debug_21,debug_22,debug_23,debug_24,debug_25,debug_26,debug_27,debug_28,debug_29,debug_30,debug_31
56,14263.5,0.00201052,0.00122191,2,0.31882,-0.0916291,-0.28125,0.31882,0,0,0.8,-0.98372,4,0.324879,0.00224765,0.31882,-0.0916291,0.00605968,0.0938767,-4.51141,2.87731,-0.98372,0.000213506,0.0174323,0.317828,-0.177375,0.000119963,-0.0299908,0.318042,0.324883,0.00252931,-0.159943,0.258982,-0.0129594,-0.0590594,0.146984,-7.95024,-0.98372,-1.6341,0.285597,1.43339,0,0,0,0
57,14263.5,0.00201082,0.00131023,2,0.318628,-0.0917701,-0.28125,0.318628,0,0,0.8,-1.10372,4,0.324883,0.00253087,0.318628,-0.0917701,0.00625521,0.094301,-4.30675,2.87108,-1.10372,0.000204003,0.0172554,0.31769,-0.175844,0.000113876,-0.028469,0.317894,0.324888,0.00283112,-0.158588,0.261976,-0.0119863,-0.0559185,0.146602,-8.45761,-1.10372,-1.43567,0.288508,1.46223,0,0,0,0
58,14263.5,0.00201061,0.00128029,2,0.31842,-0.0924331,0,0.31842,0,0,0.8,-1.19415,4,0.324888,0.00283277,0.31842,-0.0924331,0.0064673,0.0952658,-4.0793,2.88514,-1.19415,0.000193744,0.01698,0.317543,-0.175504,0.000107415,-0.0268538,0.317737,0.324893,0.0031512,-0.158524,0.265302,-0.0109177,-0.0524344,0.147606,-8.83516,-1.19415,-1.19415,0.291479,1.49307,0,0,0,0
59,14263.5,0.00201011,0.00133215,2,0.318181,-0.0944802,-0.75,0.318181,0,0,0.8,-1.07415,4,0.324893,0.00315286,0.318181,-0.0944802,0.00671199,0.097633,-3.83223,2.91511,-1.07415,0.000182306,0.0167513,0.317384,-0.176194,0.000100107,-0.0250268,0.317567,0.324898,0.0034889,-0.159443,0.268916,-0.00976476,-0.0486505,0.149678,-8.32418,-1.07415,-0.917115,0.294512,1.5254,0,0,0,0
60,14263.5,0.00201238,0.00128461,2,0.317925,-0.09838,-1.21875,0.317925,0,0,0.8,-0.95415,4,0.324898,0.00349104,0.317925,-0.09838,0.00697329,0.101871,-3.52391,2.93482,-0.95415,0.000167885,0.0164959,0.317215,-0.176091,9.08448e-05,-0.0227112,0.317382,0.324905,0.003844,-0.159595,0.273425,-0.0083873,-0.043957,0.151208,-7.81619,-0.95415,-0.589093,0.297616,1.55876,0,0,0,0
61,14263.5,0.00200965,0.00134341,2,0.317685,-0.101743,-1.40625,0.317685,0,0,0.8,-0.83415,4,0.324905,0.00384573,0.317685,-0.101743,0.00721933,0.105589,-3.15476,2.94945,-0.83415,0.000151757,0.0158998,0.317032,-0.175227,8.08974e-05,-0.0202244,0.317184,0.324912,0.00421469,-0.159328,0.278824,-0.00678828,-0.0383599,0.152539,-7.30972,-0.83415,-0.205302,0.300782,1.59259,0,0,0,0
62,14263.5,0.00200964,0.00137515,2,0.31743,-0.106122,0,0.31743,0,0,0.8,-0.71415,4,0.324912,0.00421656,0.31743,-0.106122,0.00748206,0.110339,-2.83162,2.96115,-0.71415,0.000138567,0.015148,0.316836,-0.173947,7.31166e-05,-0.0182791,0.316974,0.324919,0.00460051,-0.158799,0.283551,-0.00532823,-0.0334235,0.153471,-6.80416,-0.71415,0.129535,0.304017,1.62648,0,0,0,0
63,14263.5,0.00202011,0.00142136,2,0.316966,-0.113771,-0.375,0.316966,0,0,0.8,-0.59415,4,0.32492,0.00460447,0.316966,-0.113771,0.00795333,0.118376,-2.5057,2.97344,-0.59415,0.000126182,0.0141586,0.31663,-0.172407,6.61884e-05,-0.0165471,0.316756,0.324928,0.00500227,-0.158249,0.288319,-0.00384173,-0.0284364,0.154407,-6.29853,-0.59415,0.467737,0.307337,1.66015,0,0,0,0
64,14263.5,0.00201874,0.00139333,2,0.316758,-0.117136,-0.375,0.316758,0,0,0.8,-0.47415,4,0.324928,0.00500606,0.316758,-0.117136,0.00816973,0.122142,-1.65384,2.9958,-0.47415,8.93945e-05,0.012639,0.316414,-0.170846,4.36975e-05,-0.0109244,0.316503,0.324938,0.00541635,-0.158207,0.300771,-0.000568682,-0.0157325,0.157638,-5.79019,-0.47415,1.34196,0.310722,1.69298,0,0,0,0
65,14263.5,0.00201876,0.00141252,2,0.316535,-0.120173,-0.09375,0.316535,0,0,0.8,-0.35415,4,0.324938,0.00542026,0.316535,-0.120173,0.00840295,0.125593,-1.30393,3.02163,-0.35415,7.65725e-05,0.0114533,0.316164,-0.169787,3.67375e-05,-0.00918437,0.31624,0.324948,0.00584151,-0.158334,0.305892,0.001025,-0.0103489,0.159359,-5.28095,-0.35415,1.7177,0.314172,1.72455,0,0,0,0
66,14263.5,0.0020173,0.00138146,2,0.316311,-0.122264,-0.46875,0.316311,0,0,0.8,-0.23415,4,0.324948,0.00584518,0.316311,-0.122264,0.00863698,0.128109,-1.19687,3.04673,-0.23415,7.50709e-05,0.0104967,0.315903,-0.168896,3.70178e-05,-0.00925444,0.315978,0.324959,0.00627569,-0.158399,0.307466,0.0018108,-0.00851204,0.16021,-4.77198,-0.23415,1.84986,0.317681,1.75445,0,0,0,0
67,14263.5,0.00201775,0.0015131,2,0.316103,-0.123595,-0.1875,0.316103,0,0,0.8,-0.11415,4,0.324959,0.00627956,0.316103,-0.123595,0.00885591,0.129874,-1.21946,3.06734,-0.11415,7.91982e-05,0.00976521,0.315642,-0.167943,4.07493e-05,-0.0101873,0.315721,0.324971,0.0067175,-0.158178,0.307147,0.00216901,-0.00857423,0.160347,-4.26432,-0.11415,1.84788,0.32125,1.78233,0,0,0,0
68,14263.5,0.00201746,0.00145843,2,0.315896,-0.123588,-0.84375,0.315896,0,0,0.8,0.00584959,4,0.324971,0.00672136,0.315896,-0.123588,0.00907571,0.130309,-1.33634,3.08059,0.00584959,8.73825e-05,0.00920546,0.315388,-0.166706,4.69552e-05,-0.0117388,0.315475,0.324984,0.00716473,-0.157501,0.305452,0.00221684,-0.0100233,0.159718,-3.75875,0.00584959,1.74425,0.324872,1.80779,0,0,0,0
69,14263.5,0.00201754,0.00158665,2,0.315688,-0.123272,0,0.315688,0,0,0.8,0.12585,4,0.324984,0.00716862,0.315688,-0.123272,0.00929642,0.13044,-1.4828,3.08348,0.12585,9.62632e-05,0.00884186,0.315145,-0.165018,5.33623e-05,-0.0133406,0.315241,0.324998,0.00761526,-0.156177,0.303325,0.00217043,-0.0119158,0.158347,-3.25611,0.12585,1.60068,0.328542,1.83051,0,0,0,0
70,14263.5,0.00202445,0.00146383,2,0.31548,-0.121671,-0.1875,0.31548,0,0,0.8,0.24585,4,0.324998,0.00762071,0.31548,-0.121671,0.00951811,0.129292,-1.61042,3.07523,0.24585,0.00010396,0.00853406,0.314916,-0.162689,5.89042e-05,-0.0147261,0.31502,0.325013,0.00806831,-0.154155,0.301475,0.00219234,-0.0135445,0.156347,-2.75662,0.24585,1.46481,0.332268,1.85019,0,0,0,0
71,14263.5,0.00203188,0.00164824,2,0.315256,-0.120622,0.1875,0.315256,0,0,0.8,0.36585,4,0.325013,0.00807578,0.315256,-0.120622,0.00975673,0.128698,-1.70386,3.05445,0.36585,0.000109517,0.00832745,0.314701,-0.159668,6.28827e-05,-0.0157207,0.31481,0.325029,0.00852186,-0.151341,0.300125,0.00233244,-0.0146846,0.153673,-2.26065,0.36585,1.35059,0.336048,1.86649,0,0,0,0
72,14263.6,0.00202644,0.00151688,2,0.315017,-0.118633,0.84375,0.315017,0,0,0.8,0.48585,4,0.325029,0.00852749,0.315017,-0.118633,0.0100122,0.127161,-1.69874,3.02309,0.48585,0.00011056,0.00800353,0.314498,-0.155862,6.40073e-05,-0.0160018,0.314609,0.325045,0.00896944,-0.147858,0.300216,0.0028014,-0.014393,0.15066,-1.76764,0.48585,1.32435,0.339841,1.87898,0,0,0,0
73,14263.6,0.00201314,0.00162152,2,0.314745,-0.11864,-0.1875,0.314745,0,0,0.8,0.60585,4,0.325046,0.00897219,0.314745,-0.11864,0.0103004,0.127613,-1.58612,2.98182,0.60585,0.000106269,0.00765489,0.314306,-0.151394,6.16062e-05,-0.0154015,0.314412,0.325063,0.00940729,-0.143739,0.301877,0.00362571,-0.0125349,0.147364,-1.27738,0.60585,1.3957,0.343632,1.88739,0,0,0,0
74,14263.6,0.00201281,0.00157149,2,0.314505,-0.119104,0.09375,0.314505,0,0,0.8,0.72585,4,0.325063,0.00941005,0.314505,-0.119104,0.0105576,0.128514,-1.49004,2.93624,0.72585,9.47318e-05,0.00696472,0.31412,-0.146293,6.0668e-05,-0.015167,0.314214,0.325072,0.0097236,-0.139329,0.303298,0.00438745,-0.0109161,0.143716,-0.788323,0.72585,1.4462,0.347435,1.89153,0,0,0,0
75,14263.6,0.00201033,0.00167507,2,0.314266,-0.119422,-0.375,0.314266,0,0,0.8,0.84585,4,0.325081,0.00984941,0.314266,-0.119422,0.0108156,0.129271,-1.00551,2.89039,0.84585,8.37327e-05,0.00601046,0.313933,-0.140905,4.87941e-05,-0.0121985,0.314016,0.325101,0.0103075,-0.134895,0.310394,0.00646003,-0.00362235,0.141355,-0.299361,0.84585,1.88487,0.35124,1.89397,0,0,0,0
76,14263.6,0.00201481,0.0015689,2,0.313994,-0.121734,0.09375,0.313994,0,0,0.8,0.96585,4,0.325101,0.010311,0.313994,-0.121734,0.0111065,0.132045,-0.704892,2.84632,0.96585,7.30341e-05,0.00493941,0.313745,-0.135494,4.31093e-05,-0.0107773,0.313818,0.325121,0.0107986,-0.130554,0.314804,0.00793497,0.000986009,0.138489,0.189992,0.96585,2.14143,0.355061,1.8993,0,0,0,0
77,14263.6,0.00201017,0.00157784,2,0.313563,-0.123224,0.65625,0.313563,0,0,0.8,1.08585,4,0.325121,0.0108011,0.313563,-0.123224,0.0115581,0.134026,-0.304198,2.80882,1.08585,5.84729e-05,0.00357229,0.313558,-0.130174,3.52438e-05,-0.00881094,0.313617,0.325142,0.0113176,-0.126602,0.320677,0.00977574,0.00706091,0.136378,0.681043,1.08585,2.50462,0.358888,1.90906,0,0,0,0
78,14263.6,0.00201017,0.00142331,2,0.313387,-0.122955,0.1875,0.313387,0,0,0.8,1.20585,4,0.325142,0.0113203,0.313387,-0.122955,0.0117551,0.134275,0.520889,2.77925,1.20585,2.24995e-05,0.00220833,0.313366,-0.12524,1.30987e-05,-0.00327468,0.313389,0.325164,0.0118649,-0.123032,0.332751,0.0130761,0.0193619,0.136108,1.17415,1.20585,3.30014,0.362739,1.92272,0,0,0,0
79,14263.6,0.00203141,0.00160222,2,0.313259,-0.120875,0.75,0.313259,0,0,0.8,1.32585,4,0.325165,0.0118736,0.313259,-0.120875,0.0119055,0.132748,0.838431,2.75206,1.32585,1.10385e-05,0.00111371,0.313147,-0.120683,6.93583e-06,-0.00173396,0.313158,0.325188,0.0124459,-0.11957,0.337411,0.0146998,0.024253,0.134269,1.66775,1.32585,3.59049,0.366661,1.9399,0,0,0,0
80,14263.6,0.00201794,0.001578,2,0.313195,-0.116038,0.5625,0.313195,0,0,0.8,1.44585,4,0.325188,0.0124513,0.313195,-0.116038,0.0119929,0.128489,0.758453,2.72024,1.44585,1.81176e-05,0.000393727,0.312926,-0.116234,1.26326e-05,-0.00315815,0.312944,0.325213,0.01305,-0.11584,0.336267,0.0150078,0.0233227,0.130848,2.15995,1.44585,3.4787,0.370596,1.95983,0,0,0,0
81,14263.6,0.00200904,0.00172055,2,0.313147,-0.109368,0.75,0.313147,0,0,0.8,1.56585,4,0.325213,0.0130527,0.313147,-0.109368,0.0120655,0.122421,0.336036,2.67535,1.56585,4.04639e-05,0.000172152,0.312721,-0.11152,2.78422e-05,-0.00696054,0.312761,0.325238,0.0136766,-0.111348,0.330121,0.0141854,0.0173597,0.125534,2.6484,1.56585,3.01139,0.374555,1.98198,0,0,0,0
82,14263.6,0.00200995,0.0017451,2,0.313163,-0.100003,0.46875,0.313163,0,0,0.8,1.68585,4,0.325239,0.0136798,0.313163,-0.100003,0.0120753,0.113683,-0.229019,2.61132,1.68585,6.84651e-05,0.000333595,0.312549,-0.106051,4.63101e-05,-0.0115775,0.312618,0.325266,0.0143277,-0.105718,0.321893,0.0129078,0.00927558,0.118626,3.13141,1.68585,2.3823,0.378562,2.00598,0,0,0,0
83,14263.6,0.00200927,0.00169563,2,0.313195,-0.08803,1.40625,0.313195,0,0,0.8,1.57911,4,0.325266,0.0143307,0.313195,-0.08803,0.0120705,0.102361,-0.942846,2.52196,1.57911,0.000102417,0.000881179,0.312419,-0.0994551,6.82295e-05,-0.0170574,0.312521,0.325294,0.0150011,-0.0985739,0.311494,0.0111526,-0.0010275,0.109726,2.65456,1.57911,1.57911,0.382618,2.03135,0,0,0,0
84,14263.6,0.00200896,0.00164313,2,0.313291,-0.0727031,1.125,0.313291,0,0,0.8,1.45911,4,0.325294,0.0150041,0.313291,-0.0727031,0.012003,0.0877073,-1.66477,2.43121,1.45911,0.000135452,0.00175857,0.312335,-0.0932648,8.90966e-05,-0.0222742,0.31247,0.325324,0.0156954,-0.0915062,0.300977,0.00939255,-0.011493,0.100899,2.12153,1.45911,0.766436,0.386725,2.05766,0,0,0,0
85,14263.6,0.002009,0.00172209,2,0.313387,-0.0567494,1.78125,0.313387,0,0,0.8,1.33911,4,0.325324,0.0156986,0.313387,-0.0567494,0.011937,0.072448,-2.47066,2.33175,1.33911,0.000170339,0.00322967,0.312296,-0.0872631,0.000110405,-0.0276013,0.312466,0.325355,0.0164091,-0.0840335,0.289236,0.0073705,-0.0232304,0.091404,1.586,1.33911,-0.138918,0.390886,2.0845,0,0,0,0
86,14263.6,0.00200924,0.00165542,2,0.313499,-0.039167,1.125,0.313499,0,0,0.8,1.21911,4,0.325355,0.0164124,0.313499,-0.039167,0.0118564,0.0555794,-3.20457,2.21902,1.21911,0.000200289,0.00502534,0.312304,-0.0808615,0.00012799,-0.0319974,0.312505,0.325388,0.0171403,-0.0758361,0.278547,0.00561049,-0.0339578,0.0814466,1.0467,1.21911,-0.985556,0.395101,2.11148,0,0,0,0
87,14263.6,0.00200953,0.00174817,2,0.313627,-0.0207347,1.59375,0.313627,0,0,0.8,1.09911,4,0.325388,0.0171438,0.313627,-0.0207347,0.0117612,0.0378785,-3.84515,2.08927,1.09911,0.000224425,0.00709631,0.312357,-0.0737427,0.000141329,-0.0353322,0.312581,0.325422,0.0178872,-0.0666464,0.269223,0.00418265,-0.0433588,0.070829,0.502568,1.09911,-1.75589,0.399371,2.13823,0,0,0,0
88,14263.6,0.0020095,0.00164805,2,0.313659,-0.0058851,1.78125,0.313659,0,0,0.8,0.97911,4,0.325422,0.0178908,0.313659,-0.0058851,0.0117634,0.0237759,-4.38222,1.94106,0.97911,0.000242853,0.00928712,0.31245,-0.0656413,0.000150702,-0.0376754,0.312693,0.325458,0.0186476,-0.0563541,0.261412,0.00311923,-0.051281,0.0594734,-0.0467894,0.97911,-2.44117,0.403695,2.16438,0,0,0,0
89,14263.6,0.00200943,0.00176964,2,0.313706,0.00753553,1.5,0.313706,0,0,0.8,0.85911,4,0.325458,0.0186512,0.313706,0.00753553,0.0117512,0.0111156,-4.4977,1.7835,0.85911,0.000242118,0.0109522,0.31258,-0.0564477,0.000147999,-0.0369997,0.312822,0.325495,0.0194193,-0.0454955,0.259761,0.00349037,-0.0530614,0.0489859,-0.598828,0.85911,-2.7142,0.408069,2.18962,0,0,0,0
90,14263.6,0.00200948,0.00174364,2,0.313706,0.0175056,1.40625,0.313706,0,0,0.8,0.73911,4,0.325495,0.0194229,0.313706,0.0175056,0.0117884,0.00191731,-4.37848,1.62491,0.73911,0.000231588,0.012105,0.312729,-0.0466932,0.000139447,-0.0348619,0.31296,0.325534,0.0202001,-0.0345882,0.26154,0.00466401,-0.0514209,0.0392522,-1.15123,0.73911,-2.75357,0.412494,2.21363,0,0,0,0
91,14263.6,0.00200899,0.00184731,2,0.31377,0.0294656,0.84375,0.31377,0,0,0.8,0.61911,4,0.325534,0.0202036,0.31377,0.0294656,0.0117633,-0.00926199,-3.96624,1.47642,0.61911,0.000209048,0.0125642,0.312887,-0.0368907,0.000123812,-0.0309531,0.313096,0.325574,0.0209876,-0.0243264,0.2676,0.00683427,-0.0454959,0.0311607,-1.70086,0.61911,-2.48982,0.416964,2.23611,0,0,0,0
92,14263.6,0.00201313,0.0018127,2,0.31377,0.0303035,0.5625,0.31377,0,0,0.8,0.49911,4,0.325574,0.0209927,0.31377,0.0303035,0.0118037,-0.00931079,-3.59951,1.33815,0.49911,0.00018886,0.0130061,0.31304,-0.0277282,0.000109767,-0.0274418,0.313229,0.325616,0.0217811,-0.014722,0.272997,0.00885956,-0.0402321,0.0235816,-2.2477,0.49911,-2.26136,0.421486,2.25686,0,0,0,0
93,14263.6,0.00200957,0.00190641,2,0.313802,0.0297666,0.5625,0.313802,0,0,0.8,0.37911,4,0.325616,0.0217849,0.313802,0.0297666,0.0118138,-0.00798175,-2.99801,1.23018,0.37911,0.000162091,0.0121313,0.313191,-0.0192174,9.30886e-05,-0.0232721,0.313353,0.325659,0.0225752,-0.00708619,0.281825,0.0116792,-0.0315278,0.0187654,-2.7861,0.37911,-1.76783,0.426041,2.27553,0,0,0,0
94,14263.6,0.00200914,0.00182989,2,0.313786,0.0262967,1.5,0.313786,0,0,0.8,0.25911,4,0.32566,0.0225788,0.313786,0.0262967,0.0118733,-0.00371793,-2.38851,1.16115,0.25911,0.000137243,0.0106722,0.313327,-0.0126584,7.84678e-05,-0.019617,0.313465,0.325705,0.0233686,-0.00198617,0.290771,0.0145276,-0.0226933,0.0165138,-3.31365,0.25911,-1.22736,0.430629,2.29195,0,0,0,0
95,14263.6,0.00200905,0.00197871,2,0.313786,0.0218494,0.75,0.313786,0,0,0.8,0.13911,4,0.325705,0.0233722,0.313786,0.0218494,0.0119184,0.00152283,-1.68146,1.13637,0.13911,0.000108831,0.00887148,0.313447,-0.00861347,6.19254e-05,-0.0154814,0.313556,0.325751,0.0241591,0.000258006,0.301144,0.0177044,-0.0124121,0.0174464,-3.82885,0.13911,-0.545091,0.435249,2.3059,0,0,0,0
96,14263.6,0.00200896,0.00187976,2,0.313738,0.0152601,1.78125,0.313738,0,0,0.8,0.120289,4,0.325752,0.0241626,0.313738,0.0152601,0.0120131,0.00890252,-1.03437,1.15466,0.120289,8.31748e-05,0.00713466,0.313542,-0.00739969,4.7133e-05,-0.0117832,0.313625,0.3258,0.024944,-0.00026503,0.310643,0.020676,-0.00298194,0.020941,-3.9069,0.120289,0.120289,0.439893,2.31721,0,0,0,0
97,14263.6,0.00200911,0.00189328,2,0.313706,0.00922181,0.28125,0.313706,0,0,0.8,0.240289,4,0.3258,0.0249476,0.313706,0.00922181,0.0120934,0.0157258,-0.362299,1.20159,0.240289,5.58057e-05,0.00550798,0.313609,-0.00807883,3.10501e-05,-0.00776254,0.313664,0.32585,0.025721,-0.00257085,0.320508,0.0237264,0.00684351,0.0262972,-3.39369,0.240289,0.839286,0.444557,2.32572,0,0,0,0
98,14263.6,0.00200868,0.00181091,2,0.313627,0.00248696,0.375,0.313627,0,0,0.8,0.360289,4,0.32585,0.0257244,0.313627,0.00248696,0.0122231,0.0232374,0.188102,1.25393,0.360289,3.31717e-05,0.00422807,0.313646,-0.00935823,1.766e-05,-0.00441499,0.313679,0.325901,0.0264874,-0.00513016,0.328597,0.0263584,0.0149185,0.0314886,-2.87898,0.360289,1.44203,0.449235,2.33127,0,0,0,0
99,14263.6,0.00200909,0.00189549,2,0.313579,-0.00239302,0.1875,0.313579,0,0,0.8,0.480289,4,0.325901,0.0264908,0.313579,-0.00239302,0.0123225,0.0288838,0.240044,1.30991,0.480289,1.00602e-05,0.00306618,0.313657,-0.0108881,1.96307e-05,-0.00490769,0.313667,0.32593,0.0270129,-0.00782194,0.329407,0.0273,0.0157403,0.0351219,-2.36327,0.480289,1.54995,0.453922,2.33377,0,0,0,0
100,14263.6,0.00201067,0.00179789,2,0.313499,-0.00742887,-0.1875,0.313499,0,0,0.8,0.600289,4,0.325954,0.0272636,0.313499,-0.00742887,0.0124554,0.0346924,1.13077,1.36469,0.600289,-6.02124e-06,0.0022117,0.313642,-0.0125485,-5.75097e-06,0.00143774,0.313636,0.326008,0.0280625,-0.0103368,0.342471,0.0310751,0.028835,0.0414119,-1.84797,0.600289,2.49546,0.458616,2.33562,0,0,0,0
101,14263.6,0.00201092,0.00196441,2,0.313435,-0.0117222,0.28125,0.313435,0,0,0.8,0.720289,4,0.326009,0.0280669,0.313435,-0.0117222,0.012574,0.0397891,1.47472,1.41682,0.720289,-2.01597e-05,0.00146934,0.313608,-0.0140327,-1.41628e-05,0.0035407,0.313588,0.326065,0.0289023,-0.0125634,0.34755,0.0330379,0.0339619,0.0456013,-1.33358,0.720289,2.89154,0.463316,2.34016,0,0,0,0
102,14263.6,0.00200907,0.00185841,2,0.313371,-0.0159216,-0.1875,0.313371,0,0,0.8,0.840289,4,0.326065,0.0289061,0.313371,-0.0159216,0.0126941,0.0448278,1.7083,1.46435,0.840289,-2.91916e-05,0.000839817,0.313557,-0.0152305,-1.93219e-05,0.00483049,0.313528,0.326123,0.029776,-0.0143907,0.351018,0.0346644,0.0374896,0.0490552,-0.820684,0.840289,3.17265,0.468025,2.34795,0,0,0,0
103,14263.6,0.00202716,0.00197677,2,0.313339,-0.0196944,0.375,0.313339,0,0,0.8,0.960289,4,0.326123,0.0297883,0.313339,-0.0196944,0.0127845,0.0494827,1.86127,1.50689,0.960289,-3.42379e-05,0.000228547,0.313496,-0.0160321,-2.18496e-05,0.00546239,0.313462,0.326183,0.0306911,-0.0158035,0.353311,0.0360622,0.0398488,0.0518658,-0.309411,0.960289,3.36816,0.472797,2.35862,0,0,0,0
104,14263.6,0.0020297,0.0019169,2,0.313307,-0.0235726,0.1875,0.313307,0,0,0.8,1.08029,4,0.326184,0.0307048,0.313307,-0.0235726,0.0128768,0.0542773,1.8781,1.54367,1.08029,-3.24706e-05,-0.000372086,0.313429,-0.0164224,-1.98503e-05,0.00496257,0.313396,0.326245,0.0316384,-0.0167944,0.353617,0.0370354,0.0402202,0.0538299,0.200073,1.08029,3.42176,0.477597,2.37166,0,0,0,0
105,14263.6,0.00202957,0.00202945,2,0.313307,-0.0235726,0.1875,0.313307,0,0,0.8,1.20029,4,0.326246,0.0316523,0.313307,-0.0235726,0.0129391,0.0552249,1.83435,1.57534,1.20029,-2.7416e-05,-0.00103331,0.313364,-0.0163943,-1.55802e-05,0.00389504,0.313336,0.326309,0.0326146,-0.0174276,0.35304,0.0378355,0.0397038,0.0552631,0.707966,1.20029,3.40969,0.482425,2.38661,0,0,0,0
106,14263.6,0.00203333,4.0181e-05,2,0.313371,-0.0207831,1.125,0.313371,0,0,0.8,1.32029,4,0.32631,0.0326308,0.313371,-0.0207831,0.0129395,0.0534139,1.65879,1.59544,1.32029,-1.73631e-05,-0.00128477,0.313304,-0.0160117,-8.52573e-06,0.00213143,0.313287,0.326376,0.0336194,-0.0172965,0.35054,0.0382222,0.0372531,0.0555186,1.21246,1.32029,3.25423,0.487294,2.40309,0,0,0,0
107,14263.6,0.00202924,0.00206927,2,0.313371,-0.0207831,1.125,0.313371,0,0,0.8,1.44029,4,0.326377,0.0336341,0.313371,-0.0207831,0.0130057,0.0544172,1.26546,1.5964,1.44029,1.82735e-06,-0.00107822,0.313257,-0.0148715,4.00818e-06,-0.00100204,0.313259,0.326444,0.0346468,-0.0159497,0.344861,0.0378997,0.0316019,0.0538494,1.71148,1.44029,2.86186,0.492188,2.42064,0,0,0,0
108,14263.6,0.00204676,0.000103245,2,0.313483,-0.0081623,0.9375,0.313483,0,0,0.8,1.56029,4,0.326445,0.0346707,0.313483,-0.0081623,0.0129627,0.042833,1.0146,1.58289,1.56029,1.49121e-05,-0.00114329,0.313234,-0.0125268,1.28322e-05,-0.00320806,0.313249,0.326515,0.0357052,-0.0136701,0.341265,0.0380906,0.0280166,0.0517607,2.20628,1.56029,2.59749,0.497161,2.43907,0,0,0,0
109,14263.6,0.00212033,0.000155183,2,0.313531,-0.00217041,1.3125,0.313531,0,0,0.8,1.68029,4,0.326519,0.035768,0.313531,-0.00217041,0.0129883,0.0379384,0.485831,1.53501,1.68029,3.67031e-05,0.000116828,0.31323,-0.00925751,2.56924e-05,-0.0064231,0.313267,0.326591,0.0368225,-0.00914068,0.333615,0.0374056,0.0203485,0.0465463,2.69114,1.68029,2.02084,0.502352,2.45858,0,0,0,0
110,14263.6,0.00212927,0.000359304,2,0.313595,0.00394194,1.21875,0.313595,0,0,0.8,1.59401,4,0.326595,0.0368916,0.313595,0.00394194,0.0130007,0.0329497,0.134708,1.4593,1.59401,5.13154e-05,0.000929698,0.313259,-0.0037584,3.43613e-05,-0.00859034,0.313311,0.326669,0.0379636,-0.0028287,0.328563,0.0373457,0.0152522,0.0401744,2.30134,1.59401,1.59401,0.507609,2.47825,0,0,0,0
111,14263.6,0.00211815,0.000402258,2,0.313627,0.0094037,1.6875,0.313627,0,0,0.8,1.47401,4,0.326674,0.038027,0.313627,0.0094037,0.013047,0.0286233,-0.0874412,1.3885,1.47401,6.11375e-05,0.00131118,0.313314,0.00177397,4.04101e-05,-0.0101025,0.313375,0.32675,0.0391137,0.00308515,0.325396,0.0377323,0.0120209,0.0346471,1.77118,1.47401,1.30106,0.512876,2.49754,0,0,0,0
112,14263.6,0.00203958,0.000409804,2,0.313675,0.0142191,1.03125,0.313675,0,0,0.8,1.35401,4,0.326751,0.0391353,0.313675,0.0142191,0.0130767,0.0249163,-0.111749,1.33047,1.35401,6.19563e-05,0.00144541,0.313389,0.00662752,4.07844e-05,-0.0101961,0.313451,0.32683,0.0402336,0.00807293,0.325119,0.0387587,0.0116683,0.0306857,1.24474,1.35401,1.21872,0.517989,2.51557,0,0,0,0
113,14263.6,0.00204284,0.000426894,2,0.313722,0.0182214,1.96875,0.313722,0,0,0.8,1.23406,4,0.326831,0.0402571,0.313722,0.0182214,0.0131088,0.0220357,-0.0535344,1.28759,1.23406,5.89583e-05,0.00149097,0.313472,0.0105624,3.87308e-05,-0.00968269,0.313531,0.326912,0.0413645,0.0120534,0.326049,0.0400766,0.0125186,0.0280233,0.722639,1.23406,1.23406,0.523146,2.53284,0,0,0,0
114,14263.6,0.00213509,0.000742347,2,0.313754,0.021001,0.9375,0.313754,0,0,0.8,1.31742,4,0.326917,0.0414395,0.313754,0.021001,0.013163,0.0204385,0.0561493,1.26127,1.31742,5.34392e-05,0.00151649,0.313558,0.0134986,3.50217e-05,-0.00875541,0.313611,0.327,0.042554,0.0150151,0.327738,0.0416288,0.0141264,0.0266136,1.05909,1.31742,1.31742,0.528574,2.54982,0,0,0,0
115,14263.6,0.00202748,0.00057075,2,0.313786,0.0217482,0.9375,0.313786,0,0,0.8,1.43742,4,0.327002,0.0425694,0.313786,0.0217482,0.0132152,0.0208212,0.23374,1.22419,1.43742,4.46223e-05,0.00150648,0.313645,0.0171333,2.91597e-05,-0.00728993,0.31369,0.327087,0.0436884,0.0186398,0.330416,0.0433573,0.0167257,0.0247175,1.54671,1.43742,1.45793,0.53376,2.56475,0,0,0,0
