time_s,cycle,joint_id,q_ref_raw,q_ref,q,q_error,dq_ref_raw,dq_ref,dq,dq_error,tau_cmd,u_raw,tau_est,lowstate_age,dt,flags
0.326,163,2,0.787366,0.211068,0.211016,5.1999999999996493e-05,2.76319,0.118023,0.119469,-0.0014460000000000028,1.02985,1.02985,0.932059,0.0,0.002,0
0.328,164,2,0.79289,0.211306,0.211258,4.799999999999249e-05,2.7599,0.119575,0.121054,-0.0014789999999999942,1.03338,1.03338,0.934278,0.0,0.002,0
0.33,165,2,0.798406,0.211547,0.211503,4.400000000001625e-05,2.75601,0.121122,0.122637,-0.0015150000000000025,1.03701,1.03701,0.93654,0.0,0.002,0
0.332,166,2,0.803913,0.21179,0.211751,3.900000000001125e-05,2.75158,0.122667,0.124218,-0.0015509999999999968,1.04081,1.04081,0.938903,0.0,0.002,0
0.334,167,2,0.809412,0.212037,0.212003,3.400000000000625e-05,2.74675,0.12421,0.125799,-0.0015889999999999932,1.04484,1.04484,0.941433,0.0,0.002,0
0.336,168,2,0.8149,0.212287,0.212258,2.9000000000001247e-05,2.74164,0.125754,0.12738,-0.0016259999999999886,1.04918,1.04918,0.944198,0.0,0.002,0
0.338,169,2,0.820378,0.21254,0.212516,2.3999999999996247e-05,2.73642,0.127303,0.128965,-0.0016619999999999968,1.05392,1.05392,0.947276,0.0,0.002,0
0.34,170,2,0.825846,0.212797,0.212777,1.9999999999992246e-05,2.73129,0.128859,0.130556,-0.001697000000000004,1.05914,1.05914,0.950746,0.0,0.002,0
0.342,171,2,0.831303,0.213056,0.213041,1.4999999999987246e-05,2.72648,0.130428,0.132159,-0.0017310000000000103,1.06495,1.06495,0.954697,0.0,0.002,0
0.344,172,2,0.836752,0.213318,0.213309,9.000000000009e-06,2.72221,0.132014,0.133776,-0.0017620000000000136,1.07144,1.07144,0.959222,0.0,0.002,0
0.346,173,2,0.842193,0.213584,0.21358,4.000000000004e-06,2.71878,0.133625,0.135414,-0.0017890000000000128,1.07873,1.07873,0.964422,0.0,0.002,0
0.348,174,2,0.847628,0.213853,0.213854,-1.000000000001e-06,2.71648,0.135268,0.13708,-0.001812000000000008,1.08693,1.08693,0.9704,0.0,0.002,0
0.35,175,2,0.85306,0.214125,0.214131,-5.999999999978245e-06,2.71563,0.13695,0.138779,-0.001829000000000025,1.09343,1.09343,0.977271,0.0,0.002,0
0.352,176,2,0.858491,0.214401,0.214412,-1.0999999999983245e-05,2.71524,0.138652,0.140497,-0.0018450000000000133,1.09691,1.09691,0.982405,0.0,0.002,0
0.354,177,2,0.86392,0.21468,0.214697,-1.6999999999989246e-05,2.71399,0.140343,0.142209,-0.0018660000000000065,1.10001,1.10001,0.984515,0.0,0.002,0
0.356,178,2,0.869346,0.214962,0.214985,-2.3000000000023002e-05,2.71174,0.142021,0.143911,-0.0018900000000000028,1.10278,1.10278,0.986248,0.0,0.002,0
0.358,179,2,0.874766,0.215248,0.215276,-2.8000000000000247e-05,2.70843,0.143682,0.1456,-0.001918000000000003,1.10524,1.10524,0.987647,0.0,0.002,0
0.36,180,2,0.880179,0.215537,0.21557,-3.300000000000525e-05,2.70397,0.145324,0.147275,-0.0019509999999999805,1.10745,1.10745,0.98876,0.0,0.002,0
0.362,181,2,0.885581,0.215829,0.215868,-3.900000000001125e-05,2.69834,0.146945,0.148932,-0.0019870000000000165,1.10946,1.10946,0.989634,0.0,0.002,0
0.364,182,2,0.890972,0.216124,0.216169,-4.499999999998949e-05,2.69152,0.148544,0.15057,-0.002026,1.11132,1.11132,0.990316,0.0,0.002,0
0.366,183,2,0.896347,0.216423,0.216474,-5.099999999999549e-05,2.68351,0.150118,0.152189,-0.0020709999999999895,1.11307,1.11307,0.990861,0.0,0.002,0
0.368,184,2,0.901705,0.216725,0.216781,-5.6000000000000494e-05,2.67436,0.151669,0.153787,-0.0021180000000000088,1.11479,1.11479,0.991323,0.0,0.002,0
0.37,185,2,0.907043,0.21703,0.217092,-6.20000000000065e-05,2.66413,0.153196,0.155365,-0.0021690000000000043,1.11654,1.11654,0.991764,0.0,0.002,0
0.372,186,2,0.912361,0.217338,0.217406,-6.799999999998474e-05,2.65291,0.1547,0.156923,-0.0022230000000000028,1.1184,1.1184,0.992253,0.0,0.002,0
0.374,187,2,0.917655,0.217649,0.217723,-7.399999999999074e-05,2.64081,0.156183,0.158461,-0.0022780000000000022,1.12044,1.12044,0.992862,0.0,0.002,0
0.376,188,2,0.922923,0.217962,0.218043,-8.099999999999774e-05,2.62796,0.157647,0.159983,-0.002335999999999977,1.12275,1.12275,0.993671,0.0,0.002,0
0.378,189,2,0.928166,0.218279,0.218366,-8.700000000000374e-05,2.61455,0.159096,0.161489,-0.0023930000000000062,1.12544,1.12544,0.994769,0.0,0.002,0
0.38,190,2,0.933381,0.218599,0.218692,-9.300000000000974e-05,2.60074,0.160534,0.162984,-0.00244999999999998,1.1286,1.1286,0.996248,0.0,0.002,0
0.382,191,2,0.938569,0.218921,0.219021,-9.999999999998899e-05,2.58677,0.161966,0.164472,-0.0025060000000000082,1.13234,1.13234,0.998208,0.0,0.002,0
0.384,192,2,0.943728,0.219247,0.219353,-0.00010599999999999499,2.57287,0.163398,0.165956,-0.0025580000000000047,1.13678,1.13678,1.00076,0.0,0.002,0
0.386,193,2,0.948861,0.219575,0.219687,-0.00011200000000000099,2.5593,0.164836,0.167445,-0.002609,1.14204,1.14204,1.00401,0.0,0.002,0
0.388,194,2,0.953966,0.219906,0.220025,-0.00011900000000000799,2.54636,0.166289,0.168943,-0.0026540000000000175,1.14827,1.14827,1.00809,0.0,0.002,0
0.39,195,2,0.959047,0.22024,0.220366,-0.000126000000000015,2.53437,0.167766,0.170458,-0.002692,1.1556,1.1556,1.01312,0.0,0.002,0
0.392,196,2,0.964104,0.220577,0.22071,-0.00013299999999999423,2.52367,0.169277,0.172001,-0.0027239999999999764,1.16417,1.16417,1.01923,0.0,0.002,0
0.394,197,2,0.969142,0.220917,0.221057,-0.00014000000000000123,2.51462,0.170833,0.17358,-0.0027469999999999994,1.17415,1.17415,1.02657,0.0,0.002,0
0.396,198,2,0.974164,0.22126,0.221408,-0.00014799999999998148,2.50762,0.172447,0.175207,-0.0027600000000000124,1.1857,1.1857,1.03529,0.0,0.002,0
0.398,199,2,0.979175,0.221607,0.221762,-0.00015499999999998848,2.5031,0.174133,0.176894,-0.0027609999999999857,1.19899,1.19899,1.04553,0.0,0.002,0
0.4,200,2,0.984179,0.221957,0.222119,-0.00016200000000002324,2.50149,0.175906,0.178655,-0.0027490000000000014,1.20643,1.20643,1.05747,0.0,0.002,0
0.402,201,2,0.989181,0.222311,0.22248,-0.00016900000000000248,2.50029,0.177697,0.180439,-0.0027419999999999944,1.20544,1.20544,1.0635,0.0,0.002,0
0.404,202,2,0.994178,0.222668,0.222844,-0.00017599999999998173,2.49673,0.179429,0.182175,-0.0027459999999999984,1.20409,1.20409,1.06109,0.0,0.002,0
0.406,203,2,0.999166,0.223028,0.223212,-0.00018399999999998973,2.49083,0.181098,0.18386,-0.0027619999999999867,1.20247,1.20247,1.05835,0.0,0.002,0
0.408,204,2,1.00414,0.223392,0.223583,-0.00019099999999999673,2.48266,0.182704,0.185494,-0.002789999999999987,1.20067,1.20067,1.05538,0.0,0.002,0
0.41,205,2,1.0091,0.223759,0.223957,-0.00019799999999997597,2.47229,0.184246,0.187075,-0.002828999999999998,1.19878,1.19878,1.05228,0.0,0.002,0
0.412,206,2,1.01403,0.224129,0.224334,-0.00020500000000001073,2.45983,0.185726,0.188603,-0.0028769999999999907,1.19687,1.19687,1.04912,0.0,0.002,0
0.414,207,2,1.01893,0.224502,0.224714,-0.00021199999999998997,2.44541,0.187145,0.190079,-0.002933999999999992,1.19502,1.19502,1.04599,0.0,0.002,0
0.416,208,2,1.02381,0.224878,0.225097,-0.00021899999999999697,2.42918,0.188506,0.191503,-0.0029969999999999997,1.19332,1.19332,1.04296,0.0,0.002,0
0.418,209,2,1.02865,0.225256,0.225483,-0.00022699999999997722,2.4113,0.18981,0.192878,-0.0030679999999999874,1.19185,1.19185,1.04011,0.0,0.002,0
0.42,210,2,1.03345,0.225637,0.225872,-0.00023499999999998522,2.39198,0.191062,0.194206,-0.00314399999999998,1.19073,1.19073,1.03755,0.0,0.002,0
0.422,211,2,1.03822,0.22602,0.226262,-0.00024199999999999222,2.37143,0.192268,0.195492,-0.0032240000000000046,1.19007,1.19007,1.03537,0.0,0.002,0
0.424,212,2,1.04294,0.226406,0.226656,-0.0002500000000000002,2.34989,0.193433,0.196738,-0.0033050000000000024,1.18998,1.18998,1.03367,0.0,0.002,0
0.426,213,2,1.04762,0.226794,0.227052,-0.0002580000000000082,2.32762,0.194564,0.197951,-0.003387000000000001,1.19059,1.19059,1.03259,0.0,0.002,0
0.428,214,2,1.05225,0.227184,0.22745,-0.0002660000000000162,2.30491,0.195669,0.199137,-0.003467999999999999,1.19206,1.19206,1.03223,0.0,0.002,0
0.43,215,2,1.05683,0.227577,0.227851,-0.00027399999999999647,2.28207,0.196758,0.200304,-0.0035460000000000214,1.19452,1.19452,1.03275,0.0,0.002,0
0.432,216,2,1.06138,0.227971,0.228254,-0.00028300000000000547,2.25942,0.197841,0.201459,-0.00361800000000001,1.19814,1.19814,1.03428,0.0,0.002,0
0.434,217,2,1.06587,0.228368,0.228659,-0.00029100000000001347,2.23732,0.19893,0.202613,-0.003682999999999992,1.20308,1.20308,1.03697,0.0,0.002,0
0.436,218,2,1.07033,0.228767,0.229066,-0.0002989999999999937,2.21615,0.200038,0.203777,-0.00373900000000002,1.20952,1.20952,1.04099,0.0,0.002,0
0.438,219,2,1.07474,0.229168,0.229476,-0.0003080000000000027,2.1963,0.201179,0.204964,-0.0037850000000000106,1.21764,1.21764,1.0465,0.0,0.002,0
0.44,220,2,1.07911,0.229572,0.229889,-0.0003170000000000117,2.1782,0.202368,0.206186,-0.003818000000000016,1.22763,1.22763,1.05367,0.0,0.002,0
0.442,221,2,1.08345,0.229978,0.230304,-0.0003260000000000207,2.16229,0.203623,0.207459,-0.003836000000000006,1.2397,1.2397,1.06268,0.0,0.002,0
0.444,222,2,1.08776,0.230386,0.230721,-0.00033500000000000196,2.14902,0.204962,0.2088,-0.003838000000000008,1.25404,1.25404,1.07373,0.0,0.002,0
0.446,223,2,1.09205,0.230797,0.231142,-0.0003449999999999842,2.1389,0.206404,0.210227,-0.003822999999999993,1.27088,1.27088,1.087,0.0,0.002,0
0.448,224,2,1.09632,0.231212,0.231565,-0.0003529999999999922,2.13244,0.207973,0.211758,-0.0037850000000000106,1.29043,1.29043,1.1027,0.0,0.002,0
0.45,225,2,1.10058,0.231629,0.231992,-0.0003630000000000022,2.13016,0.20969,0.213416,-0.003726000000000007,1.29853,1.29853,1.12103,0.0,0.002,0
0.452,226,2,1.10484,0.232051,0.232422,-0.00037099999999998245,2.12824,0.211425,0.215102,-0.003676999999999986,1.29107,1.29107,1.1278,0.0,0.002,0
0.454,227,2,1.10909,0.232475,0.232856,-0.0003810000000000202,2.1226,0.213031,0.216685,-0.0036539999999999906,1.28339,1.28339,1.11899,0.0,0.002,0
0.456,228,2,1.11333,0.232903,0.233292,-0.00038900000000000046,2.11341,0.21451,0.218164,-0.0036539999999999906,1.27566,1.27566,1.11004,0.0,0.002,0
0.458,229,2,1.11755,0.233333,0.233731,-0.0003979999999999817,2.10089,0.215867,0.219541,-0.003673999999999983,1.26801,1.26801,1.10113,0.0,0.002,0
0.46,230,2,1.12173,0.233766,0.234173,-0.0004069999999999907,2.08526,0.217104,0.220817,-0.003713000000000022,1.26055,1.26055,1.09237,0.0,0.002,0
0.462,231,2,1.12588,0.234201,0.234617,-0.0004159999999999997,2.06676,0.218227,0.221995,-0.0037679999999999936,1.25341,1.25341,1.0839,0.0,0.002,0
0.464,232,2,1.13,0.234639,0.235063,-0.0004240000000000077,2.04565,0.219241,0.22308,-0.003839000000000009,1.24668,1.24668,1.07581,0.0,0.002,0
0.466,233,2,1.13407,0.235078,0.235511,-0.00043299999999998895,2.02221,0.220155,0.224077,-0.003922000000000009,1.24048,1.24048,1.06821,0.0,0.002,0
0.468,234,2,1.13808,0.235519,0.235961,-0.00044199999999999795,1.99673,0.220975,0.22499,-0.004014999999999991,1.23494,1.23494,1.06122,0.0,0.002,0
0.47,235,2,1.14205,0.235962,0.236413,-0.00045100000000000695,1.96953,0.221713,0.225828,-0.0041150000000000075,1.23019,1.23019,1.05495,0.0,0.002,0
0.472,236,2,1.14596,0.236406,0.236866,-0.0004599999999999882,1.94094,0.222377,0.226597,-0.0042200000000000015,1.22637,1.22637,1.04953,0.0,0.002,0
0.474,237,2,1.14981,0.236852,0.23732,-0.0004679999999999962,1.91131,0.22298,0.227307,-0.0043269999999999975,1.22365,1.22365,1.0451,0.0,0.002,0
0.476,238,2,1.15361,0.237298,0.237776,-0.00047799999999997844,1.88102,0.223534,0.227967,-0.0044329999999999925,1.2222,1.2222,1.04181,0.0,0.002,0
0.478,239,2,1.15734,0.237746,0.238234,-0.00048799999999998844,1.85045,0.224055,0.228589,-0.0045339999999999825,1.2222,1.2222,1.03983,0.0,0.002,0
0.48,240,2,1.16101,0.238194,0.238692,-0.0004979999999999984,1.82,0.224558,0.229186,-0.004627999999999993,1.22385,1.22385,1.03933,0.0,0.002,0
0.482,241,2,1.16462,0.238644,0.239151,-0.0005070000000000074,1.7901,0.225059,0.229771,-0.004711999999999994,1.22734,1.22734,1.0405,0.0,0.002,0
0.484,242,2,1.16817,0.239095,0.239612,-0.0005169999999999897,1.7612,0.225577,0.230361,-0.0047840000000000105,1.2329,1.2329,1.04353,0.0,0.002,0
0.486,243,2,1.17166,0.239546,0.240074,-0.0005280000000000007,1.73376,0.226133,0.230972,-0.00483900000000001,1.24073,1.24073,1.04861,0.0,0.002,0
0.488,244,2,1.17511,0.239999,0.240537,-0.0005380000000000107,1.70825,0.226747,0.231624,-0.0048769999999999925,1.25107,1.25107,1.05595,0.0,0.002,0
0.49,245,2,1.1785,0.240453,0.241002,-0.0005489999999999939,1.68517,0.227442,0.232337,-0.004894999999999983,1.26415,1.26415,1.06577,0.0,0.002,0
0.492,246,2,1.18185,0.240909,0.241468,-0.0005589999999999762,1.66504,0.228244,0.233132,-0.0048880000000000035,1.28021,1.28021,1.07828,0.0,0.002,0
0.494,247,2,1.18516,0.241366,0.241936,-0.0005700000000000149,1.6484,0.229177,0.234035,-0.004858000000000001,1.2995,1.2995,1.0937,0.0,0.002,0
0.496,248,2,1.18844,0.241826,0.242407,-0.0005809999999999982,1.63579,0.230271,0.235069,-0.004797999999999997,1.32228,1.32228,1.11227,0.0,0.002,0
0.498,249,2,1.19171,0.242288,0.242879,-0.0005910000000000082,1.62779,0.231555,0.236262,-0.004706999999999989,1.34881,1.34881,1.13422,0.0,0.002,0
0.5,250,2,1.19496,0.242752,0.243354,-0.0006019999999999914,1.62499,0.233059,0.237645,-0.004586000000000007,1.35716,1.35716,1.1598,0.0,0.002,0
0.502,251,2,1.19821,0.24322,0.243832,-0.0006120000000000014,1.62246,0.234578,0.239059,-0.004480999999999985,1.34158,1.34158,1.16704,0.0,0.002,0
0.504,252,2,1.20145,0.24369,0.244313,-0.0006230000000000124,1.61509,0.235887,0.240305,-0.0044179999999999775,1.32607,1.32607,1.15033,0.0,0.002,0
0.506,253,2,1.20466,0.244163,0.244796,-0.0006330000000000224,1.6032,0.236994,0.241385,-0.004390999999999978,1.31087,1.31087,1.13383,0.0,0.002,0
0.508,254,2,1.20786,0.244638,0.24528,-0.0006420000000000037,1.58712,0.237907,0.242303,-0.004395999999999983,1.29615,1.29615,1.11776,0.0,0.002,0
0.51,255,2,1.21101,0.245115,0.245767,-0.0006520000000000137,1.56721,0.238637,0.243068,-0.004431000000000018,1.28207,1.28207,1.10231,0.0,0.002,0
0.512,256,2,1.21412,0.245593,0.246254,-0.0006609999999999949,1.54383,0.239196,0.243685,-0.004489000000000021,1.26877,1.26877,1.08762,0.0,0.002,0
0.514,257,2,1.21718,0.246071,0.246742,-0.0006709999999999772,1.51736,0.239594,0.244164,-0.004569999999999991,1.25638,1.25638,1.07383,0.0,0.002,0
0.516,258,2,1.22019,0.246551,0.247231,-0.0006800000000000139,1.48818,0.239846,0.244515,-0.0046690000000000065,1.24503,1.24503,1.06105,0.0,0.002,0
0.518,259,2,1.22314,0.247031,0.247721,-0.0006899999999999962,1.4567,0.239967,0.244748,-0.00478099999999998,1.23486,1.23486,1.04941,0.0,0.002,0
