t,q,dq,q_next,dq_next,qacc,r_star_q,r_star_dq,r_star_next_q,r_star_next_dq,x_hat_q,x_hat_dq,x_hat_next_q,x_hat_next_dq,eta_q,eta_dq,eta_filter_next_q,eta_filter_next_dq,x_bar_q,x_bar_dq,x_bar_next_q,x_bar_next_dq,x_tilde_q,x_tilde_dq,r_d_q,r_d_dq,e_q_t,e_dq_t,u_star,u_t,d_in_t,u_plant_raw_t,u_plant_t,observer_qacc,observer_tau_applied
0.036,0.915004645829341,1.40715551110028,0.917877227862269,1.43629101646401,14.567752681865,0.943199999999999,1.2,0.945599999999999,1.2,0.915004645829341,1.40715551110028,0.917877227862269,1.43629101646401,0,0,0,0,0.915004645829341,1.40715551110028,0.917877227862269,1.43629101646401,0,0,0.960027584544387,1.2011649866223,0.0450229387150463,-0.205990524477978,4.39614174074239,7.99813462530842,0,7.99813462530842,7.99813462530842,14.567752681865,7.99813462530842
0.038,0.917877227862269,1.43629101646401,0.920796687485873,1.45972981180201,11.7193976689999,0.945599999999999,1.2,0.947999999999999,1.2,0.917877227862269,1.43629101646401,0.920796687485873,1.45972981180201,0,0,0,0,0.917877227862269,1.43629101646401,0.920796687485873,1.45972981180201,0,0,0.962450653469283,1.20116658370172,0.0445734256070143,-0.235124432762293,4.40216840864485,7.35685086810244,0,7.35685086810244,7.35685086810244,11.7193976689999,7.35685086810244
0.04,0.920796687485873,1.45972981180201,0.923753243647525,1.47827808082601,9.27413451199899,0.947999999999999,1.2,0.950399999999999,1.2,0.920796687485873,1.45972981180201,0.923753243647525,1.47827808082601,0,0,0,0,0.920796687485873,1.45972981180201,0.923753243647525,1.47827808082601,0,0,0.964873645814999,1.2011681754795,0.0440769583291255,-0.258561636322512,4.40817507053089,6.80589971176741,0,6.80589971176741,6.80589971176741,9.27413451199899,6.80589971176741
0.042,0.923753243647525,1.47827808082601,0.926738513414431,1.49263488345276,7.17840131337251,0.950399999999999,1.2,0.952799999999999,1.2,0.923753243647525,1.47827808082601,0.926738513414431,1.49263488345276,0,0,0,0,0.923753243647525,1.47827808082601,0.926738513414431,1.49263488345276,0,0,0.967296561449097,1.20116976194648,0.0435433178015722,-0.277108318879534,4.41416169180214,6.33331288857715,0,6.33331288857715,6.33331288857715,7.17840131337251,6.33331288857715
0.044,0.926738513414431,1.49263488345276,0.929745325757505,1.50340617153699,5.38564404211592,0.952799999999999,1.2,0.955199999999999,1.2,0.926738513414431,1.49263488345276,0.929745325757505,1.50340617153699,0,0,0,0,0.926738513414431,1.49263488345276,0.929745325757505,1.50340617153699,0,0,0.969719400239586,1.20117134309351,0.0429808868251548,-0.291463540359245,4.42012823797567,5.92868684807382,0,5.92868684807382,5.92868684807382,5.38564404211592,5.92868684807382
0.046,0.929745325757505,1.50340617153699,0.93276755971383,1.51111697816278,3.85540331289826,0.955199999999999,1.2,0.957599999999999,1.2,0.929745325757505,1.50340617153699,0.93276755971383,1.51111697816278,0,0,0,0,0.929745325757505,1.50340617153699,0.93276755971383,1.51111697816278,0,0,0.972142162054912,1.20117291891149,0.042396836297407,-0.302233252625493,4.42607467468421,5.58297889006694,0,5.58297889006694,5.58297889006694,3.85540331289826,5.58297889006694
0.048,0.93276755971383,1.51111697816278,0.935800003750358,1.51622201826359,2.55252005040077,0.957599999999999,1.2,0.959999999999999,1.2,0.93276755971383,1.51111697816278,0.935800003750358,1.51622201826359,0,0,0,0,0.93276755971383,1.51111697816278,0.935800003750358,1.51622201826359,0,0,0.974564846763968,1.20117448939135,0.0417972870501376,-0.309942488771432,4.43200096767629,5.28832983515001,0,5.28832983515001,5.28832983515001,2.55252005040077,5.28832983515001
0.05,0.935800003750358,1.51622201826359,0.93883823356514,1.51911490739137,1.44644456389462,0.959999999999999,1.2,0.962399999999999,1.2,0.935800003750358,1.51622201826359,0.93883823356514,1.51911490739137,0,0,0,0,0.935800003750358,1.51622201826359,0.93883823356514,1.51911490739137,0,0,0.976987454236091,1.20117605452404,0.041187450485733,-0.315045963739548,4.43790708281649,5.03790977897872,0,5.03790977897872,5.03790977897872,1.44644456389462,5.03790977897872
0.052,0.93883823356514,1.51911490739137,0.941878505922212,1.52013617853561,0.510635572119939,0.962399999999999,1.2,0.964799999999999,1.2,0.93883823356514,1.51911490739137,0.941878505922212,1.52013617853561,0,0,0,0,0.93883823356514,1.51911490739137,0.941878505922212,1.52013617853561,0,0,0.97940998434106,1.20117761430054,0.04057175077592,-0.317937293090839,4.44379298608559,4.8257839261041,0,4.8257839261041,4.8257839261041,0.510635572119939,4.8257839261041
0.054,0.941878505922212,1.52013617853561,0.944917666429166,1.51958025347745,-0.27796252908095,0.964799999999999,1.2,0.967199999999999,1.2,0.941878505922212,1.52013617853561,0.944917666429166,1.51958025347745,0,0,0,0,0.941878505922212,1.52013617853561,0.944917666429166,1.51958025347745,0,0,0.981832436949104,1.20117916871186,0.0399539310268924,-0.318957009823753,4.44965864358081,4.64679589016446,0,4.64679589016446,4.64679589016446,-0.27796252908095,4.64679589016446
0.056,0.944917666429166,1.51958025347745,0.947953069438762,1.51770150479775,-0.939374339849347,0.967199999999999,1.2,0.969599999999999,1.2,0.944917666429166,1.51958025347745,0.947953069438762,1.51770150479775,0,0,0,0,0.944917666429166,1.51958025347745,0.947953069438762,1.51770150479775,0,0,0.984254811930894,1.20118071774906,0.0393371455017281,-0.31839953572839,4.45550402151597,4.49646618733827,0,4.49646618733827,4.49646618733827,-0.939374339849347,4.49646618733827
0.058,0.947953069438762,1.51770150479775,0.950982508492645,1.5147195269417,-1.49098892802737,0.969599999999999,1.2,0.971999999999999,1.2,0.947953069438762,1.51770150479775,0.950982508492645,1.5147195269417,0,0,0,0,0.947953069438762,1.51770150479775,0.950982508492645,1.5147195269417,0,0,0.986677109157552,1.20118226140322,0.0387240397187901,-0.316519243394538,4.46132908622172,4.37090394578374,0,4.37090394578374,4.37090394578374,-1.49098892802737,4.37090394578374
0.06,0.950982508492645,1.5147195269417,0.954004155931311,1.51082371933272,-1.94790380448941,0.971999999999999,1.2,0.974399999999999,1.2,0.950982508492645,1.5147195269417,0.954004155931311,1.51082371933272,0,0,0,0,0.950982508492645,1.5147195269417,0.954004155931311,1.51082371933272,0,0,0.989099328500645,1.20118379966543,0.0381168200079994,-0.31353572727627,4.4671338041457,4.266730111107,0,4.266730111107,4.266730111107,-1.94790380448941,4.266730111107
0.062,0.954004155931311,1.51082371933272,0.957016510473559,1.50617727112418,-2.32322410426772,0.974399999999999,1.2,0.976799999999999,1.2,0.954004155931311,1.51082371933272,0.957016510473559,1.50617727112418,0,0,0,0,0.954004155931311,1.51082371933272,0.957016510473559,1.50617727112418,0,0,0.991521469832189,1.20118533252684,0.0375173139008786,-0.309638386805876,4.47291814185275,4.18101065172268,0,4.18101065172268,4.18101065172268,-2.32322410426772,4.18101065172268
0.064,0.957016510473559,1.50617727112418,0.960018351724594,1.50092062551738,-2.62832280340234,0.976799999999999,1.2,0.979199999999999,1.2,0.957016510473559,1.50617727112418,0.960018351724594,1.50092062551738,0,0,0,0,0.957016510473559,1.50617727112418,0.960018351724594,1.50092062551738,0,0,0.993943533024652,1.20118685997863,0.0369270225510926,-0.304990411145555,4.4786820660251,4.11119846266408,0,4.11119846266408,4.11119846266408,-2.62832280340234,4.11119846266408
0.066,0.960018351724594,1.50092062551738,0.963008700707458,1.4951744914319,-2.87306704274198,0.979199999999999,1.2,0.981599999999999,1.2,0.960018351724594,1.50092062551738,0.963008700707458,1.4951744914319,0,0,0,0,0.960018351724594,1.50092062551738,0.963008700707458,1.4951744914319,0,0,0.996365517950948,1.20118838201199,0.0363471662263539,-0.299732243505392,4.48442554346257,4.05508283575497,0,4.05508283575497,4.05508283575497,-2.87306704274198,4.05508283575497
0.068,0.963008700707458,1.4951744914319,0.965986785630441,1.48904246149193,-3.06601496998377,0.981599999999999,1.2,0.983999999999999,1.2,0.963008700707458,1.4951744914319,0.965986785630441,1.48904246149193,0,0,0,0,0.963008700707458,1.4951744914319,0.965986785630441,1.48904246149193,0,0,0.998787424484445,1.20118989861815,0.035778723776987,-0.293984592813742,4.49014854108274,4.01074551136925,0,4.01074551136925,4.01074551136925,-3.06601496998377,4.01074551136925
0.07,0.965986785630441,1.48904246149193,0.968952012205677,1.48261328761756,-3.2145869371841,0.983999999999999,1.2,0.986399999999999,1.2,0.965986785630441,1.48904246149193,0.968952012205677,1.48261328761756,0,0,0,0,0.965986785630441,1.48904246149193,0.968952012205677,1.48261328761756,0,0,1.00120925249896,1.20119140978839,0.0352224668685192,-0.287851051703539,4.49585102592115,3.97652245515128,0,3.97652245515128,3.97652245515128,-3.2145869371841,3.97652245515128
0.072,0.968952012205677,1.48261328761756,0.971903937923345,1.47596285883429,-3.32521439163392,0.986399999999999,1.2,0.988799999999998,1.2,0.968952012205677,1.48261328761756,0.971903937923345,1.47596285883429,0,0,0,0,0.968952012205677,1.48261328761756,0.971903937923345,1.47596285883429,0,0,1.00363100186877,1.20119291551399,0.0346789896630898,-0.281420372103569,4.50153296513152,3.95097061453911,0,3.95097061453911,3.95097061453911,-3.32521439163392,3.95097061453911
0.074,0.971903937923345,1.47596285883429,0.974842249763559,1.46915592010702,-3.40346936363495,0.988799999999998,1.2,0.991199999999998,1.2,0.971903937923345,1.47596285883429,0.974842249763559,1.46915592010702,0,0,0,0,0.971903937923345,1.47596285883429,0.974842249763559,1.46915592010702,0,0,1.00605267246859,1.20119441578629,0.0341487345452407,-0.274768443048006,4.50719432598589,3.93283900689848,0,3.93283900689848,3.93283900689848,-3.40346936363495,3.93283900689848
0.076,0.974842249763559,1.46915592010702,0.977766744895466,1.46224756595326,-3.45417707688163,0.991199999999998,1.2,0.993599999999998,1.2,0.974842249763559,1.46915592010702,0.977766744895466,1.46224756595326,0,0,0,0,0.974842249763559,1.46915592010702,0.977766744895466,1.46224756595326,0,0,1.0084742641736,1.20119591059663,0.0336320144100369,-0.267960009510389,4.51283507587483,3.9210435754226,0,3.9210435754226,3.9210435754226,-3.45417707688163,3.9210435754226
0.078,0.977766744895466,1.46224756595326,0.980677313971858,1.4552845381963,-3.48151387848022,0.993599999999998,1.2,0.995999999999998,1.2,0.977766744895466,1.46224756595326,0.980677313971858,1.4552845381963,0,0,0,0,0.977766744895466,1.46224756595326,0.980677313971858,1.4552845381963,0,0,1.01089577685943,1.20119739993642,0.0331290319639636,-0.261050166016837,4.51845518230765,3.91464532232745,0,3.91464532232745,3.91464532232745,-3.48151387848022,3.91464532232745
0.08,0.980677313971858,1.4552845381963,0.983573926678652,1.44830635339681,-3.4890923997464,0.995999999999998,1.2,0.998399999999998,1.2,0.980677313971858,1.4552845381963,0.983573926678652,1.44830635339681,0,0,0,0,0.980677313971858,1.4552845381963,0.983573926678652,1.44830635339681,0,0,1.01331721040217,1.20119888379707,0.0326398964303137,-0.254085654399226,4.52405461291253,3.91283129269551,0,3.91283129269551,3.91283129269551,-3.4890923997464,3.91283129269551
0.082,0.983573926678652,1.44830635339681,0.986456619243005,1.4413462821764,-3.48003561020483,0.998399999999998,1.2,1.0008,1.2,0.983573926678652,1.44830635339681,0.986456619243005,1.4413462821764,0,0,0,0,0.983573926678652,1.44830635339681,0.986456619243005,1.4413462821764,0,0,1.01573856467838,1.20120036217004,0.032164637999724,-0.247105991226765,4.52963333543899,3.91489803784648,0,3.91489803784648,3.91489803784648,-3.48003561020483,3.91489803784648
0.084,0.986456619243005,1.4413462821764,0.989325483642514,1.43443219975448,-3.45704121096062,1.0008,1.2,1.0032,1.2,0.986456619243005,1.4413462821764,0.989325483642514,1.43443219975448,0,0,0,0,0.986456619243005,1.4413462821764,0.989325483642514,1.43443219975448,0,0,1.01815983956502,1.20120183504681,0.0317032203220105,-0.240144447129588,4.535191317747,3.92023723539014,0,3.92023723539014,3.92023723539014,-3.45704121096062,3.92023723539014
0.086,0.989325483642514,1.43443219975448,0.992180658291522,1.42758732450418,-3.42243762514775,1.0032,1.2,1.0056,1.2,0.989325483642514,1.43443219975448,0.992180658291522,1.42758732450418,0,0,0,0,0.989325483642514,1.43443219975448,0.992180658291522,1.42758732450418,0,0,1.02058103493957,1.20120330241889,0.0312555512970578,-0.233228897335582,4.54072852782918,3.92832318519455,0,3.92832318519455,3.92832318519455,-3.42243762514775,3.92832318519455
0.088,0.992180658291522,1.42758732450418,0.995022320009811,1.42083085914416,-3.37823268001021,1.0056,1.2,1.008,1.2,0.992180658291522,1.42758732450418,0.995022320009811,1.42083085914416,0,0,0,0,0.992180658291522,1.42758732450418,0.995022320009811,1.42083085914416,0,0,1.02300215067995,1.20120476427784,0.0308214923884295,-0.226382560226337,4.54624493378902,3.93870193691759,0,3.93870193691759,3.93870193691759,-3.37823268001021,3.93870193691759
0.09,0.995022320009811,1.42083085914416,0.997850677104371,1.41417854728002,-3.32615593207017,1.008,1.2,1.0104,1.2,0.995022320009811,1.42083085914416,0.997850677104371,1.41417854728002,0,0,0,0,0.995022320009811,1.42083085914416,0.997850677104371,1.41417854728002,0,0,1.02542318666453,1.20120622061524,0.0304008666547178,-0.219624638528923,4.55174050385205,3.950981836706,0,3.950981836706,3.950981836706,-3.32615593207017,3.950981836706
0.092,0.997850677104371,1.41417854728002,1.00066596341708,1.40764315635296,-3.26769546352975,1.0104,1.2,1.0128,1.2,0.997850677104371,1.41417854728002,1.00066596341708,1.40764315635296,0,0,0,0,0.997850677104371,1.41417854728002,1.00066596341708,1.40764315635296,0,0,1.02784414277213,1.20120767142269,0.029993465667764,-0.212970875857333,4.5572152063638,3.96482530818663,0,3.96482530818663,3.96482530818663,-3.26769546352975,3.96482530818663
0.094,1.00066596341708,1.40764315635296,1.0034684332103,1.40123489661293,-3.20412987001687,1.0128,1.2,1.0152,1.2,1.00066596341708,1.40764315635296,1.0034684332103,1.40123489661293,0,0,0,0,1.00066596341708,1.40764315635296,1.0034684332103,1.40123489661293,0,0,1.03026501888206,1.20120911669184,0.0295990554649868,-0.206434039661124,4.56266900978999,3.97994170699632,0,3.97994170699632,3.97994170699632,-3.20412987001687,3.97994170699632
0.096,1.0034684332103,1.40123489661293,1.00625835677926,1.39496178448067,-3.13655606612577,1.0152,1.2,1.0176,1.2,1.0034684332103,1.40123489661293,1.00625835677926,1.39496178448067,0,0,0,0,1.0034684332103,1.40123489661293,1.00625835677926,1.39496178448067,0,0,1.03268581487407,1.20121055641436,0.029217381663766,-0.200024340198567,4.56810188271672,3.99608110900494,0,3.99608110900494,3.99608110900494,-3.13655606612577,3.99608110900494
0.098,1.00625835677926,1.39496178448067,1.00903601669441,1.38882995757335,-3.06591345366191,1.0176,1.2,1.02,1.2,1.00625835677926,1.39496178448067,1.00903601669441,1.38882995757335,0,0,0,0,1.00625835677926,1.39496178448067,1.00903601669441,1.38882995757335,0,0,1.03510653062836,1.20121199058196,0.0288481738491011,-0.193749793898711,4.57351379385068,4.01302891058949,0,4.01302891058949,4.01302891058949,-3.06591345366191,4.01302891058949
0.1,1.00903601669441,1.38882995757335,1.01180170458985,1.38284394772021,-2.99300492656898,1.02,1.2,1.0224,1.2,1.00903601669441,1.38882995757335,1.01180170458985,1.38284394772021,0,0,0,0,1.00903601669441,1.38882995757335,1.01180170458985,1.38284394772021,0,0,1.03752716602563,1.20121341918639,0.0284911493312194,-0.187616538386961,4.57890471201926,4.03060113515176,0,4.03060113515176,4.03060113515176,-2.99300492656898,4.03060113515176
0.102,1.01180170458985,1.38284394772021,1.01455571842479,1.37700691747057,-2.9185151248198,1.0224,1.2,1.0248,1.2,1.01180170458985,1.38284394772021,1.01455571842479,1.37700691747057,0,0,0,0,1.01180170458985,1.38284394772021,1.01455571842479,1.37700691747057,0,0,1.039947720947,1.20121484221941,0.0281460163571527,-0.181629105500805,4.58427460617079,4.04864035384523,0,4.04864035384523,4.04864035384523,-2.9185151248198,4.04864035384523
0.104,1.01455571842479,1.37700691747057,1.01729836015455,1.37132086487881,-2.84302629588244,1.0248,1.2,1.0272,1.2,1.01455571842479,1.37700691747057,1.01729836015455,1.37132086487881,0,0,0,0,1.01455571842479,1.37700691747057,1.01729836015455,1.37132086487881,0,0,1.04236819527409,1.20121625967282,0.0278124768492978,-0.175790657797751,4.58962344537469,4.06701214045789,0,4.06701214045789,4.06701214045789,-2.84302629588244,4.06701214045789
0.106,1.01729836015455,1.37132086487881,1.020029933756,1.36578680072743,-2.76703207568693,1.0272,1.2,1.0296,1.2,1.01729836015455,1.37132086487881,1.020029933756,1.36578680072743,0,0,0,0,1.01729836015455,1.37132086487881,1.020029933756,1.36578680072743,0,0,1.04478858888896,1.20121767153847,0.027490228734407,-0.170103193340342,4.59495119882167,4.08560199081966,0,4.08560199081966,4.08560199081966,-2.76703207568693,4.08560199081966
0.108,1.020029933756,1.36578680072743,1.02275074355962,1.36040490180662,-2.69094946040811,1.0296,1.2,1.032,1.2,1.020029933756,1.36578680072743,1.02275074355962,1.36040490180662,0,0,0,0,1.020029933756,1.36578680072743,1.02275074355962,1.36040490180662,0,0,1.04720890167414,1.20121907780821,0.0271789679181325,-0.164567722919225,4.60025783582388,4.10431264616839,0,4.10431264616839,4.10431264616839,-2.69094946040811,4.10431264616839
0.11,1.02275074355962,1.36040490180662,1.02546109284641,1.35517464339651,-2.61512920505353,1.032,1.2,1.0344,1.2,1.02275074355962,1.36040490180662,1.02546109284641,1.35517464339651,0,0,0,0,1.02275074355962,1.36040490180662,1.02546109284641,1.35517464339651,0,0,1.04962913351263,1.20122047847395,0.0268783899530107,-0.159184423332667,4.60554332581511,4.12306176779478,0,4.12306176779478,4.12306176779478,-2.61512920505353,4.12306176779478
0.112,1.02546109284641,1.35517464339651,1.02816128267379,1.35009491368828,-2.53986485411385,1.0344,1.2,1.0368,1.2,1.02546109284641,1.35517464339651,1.02816128267379,1.35009491368828,0,0,0,0,1.02546109284641,1.35517464339651,1.02816128267379,1.35009491368828,0,0,1.0520492842879,1.20122187352762,0.0265881914414858,-0.153952769868887,4.61080763835094,4.14177991714634,0,4.14177991714634,4.14177991714634,-2.53986485411385,4.14177991714634
0.114,1.02816128267379,1.35009491368828,1.03085161089883,1.34516411252265,-2.46540058281645,1.0368,1.2,1.0392,1.2,1.02816128267379,1.35009491368828,1.03085161089883,1.34516411252265,0,0,0,0,1.02816128267379,1.35009491368828,1.03085161089883,1.34516411252265,0,0,1.05446935388387,1.20122326296119,0.0263080712100854,-0.148871650727092,4.61605074310896,4.16040880153454,0,4.16040880153454,4.16040880153454,-2.46540058281645,4.16040880153454
0.116,1.03085161089883,1.34516411252265,1.03353237137186,1.34038023651415,-2.39193800425242,1.0392,1.2,1.0416,1.2,1.03085161089883,1.34516411252265,1.03353237137186,1.34038023651415,0,0,0,0,1.03085161089883,1.34516411252265,1.03353237137186,1.34038023651415,0,0,1.05688934218496,1.20122464676665,0.0260377312861235,-0.143939465756,4.62127260988889,4.17889975078412,0,4.17889975078412,4.17889975078412,-2.39193800425242,4.17889975078412
0.118,1.03353237137186,1.34038023651415,1.03620385327658,1.33574095235926,-2.31964207744096,1.0416,1.2,1.044,1.2,1.03353237137186,1.34038023651415,1.03620385327658,1.33574095235926,0,0,0,0,1.03353237137186,1.34038023651415,1.03620385327658,1.33574095235926,0,0,1.05930924907601,1.20122602493603,0.0257768777041529,-0.139154211578114,4.6264732086128,4.19721239467371,0,4.19721239467371,4.19721239467371,-2.31964207744096,4.19721239467371
0.12,1.03620385327658,1.33574095235926,1.03886634059636,1.33124365989169,-2.24864623378904,1.044,1.2,1.0464,1.2,1.03620385327658,1.33574095235926,1.03886634059636,1.33124365989169,0,0,0,0,1.03620385327658,1.33574095235926,1.03886634059636,1.33124365989169,0,0,1.06172907444238,1.2012273974614,0.0255252211658032,-0.134513554897868,4.63165250932525,4.21531351494722,0,4.21531351494722,4.21531351494722,-2.24864623378904,4.21531351494722
0.122,1.03886634059636,1.33124365989169,1.04152011168885,1.32688554624346,-2.17905682411511,1.0464,1.2,1.0488,1.2,1.03886634059636,1.33124365989169,1.04152011168885,1.32688554624346,0,0,0,0,1.03886634059636,1.33124365989169,1.04152011168885,1.32688554624346,0,0,1.06414881816987,1.20122876433484,0.0252824775735057,-0.130014895556849,4.63681048219348,4.2331760490882,0,4.2331760490882,4.2331760490882,-2.17905682411511,4.2331760490882
0.124,1.04152011168885,1.32688554624346,1.04416543895344,1.32266363229329,-2.11095697508103,1.0488,1.2,1.0512,1.2,1.04152011168885,1.32688554624346,1.04416543895344,1.32266363229329,0,0,0,0,1.04152011168885,1.32688554624346,1.04416543895344,1.32266363229329,0,0,1.06656848014475,1.20123012554848,0.0250483684558973,-0.125655420694973,4.64194709750759,4.25077822602379,0,4.25077822602379,4.25077822602379,-2.11095697508103,4.25077822602379
0.126,1.04416543895344,1.32266363229329,1.04680258857829,1.31857481242868,-2.04440993230718,1.0512,1.2,1.0536,1.2,1.04416543895344,1.32266363229329,1.04680258857829,1.31857481242868,0,0,0,0,1.04416543895344,1.32266363229329,1.04680258857829,1.31857481242868,0,0,1.06898806025377,1.20123148109449,0.0248226213003298,-0.121432151198802,4.64706232568068,4.2681028165073,0,4.2681028165073,4.2681028165073,-2.04440993230718,4.2681028165073
0.128,1.04680258857829,1.31857481242868,1.04943182035532,1.31461588851392,-1.97946195737731,1.0536,1.2,1.056,1.2,1.04680258857829,1.31857481242868,1.04943182035532,1.31461588851392,0,0,0,0,1.04680258857829,1.31857481242868,1.04943182035532,1.31461588851392,0,0,1.07140755838414,1.20123283096506,0.0246049698058501,-0.117341981463623,4.65215613724905,4.28513648317582,0,4.28513648317582,4.28513648317582,-1.97946195737731,4.28513648317582
0.13,1.04943182035532,1.31461588851392,1.052053387553,1.31078359883959,-1.91614483716775,1.056,1.2,1.0584,1.2,1.04943182035532,1.31461588851392,1.052053387553,1.31078359883959,0,0,0,0,1.04943182035532,1.31461588851392,1.052053387553,1.31078359883959,0,0,1.07382697442357,1.2012341751524,0.0243951540682497,-0.113381713361523,4.65722850287237,4.30186921723749,0,4.30186921723749,4.30186921723749,-1.91614483716775,4.30186921723749
0.132,1.052053387553,1.31078359883959,1.05466753683845,1.30707464272693,-1.8544780563309,1.0584,1.2,1.0608,1.2,1.052053387553,1.31078359883959,1.05466753683845,1.30707464272693,0,0,0,0,1.052053387553,1.31078359883959,1.05466753683845,1.30707464272693,0,0,1.07624630826021,1.20123551364878,0.0241929207072109,-0.109548085190805,4.66227939333382,4.31829385044034,0,4.31829385044034,4.31829385044034,-1.8544780563309,4.31829385044034
0.134,1.05466753683845,1.30707464272693,1.0572745082412,1.30348570137268,-1.79447067712438,1.0608,1.2,1.0632,1.2,1.05466753683845,1.30707464272693,1.0572745082412,1.30348570137268,0,0,0,0,1.05466753683845,1.30707464272693,1.0572745082412,1.30348570137268,0,0,1.0786655597827,1.20123684644649,0.023998022944248,-0.105837796280432,4.66730877954029,4.3344056324567,0,4.3344056324567,4.3344056324567,-1.79447067712438,4.3344056324567
0.136,1.0572745082412,1.30348570137268,1.05987453515209,1.30001345544264,-1.73612296502142,1.0632,1.2,1.0656,1.2,1.0572745082412,1.30348570137268,1.05987453515209,1.30001345544264,0,0,0,0,1.0572745082412,1.30348570137268,1.05987453515209,1.30001345544264,0,0,1.08108472888016,1.20123817353786,0.0238102206389552,-0.102247527834822,4.67231663252252,4.35020186510157,0,4.35020186510157,4.35020186510157,-1.73612296502142,4.35020186510157
0.138,1.05987453515209,1.30001345544264,1.0624678443518,1.2966545998556,-1.67942779351539,1.0656,1.2,1.068,1.2,1.05987453515209,1.30001345544264,1.0624678443518,1.2966545998556,0,0,0,0,1.05987453515209,1.30001345544264,1.0624678443518,1.2966545998556,0,0,1.08350381544216,1.20123949491523,0.0236292802900704,-0.0987739605274094,4.6773029234353,4.36568158592493,0,4.36568158592493,4.36568158592493,-1.67942779351539,4.36568158592493
0.14,1.0624678443518,1.2966545998556,1.06505465606408,1.29340585614124,-1.62437185718015,1.068,1.2,1.0704,1.2,1.0624678443518,1.2966545998556,1.06505465606408,1.29340585614124,0,0,0,0,1.0624678443518,1.2966545998556,1.06505465606408,1.29340585614124,0,0,1.08592281935877,1.20124081057099,0.023454975006969,-0.0954137892846134,4.68226762355761,4.38084529468891,0,4.38084529468891,4.38084529468891,-1.62437185718015,4.38084529468891
0.142,1.06505465606408,1.29340585614124,1.06763518402949,1.29026398270475,-1.57093671824739,1.0704,1.2,1.0728,1.2,1.06505465606408,1.29340585614124,1.06763518402949,1.29026398270475,0,0,0,0,1.06505465606408,1.29340585614124,1.06763518402949,1.29026398270475,0,0,1.08834174052052,1.20124212049757,0.0232870844564428,-0.09216373564367,4.68721070429277,4.39569471708906,0,4.39569471708906,4.39569471708906,-1.57093671824739,4.39569471708906
0.144,1.06763518402949,1.29026398270475,1.07020963559606,1.28722578328742,-1.51909970866461,1.0728,1.2,1.0752,1.2,1.06763518402949,1.29026398270475,1.07020963559606,1.28722578328742,0,0,0,0,1.06763518402949,1.29026398270475,1.07020963559606,1.28722578328742,0,0,1.09076057881844,1.20124342468743,0.0231253947889507,-0.0890205580173193,4.69213213716868,4.41023260081544,0,4.41023260081544,4.41023260081544,-1.51909970866461,4.41023260081544
0.146,1.07020963559606,1.28722578328742,1.07277821182381,1.28428811387395,-1.46883470673652,1.0752,1.2,1.0776,1.2,1.07020963559606,1.28722578328742,1.07277821182381,1.28428811387395,0,0,0,0,1.07020963559606,1.28722578328742,1.07277821182381,1.28428811387395,0,0,1.09317933414401,1.20124472313305,0.0229696985479453,-0.0859810601543738,4.69703189383787,4.42446253968705,0,4.42446253968705,4.42446253968705,-1.46883470673652,4.42446253968705
0.148,1.07277821182381,1.28428811387395,1.07534110760034,1.28144788826407,-1.42011280493991,1.0776,1.2,1.08,1.2,1.07277821182381,1.28428811387395,1.07534110760034,1.28144788826407,0,0,0,0,1.07277821182381,1.28428811387395,1.07534110760034,1.28144788826407,0,0,1.0955980063892,1.20124601582694,0.0228197945653887,-0.083042098047003,4.70190994607778,4.43838882215502,0,4.43838882215502,4.43838882215502,-1.42011280493991,4.43838882215502
0.15,1.07534110760034,1.28144788826407,1.07789851176533,1.27870208249736,-1.37290288335367,1.08,1.2,1.0824,1.2,1.07534110760034,1.28144788826407,1.07789851176533,1.27870208249736,0,0,0,0,1.07534110760034,1.28144788826407,1.07789851176533,1.27870208249736,0,0,1.09801659544646,1.20124730276168,0.0226754878461215,-0.0802005855023897,4.70676626579083,4.45201630094857,0,4.45201630094857,4.45201630094857,-1.37290288335367,4.45201630094857
0.152,1.07789851176533,1.27870208249736,1.08045060724192,1.27604773829489,-1.32717210123713,1.0824,1.2,1.0848,1.2,1.07789851176533,1.27870208249736,1.08045060724192,1.27604773829489,0,0,0,0,1.07789851176533,1.27870208249736,1.08045060724192,1.27604773829489,0,0,1.10043510120872,1.20124858392983,0.0225365894433844,-0.0774534985675259,4.71160082500464,4.46535028106449,0,4.46535028106449,4.46535028106449,-1.32717210123713,4.46535028106449
0.154,1.08045060724192,1.27604773829489,1.08299757117324,1.27348196565956,-1.28288631766475,1.0848,1.2,1.0872,1.2,1.08045060724192,1.27604773829489,1.08299757117324,1.27348196565956,0,0,0,0,1.08045060724192,1.27604773829489,1.08299757117324,1.27348196565956,0,0,1.10285352356938,1.20124985932403,0.0224029163274557,-0.0747978789708521,4.71641359587215,4.47839642366315,0,4.47839642366315,4.47839642366315,-1.28288631766475,4.47839642366315
0.156,1.08299757117324,1.27348196565956,1.08553957506276,1.27100194475818,-1.24001045068653,1.0872,1.2,1.0896,1.2,1.08299757117324,1.27348196565956,1.08553957506276,1.27100194475818,0,0,0,0,1.08299757117324,1.27348196565956,1.08553957506276,1.27100194475818,0,0,1.10527186242233,1.20125112893693,0.0222742912490885,-0.0722308367226261,4.72120455067182,4.49116066375575,0,4.49116066375575,4.49116066375575,-1.24001045068653,4.49116066375575
