cycle,t,q_h,q_k,dq_h,dq_k,tau_est_k,tau_cmd_k,u_feedback_k,xbar_q_k,eta_u_k,tau_sw_k,disturbance_scale,t_rel,qdd_h,qdd_k,tau_full,tau_loc,d_model,d_g,d_hacc,d_kacc,d_vel,d_recon,d_recon_err,d_in,eid_comp_k,method,repeat,condition_id,log_path,config_path
1643,1207.9539025010001,-0.16090983152389526,0.33030861616134644,-0.9785555005073547,1.4756861925125122,1.40625,1.1516622304916382,-0.5369690645783465,0.3306394130959671,0.017145364777105047,0.0,0.0,3.3648624990000826,-5.023484504191721,5.140455684092451,1.6055518780008025,2.124216550375385,-0.5186646723745825,1.106633518078995,-1.6722638881189567,-1.663749360503175e-09,0.04696569932912853,-0.5186646723745825,0.0,-0.5186646723745825,-0.017145364777105047,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1644,1207.9559216930002,-0.16356872022151947,0.33331266045570374,-1.0060032606124878,1.4825012683868408,1.3125,1.1623154878616333,-0.5936075139069996,0.33332317571870074,0.008307657899454052,0.0,0.0,3.366881691000117,-4.775834635718999,4.103992608130572,1.4410653518363583,1.8855725590258152,-0.4445072071894569,1.0944164029280234,-1.5891163130076902,-1.32829214294361e-09,0.05019270421850197,-0.4445072071894569,0.0,-0.4445072071894569,-0.008307657899454052,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1645,1207.9579471670002,-0.1654350757598877,0.3361569046974182,-1.0062203407287598,1.4927983283996582,1.96875,1.1372939348220825,-0.6566050242710542,0.33617415194858713,0.008495251053674917,0.0,0.0,3.3689071650001097,-4.593920947026719,3.0978272780153127,1.2659146975411613,1.657260022582431,-0.39134532504126973,1.0858494328319395,-1.5279347404007309,-1.0026373065130656e-09,0.05073998353015918,-0.3913453250412695,2.220446049250313e-16,-0.39134532504126973,-0.008495251053674917,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1646,1207.9599788550001,-0.1696023792028427,0.3385537564754486,-1.0311658382415771,1.4812332391738892,1.40625,1.0978230237960815,-0.7153488840116651,0.3390642148856843,0.008235997132577565,0.0,0.0,3.370938853000098,-4.384273258949721,2.1177823680636445,1.0742893741693162,1.4115655404106922,-0.3372761662413759,1.0666491586516624,-1.457677149007268,-6.854380396603688e-10,0.053751824799667336,-0.33727616624137624,-3.3306690738754696e-16,-0.3372761662413759,-0.008235997132577565,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1647,1207.962008386,-0.1717243790626526,0.3416057229042053,-1.0479440689086914,1.4882264137268066,1.78125,1.109729528427124,-0.712384364815386,0.34164197756896614,0.0003690094470839723,0.0,0.0,3.3729683839999325,-4.040031155772814,1.1815011557253636,0.9688206811372486,1.1983957238017018,-0.22957504266445317,1.0568961256067784,-1.3425972728405704,-3.824026650889323e-10,0.056126104951741196,-0.2295750426644535,-3.3306690738754696e-16,-0.22957504266445317,-0.0003690094470839723,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1648,1207.964040772,-0.1734628975391388,0.3444499969482422,-1.0454120635986328,1.4888113737106323,1.5,1.065122365951538,-0.7386994852961337,0.3445050174781264,0.0031545553345543598,0.0,0.0,3.3750007700000424,-3.5712119657925343,0.297699248903303,0.9100447953069963,0.9909943425185577,-0.08094954721156133,1.048905062003993,-1.1862758807430398,-9.635273134911415e-11,0.05642127162383814,-0.08094954721156136,-2.7755575615628914e-17,-0.08094954721156133,-0.0031545553345543598,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1649,1207.9660727090002,-0.17545707523822784,0.347038596868515,-1.0521247386932373,1.4785577058792114,1.03125,1.012325644493103,-0.7614194066661939,0.34740694110677894,0.0025170372275098584,0.0,0.0,3.377032707000126,-3.1565890890044206,-0.4850963534469548,0.8461201273203085,0.7968477793207609,0.049272347999547605,1.0397265348812317,-1.048123766798318,1.570055196964404e-10,0.0576695797596285,0.049272347999547605,0.0,0.049272347999547605,-0.0025170372275098584,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1650,1207.968115761,-0.17806483805179596,0.35010653734207153,-1.0822240114212036,1.483474850654602,0.84375,0.9920752048492432,-0.7420039388048338,0.3501077099437148,-0.002627806080268933,0.0,0.0,3.3790757589999885,-2.6965848184048187,-1.1643632640530488,0.8404183386933255,0.6459820935784648,0.19443624511486068,1.0277157373175956,-0.8949491985865513,3.768556577909976e-10,0.06166970600696042,0.19443624511486035,-3.3306690738754696e-16,0.19443624511486068,0.002627806080268933,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1651,1207.9701646590001,-0.17985448241233826,0.35267916321754456,-1.0821101665496826,1.4736783504486084,0.65625,0.9251279234886169,-0.7485638547779472,0.35302869726541974,0.00022763537763168456,0.0,0.0,3.3811246570001003,-2.170006523237499,-1.8638914048400061,0.8348411705680019,0.4730563901059308,0.3617847804620711,1.0194726316927152,-0.7198918435975586,6.032639388031669e-10,0.062203991763650546,0.361784780462071,-5.551115123125783e-17,0.3617847804620711,-0.00022763537763168456,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1652,1207.972210505,-0.18146516382694244,0.3552038371562958,-1.075798511505127,1.4673582315444946,0.375,0.8890321254730225,-0.7203593214359716,0.35574658548143623,-0.0040508651827975495,0.0,0.0,3.383170502999974,-1.7045465835656013,-2.469788172943158,0.835625879176326,0.3268112454342784,0.5088146337420476,1.0120513389016612,-0.5652475928455828,7.993667949790506e-10,0.0620108868866025,0.5088146337420477,1.1102230246251565e-16,0.5088146337420476,0.0040508651827975495,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1653,1207.974252553,-0.18402180075645447,0.3606207072734833,-1.0972180366516113,1.4586564302444458,0.75,0.8667431473731995,-0.6676322693045156,0.3582990877451275,-0.00712067640811321,0.0,0.0,3.385212550999995,-1.2739055504268886,-3.053955830881169,0.8408469496339843,0.19696447598657274,0.6438824736474116,1.000264122973792,-0.42206886144143424,9.884376650504123e-10,0.06568721112661646,0.6438824736474119,3.3306690738754696e-16,0.6438824736474116,0.00712067640811321,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1654,1207.9763717160001,-0.1860671043395996,0.36346495151519775,-1.1029998064041138,1.4569261074066162,0.46875,0.6667431592941284,-0.8278871572822921,0.36276892793345483,0.014791485680625258,0.0,0.0,3.3873317140000836,-0.8085093578005336,-3.547860994404621,0.874893741636201,0.08480865716238051,0.7900850844738205,0.9908254207011122,-0.26774828788878,1.1482941264517876e-09,0.06700795051319419,0.7900850844738205,0.0,0.7900850844738205,-0.014791485680625258,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1655,1207.9784998930002,-0.18752437829971313,0.366133451461792,-1.0871188640594482,1.4521671533584595,0.65625,0.466743141412735,-0.8835398408006134,0.3664099528402052,0.005239267724399369,0.0,0.0,3.389459891000115,-0.37355789674265916,-3.9502032162400003,0.9178259963880704,-0.008278833282372,0.9261048296704424,0.984095272846573,-0.12365336488154499,1.278515959768356e-09,0.06566292042689836,0.9261048296704424,0.0,0.9261048296704424,-0.005239267724399369,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1656,1207.980615877,-0.18931403756141663,0.3686261773109436,-1.0749679803848267,1.4428462982177734,0.9375,0.4000556170940399,-0.8422723296175672,0.36925232297453725,-0.003966872253896075,0.0,0.0,3.391575874999944,0.009021914854188573,-4.385445503699952,0.928572055034049,-0.11496638641867207,1.0435384414527211,0.9758292430694935,0.0029851369275400996,1.4193846098464746e-09,0.06472406003630282,1.043538441452721,-2.220446049250313e-16,1.0435384414527211,0.003966872253896075,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1657,1207.9827586410001,-0.19181953370571136,0.3716461956501007,-1.0867618322372437,1.4467748403549194,0.0,0.3872605860233307,-0.7524970562332067,0.371723791536255,-0.008561014472771519,0.0,0.0,3.393718639000099,0.3545833114636059,-4.684701742167648,0.9763649628108626,-0.17194960668242087,1.1483145694932835,0.9642552715462898,0.11726290801243389,1.5162417987824028e-09,0.06679638841831803,1.1483145694932835,0.0,1.1483145694932835,0.008561014472771519,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1658,1207.984826628,-0.19343021512031555,0.3738832473754883,-1.0720665454864502,1.431831955909729,0.375,0.3028654158115387,-0.7256564027342916,0.3744984899976191,-0.002726887534749273,0.0,0.0,3.3957866260000173,0.6783212821727413,-5.116772428603613,0.9618744934227279,-0.28464074830976016,1.246515241732488,0.956810079325604,0.2242389420489913,1.6560857130087925e-09,0.06546621870180713,1.246515241732488,0.0,1.246515241732488,0.002726887534749273,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1659,1207.9868593840001,-0.19511759281158447,0.37661564350128174,-1.0527478456497192,1.426323652267456,0.65625,0.2692568004131317,-0.6603323824467022,0.3769416025899153,-0.007717735066303988,0.0,0.0,3.3978193820000797,0.9930673107431378,-5.4978661701998615,0.967955853149161,-0.37285442265519797,1.340810275804359,0.9490038322880139,0.328132220399185,1.779429492643203e-09,0.06367422133773037,1.3408102758043587,-2.220446049250313e-16,1.340810275804359,0.007717735066303988,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1660,1207.9888925540001,-0.197393000125885,0.37912434339523315,-1.0588536262512207,1.414853811264038,0.0,0.324396550655365,-0.6161349842102659,0.37951689259338106,-0.005656602492582681,0.0,0.0,3.399852552000084,1.1977666085396155,-5.946658037744506,0.914008654461675,-0.4849949775020326,1.3990036319637076,0.9384855660623093,0.3955962471153136,1.9246859661592453e-09,0.06492181686139853,1.3990036319637074,-2.220446049250313e-16,1.3990036319637076,0.005656602492582681,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1661,1207.9909248650001,-0.19948944449424744,0.3813933730125427,-1.062385082244873,1.4020929336547852,0.1875,0.524396538734436,-0.5662098419038741,0.3820537390445723,-0.006451414793154724,0.0,0.0,3.4018848630000775,1.3244790099589403,-6.30051464423302,0.8560974166575936,-0.5757840548169022,1.4318814714744958,0.9287927818393316,0.4372719600433863,2.0392136867997124e-09,0.06581672755256429,1.4318814714744958,0.0,1.4318814714744958,0.006451414793154724,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1662,1207.992950504,-0.20291532576084137,0.3840938210487366,-1.0349920988082886,1.3974260091781616,0.84375,0.7243965268135071,-0.489009683141719,0.38439161309876235,-0.009517622507020457,0.0,0.0,3.403910501999917,1.406370166722895,-6.691187490473599,0.7743434966404299,-0.6656918029563346,1.4400352995967645,0.9129628048274185,0.4640856404554934,2.1656574311634813e-09,0.0629868521481951,1.4400352995967645,0.0,1.4400352995967645,0.009517622507020457,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1663,1207.994964225,-0.20536969602108002,0.38623499870300293,-1.054756760597229,1.3758835792541504,-0.46875,0.9243965148925781,-0.4409922279151235,0.38693625249765884,-0.006529007287614337,0.0,0.0,3.4059242230000564,1.4453800573417994,-7.057798980028322,0.6751968258963894,-0.7690398781012446,1.444236703997634,0.9016171112864886,0.4767758760334577,2.2843134050987146e-09,0.06584371439337433,1.444236703997634,0.0,1.444236703997634,0.006529007287614337,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1664,1207.996979639,-0.2072104811668396,0.388887494802475,-1.0507709980010986,1.3742040395736694,0.84375,1.124396562576294,-0.35085342912727024,0.3892312212642916,-0.01208114440947154,0.0,0.0,3.407939637000027,1.340306825797093,-7.387355675621038,0.5599802051837677,-0.8408889244102895,1.4008691295940572,0.8930910499029618,0.44190495735993873,2.3909778601449716e-09,0.06587311994017875,1.4008691295940572,0.0,1.4008691295940572,0.01208114440947154,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1665,1207.9990031040002,-0.20879559218883514,0.3908369541168213,-1.0397173166275024,1.3449773788452148,0.09375,1.301208734512329,-0.2875050956976466,0.39172278100605096,-0.009140395045233136,0.0,0.0,3.4099631020001198,1.2189851325877274,-7.678803856075776,0.41838518212890463,-0.9340024074807245,1.3523875896096291,0.8857523447921267,0.40176247793448006,2.485310846012112e-09,0.06487276439771139,1.352387589609629,-2.220446049250313e-16,1.3523875896096291,0.009140395045233136,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1666,1208.001025393,-0.21086646616458893,0.39345747232437134,-1.0462672710418701,1.339377999305725,0.75,1.5012086629867554,-0.16450270893874075,0.3938700840059678,-0.017294102737211978,0.0,0.0,3.4119853909999165,1.061631201779456,-7.9392164705326405,0.29948284847931905,-0.9926185608303864,1.2921014093097054,0.8761612325325423,0.3497329551292907,2.5695920946589013e-09,0.06620721907828031,1.2921014093097054,0.0,1.2921014093097054,0.017294102737211978,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1667,1208.003053596,-0.21314187347888947,0.39529508352279663,-1.0640063285827637,1.3110153675079346,0.5625,1.6435277462005615,-0.07393395508902278,0.396276825561559,-0.014343958572672962,0.0,0.0,3.4140135939999254,0.9703624952261434,-8.094038226736584,0.20283568510512562,-1.0512056369758833,1.254041322081009,0.8656389930193873,0.3195581827511592,2.619703565187592e-09,0.06884414369075875,1.254041322081009,0.0,1.254041322081009,0.014343958572672962,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1668,1208.005085792,-0.21480368077754974,0.3979635536670685,-1.0550934076309204,1.3034813404083252,1.03125,1.8403071165084839,0.077047798869192,0.3983271109125846,-0.02232035086393084,0.0,0.0,3.4160457899999983,0.8536317379179494,-8.200198992209575,0.1341891483416815,-1.0729446263120814,1.207133774653763,0.8579286405609396,0.28097753747066523,2.654061415086062e-09,0.06822759396809652,1.207133774653763,0.0,1.207133774653763,0.02232035086393084,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1669,1208.007114342,-0.21643993258476257,0.40254950523376465,-1.0426946878433228,1.267390251159668,1.125,1.9639537334442139,0.18143654319486502,0.40073118795881185,-0.018243578758057426,0.0,0.0,3.4180743399999756,0.6642431030264722,-8.216922824889547,0.04428081751965829,-1.0919877718878455,1.1362685894075037,0.8502919982002517,0.21845129086286197,2.6594739743757145e-09,0.06752529768491611,1.1362685894075037,0.0,1.1362685894075037,0.018243578758057426,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1670,1208.00915222,-0.21868976950645447,0.40441906452178955,-1.053580403327942,1.242579698562622,0.84375,1.9051151275634766,0.12595417519369878,0.4046608116871705,-0.004661940847836051,0.0,0.0,3.4201122179999857,0.5357851715714268,-8.14329615778606,-0.004385118363536389,-1.0897234535602718,1.0853383351967354,0.8398823398381796,0.17614262916238288,2.6356432591967405e-09,0.06931336356052964,1.0853383351967354,0.0,1.0853383351967354,0.004661940847836051,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1671,1208.011198804,-0.22068394720554352,0.40679991245269775,-1.0539302825927734,1.2335164546966553,1.875,2.028564214706421,0.2341282215520768,0.4073962240226928,-0.021683889264472265,0.0,0.0,3.4221588020000127,0.5346144263425163,-8.006199434699305,0.022681549558348335,-1.0534658038983575,1.0761473534567059,0.83063781009084,0.17567798972204962,2.5912725298837813e-09,0.0698315510525438,1.0761473534567059,0.0,1.0761473534567059,0.021683889264472265,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1672,1208.0132450130002,-0.22226905822753906,0.4087972939014435,-1.0357000827789307,1.2131167650222778,1.03125,2.174774646759033,0.3883658538506374,0.40968687280207283,-0.026106564132232196,0.0,0.0,3.42420501100014,0.49696920192876326,-7.792835863867085,0.04310838291357655,-1.0112412643777537,1.0543496472913303,0.8232858543861765,0.16324492746995645,2.522215769573677e-09,0.06781886291298167,1.0543496472913305,2.220446049250313e-16,1.0543496472913303,0.026106564132232196,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1673,1208.0152895410001,-0.2240842580795288,0.4112260937690735,-1.0322564840316772,1.208311915397644,1.5,2.3451085090637207,0.5762513244769896,0.4116909872706633,-0.03033545413842471,0.0,0.0,3.4262495390000822,0.4609518658940759,-7.464299108034104,0.11142279792557641,-0.9226117348603364,1.0340345327859128,0.8148616788018714,0.1513428923259562,2.415883049167178e-09,0.06782995924220225,1.0340345327859128,0.0,1.0340345327859128,0.03033545413842471,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1674,1208.017316908,-0.22671760618686676,0.4131435751914978,-1.0525517463684082,1.187767505645752,1.21875,2.455235719680786,0.7201481410282906,0.41392059666723985,-0.02604370921988628,0.0,0.0,3.4282769060000646,0.6562718689168805,-7.075340047334786,0.2519976891182809,-0.8369748071913892,1.08897249630967,0.8026793382792143,0.21539138114913925,2.2899921958696723e-09,0.0709017745913243,1.08897249630967,0.0,1.08897249630967,0.02604370921988628,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1675,1208.0193556020001,-0.2285328060388565,0.4154126048088074,-1.0428601503372192,1.184157133102417,1.875,2.5939083099365234,0.8914436208662468,0.4159557421224415,-0.029619715931745443,0.0,0.0,3.4303156000000854,0.8542883461168875,-6.607870204474885,0.43142027442937936,-0.7131345358764838,1.1445548103058631,0.7942566659671655,0.2802568335782063,2.13869344456441e-09,0.07004130862179792,1.1445548103058631,0.0,1.1445548103058631,0.029619715931745443,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1676,1208.021467425,-0.23236776888370514,0.4196789860725403,-1.038909912109375,1.1619882583618164,2.34375,2.706484794616699,1.04966428880377,0.41810335473038474,-0.026940548533119398,0.0,0.0,3.4324274230000356,1.0767444543496274,-6.118722643640835,0.6065687453648307,-0.5931717974624648,1.1997405428272956,0.776472299733667,0.35293792926053946,1.980375197163653e-09,0.07033031185271388,1.1997405428272956,0.0,1.1997405428272956,0.026940548533119398,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1677,1208.0235862270001,-0.2345408946275711,0.42137274146080017,-1.0489429235458374,1.1386929750442505,1.78125,2.6339755058288574,1.0397858207118815,0.42169525902062605,-0.011472925536705005,0.0,0.0,3.4345462250000764,1.2600748500176917,-5.54455002170493,0.7863420967442087,-0.4649880181220525,1.2513301148662612,0.7664128869252844,0.41289102338008266,1.7945387398299317e-09,0.07202620276635541,1.2513301148662612,0.0,1.2513301148662612,0.011472925536705005,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1678,1208.025729255,-0.23604930937290192,0.4238654673099518,-1.0338352918624878,1.1406779289245605,2.4375,2.7382497787475586,1.1789034407217824,0.4241937483179509,-0.026858109391859,0.0,0.0,3.4366892529999404,1.428650866971864,-5.037935774769155,0.9730075433154597,-0.3247192007300925,1.2977267440455522,0.7593928715698772,0.46789472224001627,1.6305690131446227e-09,0.07043914860508971,1.2977267440455522,0.0,1.2977267440455522,0.026858109391859,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1679,1208.027842723,-0.24019105732440948,0.42555922269821167,-1.0508381128311157,1.121126413345337,1.6875,2.8264355659484863,1.3177767874614432,0.4265024418031891,-0.026595129365016807,0.0,0.0,3.438802721000002,1.5188759710186748,-4.464300159195531,1.1177173470571586,-0.19292448916245863,1.3106418362196173,0.7402608365769814,0.4972742429880672,1.4449066387811627e-09,0.07310675520966203,1.3106418362196173,0.0,1.3106418362196173,0.026595129365016807,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1680,1208.029875528,-0.24200627207756042,0.42798805236816406,-1.0447137355804443,1.1243518590927124,3.375,2.9657485485076904,1.4983826377636367,0.42834902877359354,-0.033141831388321,0.0,0.0,3.4408355260000008,1.5652865773187141,-3.931107075461936,1.271710038420637,-0.04506068790753104,1.316770726328168,0.7318275956572247,0.5122163854146191,1.2723352371679653e-09,0.07272674398398893,1.3167707263281678,-2.220446049250313e-16,1.316770726328168,0.033141831388321,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1681,1208.0319015960001,-0.2433868646621704,0.42977768182754517,-1.0270702838897705,1.1101425886154175,2.0625,3.0370354652404785,1.6214251891913312,0.43050566282511454,-0.026978746604647635,0.0,0.0,3.442861594000078,1.5297091492096908,-3.424973957368281,1.3720674520118896,0.07563652586064418,1.2964309261512454,0.7254143490894842,0.5003913562273372,1.108520053527684e-09,0.07062521972590408,1.2964309261512457,2.220446049250313e-16,1.2964309261512454,0.026978746604647635,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1682,1208.0339336490001,-0.2452276349067688,0.43204671144485474,-1.021159052848816,1.115523338317871,3.1875,3.1465656757354736,1.7699368829296647,0.4324482273450679,-0.030186977924995747,0.0,0.0,3.4448936470000717,1.3999520096583913,-2.858799269505708,1.4779982751801581,0.23316674426111383,1.2448315309190443,0.7168659000413935,0.457732492258772,9.252736354881108e-10,0.07023313769360495,1.244831530919044,-2.220446049250313e-16,1.2448315309190443,0.030186977924995747,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1683,1208.035966081,-0.24752861261367798,0.43386828899383545,-1.0335115194320679,1.1031090021133423,2.0625,3.2147858142852783,1.8797698839468446,0.43456895500652376,-0.02576828980891225,0.0,0.0,3.4469260789999225,1.1326992358941208,-2.320204146225365,1.512635940668288,0.3639286267786688,1.1487073138896193,0.7062094098020255,0.37021142569464527,7.509527444327091e-10,0.07228647764199603,1.1487073138896193,0.0,1.1487073138896193,0.02576828980891225,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1684,1208.0379905890002,-0.249267116189003,0.43616926670074463,-1.0195692777633667,1.1062477827072144,3.28125,3.329977035522461,2.0103267553226214,0.43650648477553416,-0.028842488061887807,0.0,0.0,3.4489505870001267,0.9184754788108931,-1.8701507701174758,1.5592715482295096,0.49031900292760877,1.0689525453019009,0.6981297014436691,0.3000510788667694,6.052893186669905e-10,0.07077176438617294,1.0689525453019009,0.0,1.0689525453019009,0.028842488061887807,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
1685,1208.040006319,-0.25085222721099854,0.4402758479118347,-1.0049515962600708,1.105863094329834,2.90625,3.488748550415039,2.1017396755576834,0.43865621822343853,-0.024909281210397143,0.0,0.0,3.4509663169999385,0.595305669041863,-1.4374258668037574,1.5717236476680538,0.6172271517566577,0.9544964959113962,0.6906985280760656,0.1943094090366414,4.6523451757707335e-10,0.06948855833345435,0.9544964959113958,-3.3306690738754696e-16,0.9544964959113962,0.024909281210397143,eid,r05,P2D_EID_anti_phase_hip_knee_software_disturbance,data\20260623_191551\h1_real_p2_anti_hip_knee_eid_log.csv,config\h1_real_p2_anti_hip_knee_eid.yaml
