cycle,t_rel,q_h,q_k,dq_h,dq_k,qdd_h,qdd_k,d_k_total,d_h_total,d_k_from_hip_acc,d_h_from_knee_acc,d_k_other_after_row2,d_h_other_after_row2,method,frequency_hz,reference_acceleration_gain
1670,3.34,-0.16228096245,0.311025547312,-0.884762380062,1.08155579522,-3.9233963294733094,4.989037913998416,-0.17430786148809996,-0.7661847893273608,-1.3096334947602584,1.6653456877955273,1.1353256332721584,-2.4315304771228883,EID,0.8,1.0
1675,3.35,-0.171266809058,0.321915860391,-0.90201298725,1.0832906679,-2.6630931558279993,3.0268286819483734,0.2096127357021944,-1.2646216737482643,-0.8875941052664376,1.0088251287302228,1.097206840968632,-2.273446802478487,EID,0.8,1.0
1680,3.36,-0.180272304395,0.332648077201,-0.902371980705,1.07557533601,-2.6907693346391106,3.552100835878015,0.1620946017244529,-1.0457641470551589,-0.8954180398118649,1.1820467576803892,1.0575126415363179,-2.227810904735548,EID,0.8,1.0
1685,3.37,-0.189486857228,0.343750355327,-0.938761908033,1.14056640209,-3.5136245570355946,5.1863632431272,-0.14701807258888167,-0.5200709355430755,-1.167273399760968,1.7229797199243213,1.0202553271720862,-2.243050655467397,EID,0.8,1.0
1690,3.38,-0.199226578521,0.355698312038,-0.99843617498,1.23024574053,-3.451297631126245,5.09363802912973,-0.16087204715781867,-0.48822858948951975,-1.144399163983671,1.6889749089154324,0.9835271168258524,-2.1772034984049524,EID,0.8,1.0
1695,3.39,-0.209460395246,0.368342344627,-1.03502598964,1.27919871123,-2.193973366394916,3.04457844891925,0.21680187850078836,-1.0062636240085836,-0.7259684395602072,1.0074269357756163,0.9427703180609955,-2.0136905597842,EID,0.8,1.0
1700,3.4,-0.219837260004,0.381116246262,-1.03470908567,1.26863380625,-1.0552528400828525,1.4087421773240933,0.5488549675735759,-1.4004521662849574,-0.34840495868552535,0.465113896353619,0.8972599262591012,-1.8655660626385764,EID,0.8,1.0
1705,3.41,-0.230104158322,0.393694841635,-1.02556729417,1.25955119731,-1.2164676559880636,1.980676007093475,0.4503167409520461,-1.170458956333717,-0.4007232271638928,0.6524652567798142,0.8510399681159388,-1.8229242131135313,EID,0.8,1.0
1710,3.42,-0.240483091264,0.406534953478,-1.05003716222,1.30532941264,-1.9532435365690581,3.2388790442525845,0.16668739389228215,-0.7536755150903041,-0.6418818285822787,1.0643719354799301,0.8085692224745609,-1.8180474505702342,EID,0.8,1.0
1715,3.43,-0.251233759666,0.419961657413,-1.09070924834,1.36534239658,-2.0514603335614865,3.319063022000922,0.09463428278164021,-0.670106526567146,-0.6723948821388305,1.087869432803133,0.7670291649204707,-1.757975959370279,EID,0.8,1.0
1720,3.44,-0.262276473084,0.433807774087,-1.10943376549,1.39182994199,-1.3666842390219145,2.0567746677609904,0.2747876771887541,-0.9689963006430724,-0.44669268223213887,0.6722446684149852,0.721480359420893,-1.6412409690580576,EID,0.8,1.0
1725,3.45,-0.27334015916,0.447683437398,-1.10141572982,1.38084434768,-0.5697816917314871,0.7997934662112911,0.4861757727040439,-1.2616475963018887,-0.18568515204309255,0.2606432841413615,0.6718609247471364,-1.5222908804432502,EID,0.8,1.0
1730,3.46,-0.284328529168,0.461464231566,-1.10137291128,1.3821334456,-0.4319770779528671,0.6343527669259288,0.48337382222541914,-1.2442862524718468,-0.14035169474748332,0.2061046533481199,0.6237255169729025,-1.4503909058199667,EID,0.8,1.0
1735,3.47,-0.295445615392,0.475432719029,-1.11895197297,1.40704899967,-0.764510285732344,1.058295351688571,0.3303304912228311,-1.063522523798523,-0.2476060372528993,0.3427557786534621,0.5779365284757304,-1.4062783024519852,EID,0.8,1.0
1740,3.48,-0.306716548897,0.489613412486,-1.13100247945,1.42312949325,-0.9452010428156754,1.20759793889059,0.22562416760681114,-0.9606196755879965,-0.3051061325844579,0.3898065280951255,0.5307303001912691,-1.350426203683122,EID,0.8,1.0
1745,3.49,-0.318039941063,0.503853596549,-1.13211667524,1.42296609172,-0.5622896765319947,0.5572884741616271,0.300583761776301,-1.080858272101402,-0.18087458804051448,0.1792658257669002,0.48145834981681546,-1.2601240978683022,EID,0.8,1.0
1750,3.5,-0.329357983652,0.518064922696,-1.13283129437,1.42148119616,0.10739038114141763,-0.4386663310732466,0.4665728598932488,-1.2950753557686157,0.03442106925041921,-0.1406025753816431,0.4321517906428296,-1.1544727803869725,EID,0.8,1.0
1755,3.51,-0.340714151764,0.532299022768,-1.13604267813,1.42270202353,0.8455461508577606,-1.4540715183232749,0.653194614434059,-1.5116164439219628,0.27001182819067027,-0.46433480725346943,0.38318278624338875,-1.0472816366684934,EID,0.8,1.0
1760,3.52,-0.352025204696,0.546439395395,-1.12592514565,1.4057508247,1.3071491081616387,-1.984723075686908,0.7476735231154585,-1.5927011134235611,0.4158296343070782,-0.6313791331154324,0.33184388880838034,-0.9613219803081288,EID,0.8,1.0
1765,3.53,-0.36316509024,0.560320423115,-1.10531517981,1.37557026548,1.043375679133014,-1.523528306753402,0.6097551988787695,-1.4011836987281328,0.330639912077043,-0.4827975919569161,0.2791152868017265,-0.9183861067712167,EID,0.8,1.0
1770,3.54,-0.374104098012,0.573915779353,-1.08804877221,1.35136623788,0.39889903922138714,-0.7541001223316588,0.3537648474349979,-1.1317832424796954,0.1259178116093036,-0.2380417795030363,0.22784703582569432,-0.8937414629766591,EID,0.8,1.0
1775,3.55,-0.384998318759,0.587445524242,-1.09456590887,1.36000907068,0.31940014726229293,-0.9114976723543915,0.2819828841293177,-1.1217777066202803,0.1004219264472952,-0.28658206013563614,0.18156095768202252,-0.8351956464846442,EID,0.8,1.0
1780,3.56,-0.396029655917,0.601133878992,-1.10404935172,1.36694140824,1.4365386246636618,-2.662751768695335,0.5852424829595522,-1.5550275083508747,0.4497904475722738,-0.8337264931499861,0.13545203538727835,-0.7213010152008885,EID,0.8,1.0
1785,3.57,-0.40695090221,0.614572675798,-1.08014955537,1.32299712149,2.873135802150893,-4.435983926308165,0.9786413207319729,-1.9902689517637762,0.8958446818914734,-1.3831412376554697,0.08279663884049948,-0.6071277141083065,EID,0.8,1.0
1790,3.58,-0.417471252971,0.627381430082,-1.03080409422,1.2511287013,3.216106033079946,-4.366188289494195,1.0252062786480787,-1.907067324370464,0.998689810972115,-1.3558221379062436,0.026516467675963717,-0.5512451864642203,EID,0.8,1.0
1795,3.59,-0.42751036152,0.639538410585,-0.990070491476,1.19814511074,2.3000271414842235,-2.812385186830035,0.6856291399848746,-1.4145483004914228,0.7113877444868177,-0.8698577154163898,-0.025758604501943116,-0.544690585075033,EID,0.8,1.0
1800,3.6,-0.43734727833,0.651487472161,-0.984490840121,1.20144581169,1.403614275742875,-1.920732727991286,0.3624704303949209,-1.1192905798864117,0.43239917456389776,-0.5917033336681721,-0.06992874416897688,-0.5275872462182396,EID,0.8,1.0
1805,3.61,-0.44724768982,0.663598706131,-0.989397842262,1.20788006993,2.11072829704179,-3.5352100393167394,0.5354440293184879,-1.5363639805093943,0.6475448110827609,-1.0845578373377505,-0.11210078176427296,-0.4518061431716438,EID,0.8,1.0
1810,3.62,-0.456981867287,0.675365140908,-0.958382719017,1.14899409002,3.8338230723956936,-5.9471408250994475,1.0103422945542655,-2.1745762365961316,1.1713394243056034,-1.8170166903355094,-0.16099712975133795,-0.35755954626062225,EID,0.8,1.0
1815,3.63,-0.466233992084,0.686317206035,-0.900253233878,1.05750885894,4.657609062888135,-6.275881999225634,1.204313073566407,-2.214446861237545,1.4174781472171678,-1.9099768718887837,-0.21316507365076087,-0.30446998934876124,EID,0.8,1.0
1820,3.64,-0.474838037319,0.696380634981,-0.837393313683,0.978959971116,3.969427100505804,-4.396099390712882,0.9407235260746729,-1.6299387047327598,1.2036280760413909,-1.3330056246797524,-0.26290454996671797,-0.29693308005300745,EID,0.8,1.0
1825,3.65,-0.48302900635,0.706049389921,-0.812553826964,0.969492726759,2.9675704451047746,-3.00699612095881,0.5932634268889185,-1.197146824102726,0.8966283860095201,-0.9085405480836002,-0.3033649591206016,-0.2886062760191259,EID,0.8,1.0
1830,3.66,-0.491133190702,0.715830643199,-0.806576285853,0.975510732246,3.450426490042492,-4.506588190432074,0.6988312917617574,-1.5984743733876634,1.0386915420763858,-1.3566308543398282,-0.3398602503146284,-0.2418435190478352,EID,0.8,1.0
1835,3.67,-0.498984467914,0.72524016605,-0.765570130272,0.907931629994,5.041089597654896,-7.2017845393312,1.1305554321638867,-2.3437553941281757,1.5120843769404995,-2.1601889188956704,-0.3815289447766128,-0.18356647523250524,EID,0.8,1.0
1840,3.68,-0.506227418314,0.733651607997,-0.694077956163,0.795174434778,6.009582122463335,-7.892621501594098,1.3713739366620161,-2.5096988413565926,1.7967112911065053,-2.3596918852872566,-0.42533735444448917,-0.150006956069336,EID,0.8,1.0
1845,3.69,-0.512681967876,0.740981244868,-0.615521982495,0.698318600028,5.439164603531085,-5.814169360458455,1.1557687432656032,-1.8798622000305527,1.6214914399624285,-1.7332856303622126,-0.4657226966968253,-0.1465765696683401,EID,0.8,1.0
1850,3.7,-0.518556072686,0.747763667333,-0.574422477398,0.675807395034,4.464470334713479,-3.9503657458352617,0.8300573591694185,-1.3173640868428018,1.3273354933483215,-1.174486618352919,-0.497278134178903,-0.1428774684898828,EID,0.8,1.0
1855,3.71,-0.524200180561,0.754590322504,-0.55542009602,0.679026935493,4.909486314743452,-5.207344492426112,0.9311173824605095,-1.6609581399298903,1.455640976961425,-1.543954609175021,-0.5245235945009155,-0.11700353075486936,EID,0.8,1.0
1860,3.72,-0.529465752375,0.761025007783,-0.502150222626,0.609939217878,6.420974188536745,-8.026050841492161,1.3445116267074038,-2.4603262052981036,1.8988160414871822,-2.3734706977680595,-0.5543044147797784,-0.08685550753004412,EID,0.8,1.0
1865,3.73,-0.533980257283,0.766369762547,-0.414335542972,0.480449981591,7.255752780556875,-8.916927978260276,1.5571520651903972,-2.7037455008975955,2.14097523753357,-2.6311428426121646,-0.583823172343173,-0.07260265828543089,EID,0.8,1.0
1870,3.74,-0.537559167415,0.770466157343,-0.324572866217,0.371403806597,6.403322160531859,-6.812197747978166,1.2786299037300533,-2.081888060572579,1.8862476487838427,-2.0066914740561996,-0.6076177450537894,-0.0751965865163795,EID,0.8,1.0
1875,3.75,-0.540480573828,0.773939026668,-0.2762641735,0.342115231021,5.011052119624003,-4.587414109449149,0.8500114395538327,-1.427009034448218,1.4739905163157685,-1.3493782803138261,-0.6239790767619358,-0.07763075413439191,EID,0.8,1.0
1880,3.76,-0.543110891035,0.777399337088,-0.253484186867,0.341663002661,5.073225002079308,-5.429242050067884,0.8531865313258311,-1.6623255118476918,1.4901195621056114,-1.5946897255486743,-0.6369330307797803,-0.06763578629901756,EID,0.8,1.0
1885,3.77,-0.545363290572,0.780461495341,-0.201257631608,0.272797435845,6.411070224290751,-8.157882465147534,1.2309860857198311,-2.4466115689837515,1.8806510210870533,-2.3930684661444594,-0.6496649353672221,-0.05354310283929209,EID,0.8,1.0
1890,3.78,-0.546872688879,0.782427738774,-0.113851080487,0.141351955351,7.192382490929293,-9.090995229566884,1.4484366536537356,-2.711694783151708,2.1080935813358725,-2.66457863101338,-0.6596569276821369,-0.04711615213832809,EID,0.8,1.0
1895,3.79,-0.547446975942,0.783115042913,-0.024159753067,0.0294316531268,6.344526280620641,-7.045700559479004,1.1953386334953828,-2.1147361773608764,1.8590454599667732,-2.0645004935031155,-0.6637068264713903,-0.05023568385776089,EID,0.8,1.0
1900,3.8,-0.54736479486,0.783151944394,0.0240727781425,-0.00261027711927,4.953472109351859,-4.847146063850397,0.78809683365062,-1.4763165169574348,1.451422148936027,-1.4202674408761498,-0.6633253152854071,-0.056049076081285065,EID,0.8,1.0
1905,3.81,-0.546994271339,0.7831493835,0.0460608730969,-0.00538116604156,4.961127191075941,-5.64057315893469,0.7922275050785471,-1.70872924318288,1.453666748728656,-1.6527521527091613,-0.661439243650109,-0.05597709047371868,EID,0.8,1.0
1910,3.82,-0.546262362083,0.782732339665,0.0964443380565,-0.0757159221904,6.2538459404640205,-8.32946860543829,1.1755030030827336,-2.491788810037398,1.832771536635256,-2.4410599686457193,-0.6572685335525223,-0.05072884139167888,EID,0.8,1.0
1915,3.83,-0.544804908986,0.781203234736,0.182198104648,-0.208961468254,7.012100911297553,-9.239625333987505,1.4084246211734648,-2.75839012538238,2.0563164458799488,-2.709543654375582,-0.647891824706484,-0.04884647100679773,EID,0.8,1.0
