method,direction,t_rel,row2,row3
PD,hip_to_knee,4.589999999999966,-2.141470349310157,-0.5569865107240773
PD,hip_to_knee,4.599999999999966,-2.1376944384695817,-0.5870916151460188
PD,hip_to_knee,4.609999999999966,-1.8983178562001501,-0.3886783322482609
PD,hip_to_knee,4.6199999999999655,-1.5191782805125522,-0.04904390138319336
PD,hip_to_knee,4.629999999999965,-1.3171804073942028,0.11409782615754663
PD,hip_to_knee,4.639999999999965,-1.1362006837537648,0.2510848775728177
PD,hip_to_knee,4.649999999999965,-0.9190087296587117,0.4235348363268609
PD,hip_to_knee,4.659999999999965,-0.7274981844524987,0.5708366889716977
PD,hip_to_knee,4.669999999999964,-0.5290134104347842,0.7207097664049525
PD,hip_to_knee,4.679999999999964,-0.5009829877418304,0.7007402891480405
PD,hip_to_knee,4.689999999999964,-0.4250780805183056,0.7278368617411278
PD,hip_to_knee,4.699999999999964,-0.26829274237682277,0.8368624778802449
PD,hip_to_knee,4.7099999999999635,-0.09995716548912542,0.9617555998214952
PD,hip_to_knee,4.719999999999963,0.08379017895791835,1.0870627370665216
PD,hip_to_knee,4.729999999999963,0.14099983053505177,1.092278094395132
PD,hip_to_knee,4.739999999999963,0.07807881626218759,0.9816075148163577
PD,hip_to_knee,4.749999999999963,0.09842439208506136,0.9498133054141554
PD,hip_to_knee,4.7599999999999625,0.253905069835225,1.0563141018025326
PD,hip_to_knee,4.769999999999962,0.43005065206811716,1.1827464226766025
PD,hip_to_knee,4.779999999999962,0.5960738177307979,1.2959388552735498
PD,hip_to_knee,4.789999999999962,0.8338895214184546,1.4872859403538414
PD,hip_to_knee,4.799999999999962,0.8000544194349353,1.3995955609478674
PD,hip_to_knee,4.809999999999961,0.5989678343311751,1.14674820029738
PD,hip_to_knee,4.819999999999961,0.3623442463111971,0.8592671062214983
PD,hip_to_knee,4.829999999999961,0.32222008087707193,0.7773108253365295
PD,hip_to_knee,4.839999999999961,0.6212713345221147,1.028459150628071
PD,hip_to_knee,4.849999999999961,0.9046126351390308,1.2638832208273822
PD,hip_to_knee,4.85999999999996,1.0935659608878487,1.4080778841937744
PD,hip_to_knee,4.86999999999996,1.091797120891695,1.3565476433044057
PD,hip_to_knee,4.87999999999996,1.1610859177402855,1.385233820670733
PD,hip_to_knee,4.88999999999996,1.3115281947469422,1.4888779617799373
PD,hip_to_knee,4.8999999999999595,1.3164997094948974,1.4521004856863022
PD,hip_to_knee,4.909999999999959,1.095252328487628,1.1915153758825583
PD,hip_to_knee,4.919999999999959,1.0061550935557295,1.0647047602699442
PD,hip_to_knee,4.929999999999959,1.0543194882340219,1.0808477813004207
PD,hip_to_knee,4.939999999999959,1.1596345293375867,1.153185761470078
PD,hip_to_knee,4.949999999999958,1.4809814003369346,1.4387534632444279
PD,hip_to_knee,4.959999999999958,1.6250064167044083,1.5547069715010313
PD,hip_to_knee,4.969999999999958,1.578095398335783,1.4752359778483346
PD,hip_to_knee,4.979999999999958,1.4731972817727572,1.3457499192706348
PD,hip_to_knee,4.989999999999958,1.3857115971339127,1.2349179448227328
PD,hip_to_knee,4.999999999999957,1.3869099716953006,1.2174754444070501
PD,hip_to_knee,5.009999999999957,1.4160010574206843,1.2288442803129143
PD,hip_to_knee,5.019999999999957,1.6145842632517666,1.4135761345862548
PD,hip_to_knee,5.029999999999957,1.6975006223898355,1.4814787879534577
PD,hip_to_knee,5.0399999999999565,1.6925061873393943,1.469390185581274
PD,hip_to_knee,5.049999999999956,1.6430232687582762,1.4118448432587514
PD,hip_to_knee,5.059999999999956,1.522519908762396,1.288686030919147
PD,hip_to_knee,5.069999999999956,1.2365384306369596,1.0020920650738128
PD,hip_to_knee,5.079999999999956,0.9869947537397202,0.7532696327447078
PD,hip_to_knee,5.0899999999999554,1.0058000445796846,0.7746341994797485
PD,hip_to_knee,5.099999999999955,1.0490112628985275,0.8221762501635403
PD,hip_to_knee,5.109999999999955,1.0282155850770451,0.8080756256494286
PD,hip_to_knee,5.119999999999955,1.1138833985130603,0.9026952578106343
PD,hip_to_knee,5.129999999999955,1.1703557357903829,0.9682293268113739
PD,hip_to_knee,5.139999999999954,1.2492504138943963,1.0585561446423357
PD,hip_to_knee,5.149999999999954,1.6706298170701999,1.499890268862014
PD,hip_to_knee,5.159999999999954,1.9539541021998885,1.7975203427957251
PD,hip_to_knee,5.169999999999954,2.0809677232222192,1.953060229200044
PD,hip_to_knee,5.1799999999999535,2.2035880937227157,2.1075126813858316
PD,hip_to_knee,5.189999999999953,2.2411972452944147,2.1719195674750993
PD,hip_to_knee,5.199999999999953,2.0610810638777157,2.0336075213938662
PD,hip_to_knee,5.209999999999953,1.98957705062303,1.9988168471536767
PD,hip_to_knee,5.219999999999953,1.7727960632532693,1.8253496353683167
PD,hip_to_knee,5.2299999999999525,1.2770041512495154,1.3773139416967095
PD,hip_to_knee,5.239999999999952,1.0818989895148956,1.2225783999499318
PD,hip_to_knee,5.249999999999952,1.0157012252785234,1.1987345692855733
PD,hip_to_knee,5.259999999999952,0.9365560186067011,1.1630936878906806
PD,hip_to_knee,5.269999999999952,0.8189755637937562,1.0977196802994793
PD,hip_to_knee,5.279999999999951,0.5257969918063299,0.8485500470692356
PD,hip_to_knee,5.289999999999951,0.1736380158224365,0.5313383494402061
PD,hip_to_knee,5.299999999999951,-0.026423510003775963,0.3756964816136795
PD,hip_to_knee,5.309999999999951,-0.23432668769085127,0.21098178137522358
PD,hip_to_knee,5.3199999999999505,-0.40161651035719104,0.07971380094093668
PD,hip_to_knee,5.32999999999995,-0.7192967723010864,-0.19716083640435175
PD,hip_to_knee,5.33999999999995,-0.8668086882298514,-0.3125096748715944
PD,hip_to_knee,5.34999999999995,-0.4850100858258678,0.10769284168863198
PD,hip_to_knee,5.35999999999995,-0.17890273861148517,0.4430324326682773
PD,hip_to_knee,5.3699999999999495,0.020045130832961996,0.6812533120592825
PD,hip_to_knee,5.379999999999949,0.11484491499233732,0.8174268516293562
PD,hip_to_knee,5.389999999999949,0.06573952717768514,0.802736377817159
PD,hip_to_knee,5.399999999999949,0.09381003808196978,0.8729318332349163
PD,hip_to_knee,5.409999999999949,0.30563149949930535,1.1214458488108021
PD,hip_to_knee,5.419999999999948,0.3738094400649089,1.2298491508954743
PD,hip_to_knee,5.429999999999948,0.16141054008136452,1.0630582053691806
PD,hip_to_knee,5.439999999999948,0.12873751265128835,1.0653184218622647
PD,hip_to_knee,5.449999999999948,0.08992101901027828,1.0651772875733692
PD,hip_to_knee,5.459999999999948,-0.011358666664445433,1.0020705808495194
PD,hip_to_knee,5.469999999999947,0.03993619685320501,1.096273553225652
PD,hip_to_knee,5.479999999999947,-0.10468613174718337,0.9883591678228216
PD,hip_to_knee,5.489999999999947,-0.3592958092018364,0.7689934816363986
PD,hip_to_knee,5.499999999999947,-0.5297222001027607,0.6386903084789495
PD,hip_to_knee,5.5099999999999465,-0.735443215606026,0.46585360321234104
PD,hip_to_knee,5.519999999999946,-0.9377134063015774,0.29868955134737507
PD,hip_to_knee,5.529999999999946,-0.9907812340709394,0.2766109270952559
PD,hip_to_knee,5.539999999999946,-1.0479879459305121,0.24854329503872918
PD,hip_to_knee,5.549999999999946,-1.1605156384592874,0.16641723346880505
PD,hip_to_knee,5.559999999999945,-1.2146026418466271,0.13839134023234778
PD,hip_to_knee,5.569999999999945,-1.3677578876582719,0.01187044841211009
PD,hip_to_knee,5.579999999999945,-1.555683326167658,-0.15044936078743276
PD,hip_to_knee,5.589999999999945,-1.5944300575940225,-0.17039660925867234
PD,hip_to_knee,5.599999999999945,-1.6563237581228616,-0.21186832411767748
PD,hip_to_knee,5.609999999999944,-1.6671256547271773,-0.20306901505691627
PD,hip_to_knee,5.619999999999944,-1.778434280363483,-0.30099546758898776
PD,hip_to_knee,5.629999999999944,-2.0635976027177234,-0.5705283638355423
PD,hip_to_knee,5.639999999999944,-2.0056050111382873,-0.5040565020332956
PD,hip_to_knee,5.6499999999999435,-1.63450714948996,-0.1257115530785749
PD,hip_to_knee,5.659999999999943,-1.4733185395789399,0.04379455164735606
PD,hip_to_knee,5.669999999999943,-1.4589262187726717,0.0650244292425095
PD,hip_to_knee,5.679999999999943,-1.527451914470555,1.966714366555544e-05
PD,hip_to_knee,5.689999999999943,-1.5700217956120182,-0.04140433434429412
PD,hip_to_knee,5.6999999999999424,-1.16595042924864,0.36343890944368423
PD,hip_to_knee,5.709999999999942,-0.6408102332145785,0.8887019291868855
PD,hip_to_knee,5.719999999999942,-0.45294753667956134,1.076002210855733
PD,hip_to_knee,5.729999999999942,-0.8159357865791182,0.7116278121678921
PD,hip_to_knee,5.739999999999942,-1.3809957584442858,0.1434966940907485
PD,hip_to_knee,5.749999999999941,-1.5253641108767535,-0.006509739181824138
PD,hip_to_knee,5.759999999999941,-1.5134720452139176,-0.003913363417450605
PD,hip_to_knee,5.769999999999941,-1.5779318335563333,-0.07673035247100837
PD,hip_to_knee,5.779999999999941,-1.7373926632635612,-0.24610745299898804
PD,hip_to_knee,5.7899999999999405,-2.083294576350112,-0.6087084853609401
PD,hip_to_knee,5.79999999999994,-2.347968948973775,-0.8868536149525837
PD,hip_to_knee,5.80999999999994,-2.3302511310622984,-0.8896180846646935
PD,hip_to_knee,5.81999999999994,-2.141621028395681,-0.7228035914503008
PD,hip_to_knee,5.82999999999994,-2.1439505003384625,-0.7486212411930087
PD,hip_to_knee,5.8399999999999395,-2.0863642335684505,-0.7178295788053941
PD,hip_to_knee,5.849999999999939,-1.980495010908007,-0.6393082524893497
PD,hip_to_knee,5.859999999999939,-1.7671108999510792,-0.4571510343221005
PD,hip_to_knee,5.869999999999939,-1.6129539093273195,-0.3365495432683601
PD,hip_to_knee,5.879999999999939,-1.5217467503098063,-0.2767778984399988
PD,hip_to_knee,5.889999999999938,-1.4083848721572487,-0.19849506683862317
PD,hip_to_knee,5.899999999999938,-1.4310112198674187,-0.25985163602702943
PD,hip_to_knee,5.909999999999938,-1.445206035236073,-0.31402152308088405
PD,hip_to_knee,5.919999999999938,-1.3153065079573127,-0.22193958753956902
PD,hip_to_knee,5.9299999999999375,-1.0872346004219322,-0.0351074981585544
PD,hip_to_knee,5.939999999999937,-0.9807555959859252,0.027480691799799718
PD,hip_to_knee,5.949999999999937,-0.9229923174043473,0.04168145771178665
PD,hip_to_knee,5.959999999999937,-1.0151163333814222,-0.09743595790800985
PD,hip_to_knee,5.969999999999937,-0.9300678965990639,-0.05526809353239204
PD,hip_to_knee,5.9799999999999365,-0.6123398489488254,0.21497781791279852
PD,hip_to_knee,5.989999999999936,-0.3422129718450308,0.4339254011704855
PD,hip_to_knee,5.999999999999936,-0.04129832460939216,0.6845109257592917
PD,hip_to_knee,6.009999999999936,0.18489301364272012,0.857510468515055
PD,hip_to_knee,6.019999999999936,0.20001745966183995,0.8252962940048704
PD,hip_to_knee,6.029999999999935,-0.004102590159151226,0.5655279547632125
PD,hip_to_knee,6.039999999999935,-0.05922646753366077,0.4583029864202663
PD,hip_to_knee,6.049999999999935,-0.0028236600453835246,0.4692197287773364
PD,hip_to_knee,6.059999999999935,0.24494210755557186,0.6622840616435755
PD,hip_to_knee,6.069999999999935,0.5374786720187933,0.8994214631189223
PD,hip_to_knee,6.079999999999934,0.8682558638067939,1.1799578051085926
PD,hip_to_knee,6.089999999999934,1.0114360404137277,1.2650790014603368
PD,hip_to_knee,6.099999999999934,1.015648443499839,1.2230667219515778
PD,hip_to_knee,6.109999999999934,0.9617884860619069,1.1050867080377198
PD,hip_to_knee,6.1199999999999335,0.8307870890354911,0.9302873185684069
PD,hip_to_knee,6.129999999999933,0.8268849886031093,0.8839004111846585
PD,hip_to_knee,6.139999999999933,1.059941500254728,1.0668398605438398
PD,hip_to_knee,6.149999999999933,1.3785958988281735,1.340065160560806
PD,hip_to_knee,6.159999999999933,1.4731083285519733,1.3848321658641707
PD,hip_to_knee,6.169999999999932,1.5175563087971828,1.3845290615041448
PD,hip_to_knee,6.179999999999932,1.5228554561258023,1.351747075406652
PD,hip_to_knee,6.189999999999932,1.5155991992764521,1.3010619927528404
PD,hip_to_knee,6.199999999999932,1.526613595879962,1.2761918413451776
PD,hip_to_knee,6.209999999999932,1.524338500387098,1.241887433788401
PD,hip_to_knee,6.219999999999931,1.4685194744058094,1.153954260920577
PD,hip_to_knee,6.229999999999931,1.549390581920411,1.2089956371591177
PD,hip_to_knee,6.239999999999931,1.7577140418854307,1.3885109543474798
PD,hip_to_knee,6.249999999999931,1.723998448308612,1.331846423967307
PD,hip_to_knee,6.2599999999999305,1.5864361273038623,1.1754469775950278
PD,hip_to_knee,6.26999999999993,1.6517114853064363,1.2210840149523539
PD,hip_to_knee,6.27999999999993,1.7787924709265024,1.3372942886577612
PD,hip_to_knee,6.28999999999993,1.9024916166271992,1.4500422707424818
PD,hip_to_knee,6.29999999999993,2.0381035831378136,1.5787732828232077
PD,hip_to_knee,6.309999999999929,1.8491874358542628,1.3874278927133898
PD,hip_to_knee,6.319999999999929,1.364522812168279,0.9027981441020423
PD,hip_to_knee,6.329999999999929,1.071020068627388,0.6115265837177211
PD,hip_to_knee,6.339999999999929,1.060158207883544,0.6047059537251384
PD,hip_to_knee,6.349999999999929,1.2688341692972194,0.8188461268138113
PD,hip_to_knee,6.359999999999928,1.3008739442538009,0.8594254436763116
PD,hip_to_knee,6.369999999999928,1.246554198991051,0.8193634470076514
PD,hip_to_knee,6.379999999999928,1.236539726285993,0.8210243046165898
PD,hip_to_knee,6.389999999999928,1.1792719663129851,0.7772405191026953
PD,hip_to_knee,6.3999999999999275,1.4632300258666737,1.0813872424093298
PD,hip_to_knee,6.409999999999927,1.9041953030165488,1.5450633303412737
PD,hip_to_knee,6.419999999999927,1.9829060926226554,1.6462145848980079
PD,hip_to_knee,6.429999999999927,2.0746591317880063,1.776017924672533
PD,hip_to_knee,6.439999999999927,2.1645779185400875,1.8993004995942109
PD,hip_to_knee,6.4499999999999265,1.9460730331869365,1.7184986161834548
PD,hip_to_knee,6.459999999999926,1.8557702782603909,1.6761671939218161
PD,hip_to_knee,6.469999999999926,1.8299581983431217,1.6876977402603672
PD,hip_to_knee,6.479999999999926,1.6208683550275254,1.5225881825928262
PD,hip_to_knee,6.489999999999926,1.5709686188041894,1.5272381533259012
PD,hip_to_knee,6.499999999999925,1.6056023845550247,1.6092346763453746
PD,hip_to_knee,6.509999999999925,1.3187963515974637,1.3741870163876209
PD,hip_to_knee,6.519999999999925,0.9648305006485766,1.081870700057008
PD,hip_to_knee,6.529999999999925,0.7128354853053496,0.8742198558955208
PD,hip_to_knee,6.5399999999999245,0.5359962618518298,0.7508303803095309
PD,hip_to_knee,6.549999999999924,0.5675487333424211,0.8243586162057668
PD,hip_to_knee,6.559999999999924,0.5945665681619066,0.9078708955885159
PD,hip_to_knee,6.569999999999924,0.5717094428017979,0.9357974218373153
PD,hip_to_knee,6.579999999999924,0.4953885199526649,0.9089320171268209
PD,hip_to_knee,6.5899999999999235,0.2736691712518037,0.7417561085391868
PD,hip_to_knee,6.599999999999923,0.014622688561250121,0.5321632273761975
PD,hip_to_knee,6.609999999999923,-0.20486702204845592,0.3647896226783584
PD,hip_to_knee,6.619999999999923,-0.27131438728813795,0.34025423376300284
PD,hip_to_knee,6.629999999999923,-0.044247055142003014,0.6146208750980691
PD,hip_to_knee,6.639999999999922,0.2090787174851052,0.9177785645074283
PD,hip_to_knee,6.649999999999922,0.21934869183520433,0.9784682401707416
PD,hip_to_knee,6.659999999999922,-0.007068099970092903,0.7995213957118432
PD,hip_to_knee,6.669999999999922,-0.27677999604602527,0.5760381519364658
PD,hip_to_knee,6.679999999999922,-0.4852719570335228,0.419919269317832
PD,hip_to_knee,6.689999999999921,-0.5770465115172135,0.3714711794904123
PD,hip_to_knee,6.699999999999921,-0.719951836240235,0.27187719055330584
PD,hip_to_knee,6.709999999999921,-0.8475952739108796,0.18338998849990798
PD,hip_to_knee,6.719999999999921,-0.7938244543578981,0.28144802744618724
PD,hip_to_knee,6.7299999999999205,-0.7850594100260706,0.3260465991674385
PD,hip_to_knee,6.73999999999992,-0.8260185403634415,0.3257283895202797
PD,hip_to_knee,6.74999999999992,-0.9772776692230606,0.21836835035313965
PD,hip_to_knee,6.75999999999992,-1.1140745606286155,0.11497151006716304
PD,hip_to_knee,6.76999999999992,-1.2441933980458015,0.02109526123350151
PD,hip_to_knee,6.779999999999919,-1.3249732402748287,-0.025830256531610096
PD,hip_to_knee,6.789999999999919,-1.2609896926548871,0.06901637440488216
PD,hip_to_knee,6.799999999999919,-1.3088952496046486,0.05020483762608051
PD,hip_to_knee,6.809999999999919,-1.517387449672307,-0.12984127281539454
PD,hip_to_knee,6.819999999999919,-1.611035242541148,-0.19839818013519822
PD,hip_to_knee,6.829999999999918,-1.4222903525164872,0.01438811877877672
PD,hip_to_knee,6.839999999999918,-1.4550052779747156,0.002707911316523588
PD,hip_to_knee,6.849999999999918,-1.593208419279946,-0.11065710573779482
PD,hip_to_knee,6.859999999999918,-1.65024883443973,-0.1467172455707751
PD,hip_to_knee,6.8699999999999175,-1.8651613873179893,-0.3509892388705502
PD,hip_to_knee,6.879999999999917,-1.8645551635894655,-0.3317393608907225
PD,hip_to_knee,6.889999999999917,-1.7430921459517301,-0.19986411772682108
PD,hip_to_knee,6.899999999999917,-1.7679652668184935,-0.21281830672914737
PD,hip_to_knee,6.909999999999917,-1.9196671099696043,-0.3564642174160344
PD,hip_to_knee,6.919999999999916,-1.949190020179469,-0.3801750757865119
PD,hip_to_knee,6.929999999999916,-1.9137564345631872,-0.3411249880072621
PD,hip_to_knee,6.939999999999916,-1.7988532197744576,-0.22479000914448868
PD,hip_to_knee,6.949999999999916,-1.513851449267435,0.05950185487024371
PD,hip_to_knee,6.959999999999916,-1.2137154354614093,0.35810460737003563
PD,hip_to_knee,6.969999999999915,-0.8504780388761162,0.7185469469095391
PD,hip_to_knee,6.979999999999915,-0.6920788466564375,0.8731935858594086
PD,hip_to_knee,6.989999999999915,-0.9644281316440981,0.5963023954994348
PD,hip_to_knee,6.999999999999915,-1.4937087512002043,0.06068358356813024
PD,hip_to_knee,7.0099999999999145,-1.9905002301408863,-0.44659082630707514
PD,hip_to_knee,7.019999999999914,-2.2860460522665482,-0.7535860391057915
PD,hip_to_knee,7.029999999999914,-2.4765165320786897,-0.9601892216430995
PD,hip_to_knee,7.039999999999914,-2.4309922202475875,-0.9293674822442128
PD,hip_to_knee,7.049999999999914,-2.3459610054876334,-0.8678293880594161
PD,hip_to_knee,7.0599999999999135,-2.372349473049206,-0.9156350151347917
PD,hip_to_knee,7.069999999999913,-2.2908069939945648,-0.8574978996188202
PD,hip_to_knee,7.079999999999913,-2.058264537163219,-0.6563514526746304
PD,hip_to_knee,7.089999999999913,-1.8989754649938457,-0.5251077147905654
PD,hip_to_knee,7.099999999999913,-1.8238717912977165,-0.48250853629087914
PD,hip_to_knee,7.109999999999912,-1.5084035740461832,-0.19849549545670603
PD,hip_to_knee,7.119999999999912,-1.4244441228448883,-0.15067074980424738
PD,hip_to_knee,7.129999999999912,-1.3592036124189129,-0.12312426027670495
PD,hip_to_knee,7.139999999999912,-1.2202877238186158,-0.024006079697223792
PD,hip_to_knee,7.1499999999999115,-1.1880605641035074,-0.03127496082398013
PD,hip_to_knee,7.159999999999911,-1.1068885970109703,0.008589046723610503
PD,hip_to_knee,7.169999999999911,-0.9520300146997671,0.12102099453229016
PD,hip_to_knee,7.179999999999911,-0.770851743597692,0.25861280036356504
PD,hip_to_knee,7.189999999999911,-0.6968818547134528,0.28947444022826846
PD,hip_to_knee,7.1999999999999105,-0.682753493293631,0.2549669873067888
PD,hip_to_knee,7.20999999999991,-0.6417714590751639,0.24795670566136443
PD,hip_to_knee,7.21999999999991,-0.4703082280999217,0.3741252080666046
PD,hip_to_knee,7.22999999999991,-0.2523524830757216,0.541719339210296
PD,hip_to_knee,7.23999999999991,-0.08070443285946341,0.6662342572732165
PD,hip_to_knee,7.249999999999909,0.12960489995806238,0.8267641713052758
PD,hip_to_knee,7.259999999999909,0.2655704004335975,0.9120967360538697
PD,hip_to_knee,7.269999999999909,0.2066057259894393,0.8029261185255148
PD,hip_to_knee,7.279999999999909,-0.0039385068630185,0.5364685657175723
PD,hip_to_knee,7.2899999999999086,-0.07562542287769898,0.41788088636822973
PD,hip_to_knee,7.299999999999908,0.04453669685676518,0.49311150640112056
PD,hip_to_knee,7.309999999999908,0.2952546748485669,0.6903313252872254
PD,hip_to_knee,7.319999999999908,0.5413545394339013,0.8832261350576289
PD,hip_to_knee,7.329999999999908,0.7839891205164643,1.0796581422855858
PD,hip_to_knee,7.3399999999999075,0.8729528468879891,1.1169561877525889
PD,hip_to_knee,7.349999999999907,0.904528510464672,1.0945969245756504
PD,hip_to_knee,7.359999999999907,0.8617713822233238,0.9992400017461895
PD,hip_to_knee,7.369999999999907,0.7647335603946555,0.8580616118267159
PD,hip_to_knee,7.379999999999907,0.800640288247353,0.8501031286201559
PD,hip_to_knee,7.389999999999906,1.0906899425514465,1.095345279812552
PD,hip_to_knee,7.399999999999906,1.3696352966580922,1.3232936091441831
EID,hip_to_knee,3.0,-1.555255359729632,-0.39155310335424803
EID,hip_to_knee,3.01,-1.3894547650207802,-0.19843649782162087
EID,hip_to_knee,3.0199999999999996,-1.6995306091372882,-0.47951714681029556
EID,hip_to_knee,3.0299999999999994,-1.8445191606855698,-0.5992792405081969
EID,hip_to_knee,3.039999999999999,-1.6523268624592613,-0.3887402827758704
EID,hip_to_knee,3.049999999999999,-1.2102608713266783,0.07854878496282938
EID,hip_to_knee,3.0599999999999987,-0.589359641928499,0.7238326998939424
EID,hip_to_knee,3.0699999999999985,-0.5102331893273779,0.8256062415371662
EID,hip_to_knee,3.0799999999999983,-0.9189287762311007,0.43846510314355347
EID,hip_to_knee,3.089999999999998,-1.104840078393763,0.270844255423493
EID,hip_to_knee,3.099999999999998,-1.1087478102870723,0.2837292319918488
EID,hip_to_knee,3.1099999999999977,-1.183293557880106,0.22557051138840914
EID,hip_to_knee,3.1199999999999974,-1.4458140510246895,-0.021056847242427425
EID,hip_to_knee,3.1299999999999972,-1.7563511125524598,-0.32013134680191957
EID,hip_to_knee,3.139999999999997,-1.8685133938988414,-0.4244721809020195
EID,hip_to_knee,3.149999999999997,-1.7038316934427453,-0.2505203585982957
EID,hip_to_knee,3.1599999999999966,-1.65867620988942,-0.19915938809652523
EID,hip_to_knee,3.1699999999999964,-1.9187983881685284,-0.4552285055901592
EID,hip_to_knee,3.179999999999996,-2.1097228007839357,-0.64645721025048
EID,hip_to_knee,3.189999999999996,-1.7180819911362892,-0.2562507113556138
EID,hip_to_knee,3.1999999999999957,-0.9274048736467579,0.5321281629921415
EID,hip_to_knee,3.2099999999999955,-0.6369478640668487,0.8201906718254431
EID,hip_to_knee,3.2199999999999953,-0.9658385141719853,0.4887616130170673
EID,hip_to_knee,3.229999999999995,-1.121963474010708,0.3254796940778476
EID,hip_to_knee,3.239999999999995,-0.9193653721084891,0.5202652044040148
EID,hip_to_knee,3.2499999999999947,-0.6805368988601084,0.7523011357262688
EID,hip_to_knee,3.2599999999999945,-0.9660606652233964,0.45901613994792473
EID,hip_to_knee,3.2699999999999942,-2.1153798167464983,-0.7020313297815077
EID,hip_to_knee,3.279999999999994,-3.207595710489722,-1.8089839074052088
EID,hip_to_knee,3.289999999999994,-3.3065317749543697,-1.9283675866238135
EID,hip_to_knee,3.2999999999999936,-2.960167793497102,-1.6032746734690377
EID,hip_to_knee,3.3099999999999934,-2.952642889829497,-1.6218850227007564
EID,hip_to_knee,3.319999999999993,-2.970037464119558,-1.6645269143870558
EID,hip_to_knee,3.329999999999993,-3.060602950601929,-1.7860394037788474
EID,hip_to_knee,3.3399999999999928,-2.732739100324312,-1.489286853371353
EID,hip_to_knee,3.3499999999999925,-1.9690198406230581,-0.7612225582391432
EID,hip_to_knee,3.3599999999999923,-1.6298320903606487,-0.4657421816802187
EID,hip_to_knee,3.369999999999992,-1.4886445188480748,-0.3623107968066962
EID,hip_to_knee,3.379999999999992,-0.8436889884926971,0.23632107213176812
EID,hip_to_knee,3.3899999999999917,-0.11032236986130257,0.9308910906564659
EID,hip_to_knee,3.3999999999999915,0.3295933065820139,1.3275682678633367
EID,hip_to_knee,3.4099999999999913,0.4649123386301507,1.4111814449043554
EID,hip_to_knee,3.419999999999991,0.25991158557132316,1.165015722898861
EID,hip_to_knee,3.429999999999991,0.22398750094737876,1.0844401233665706
EID,hip_to_knee,3.4399999999999906,0.4269518454323487,1.2389749115035076
EID,hip_to_knee,3.4499999999999904,0.23785979717969868,1.0035979061235971
EID,hip_to_knee,3.45999999999999,-0.18390802859069127,0.5318255138482304
EID,hip_to_knee,3.46999999999999,-0.4294355225300729,0.2463313320402729
EID,hip_to_knee,3.4799999999999898,-0.527988596690714,0.11037353550272037
EID,hip_to_knee,3.4899999999999896,-0.6318736797990874,-0.04471702669664031
EID,hip_to_knee,3.4999999999999893,-0.9117666008221077,-0.3658671779369819
EID,hip_to_knee,3.509999999999989,-1.121865477130692,-0.6197172189890867
EID,hip_to_knee,3.519999999999989,-0.9610151427169533,-0.4998150666281333
EID,hip_to_knee,3.5299999999999887,-0.473426196107918,-0.05743823828444885
EID,hip_to_knee,3.5399999999999885,-0.053569004536876075,0.30728845500676866
EID,hip_to_knee,3.5499999999999883,0.39660735467484376,0.7102522444570033
EID,hip_to_knee,3.559999999999988,0.899191145277374,1.1616457193684457
EID,hip_to_knee,3.569999999999988,1.3492428101620686,1.5586808778121677
EID,hip_to_knee,3.5799999999999876,1.317222264004706,1.4684539645347232
EID,hip_to_knee,3.5899999999999874,0.9468160012670378,1.0464420039549434
EID,hip_to_knee,3.599999999999987,0.8001732703761423,0.8532623744132094
EID,hip_to_knee,3.609999999999987,1.1704175956333975,1.1832669893832128
EID,hip_to_knee,3.619999999999987,1.793729992861478,1.7541149024457319
EID,hip_to_knee,3.6299999999999866,1.9835222818526952,1.8938935869172986
EID,hip_to_knee,3.6399999999999864,1.4937238826539114,1.3611009331100135
EID,hip_to_knee,3.649999999999986,1.0661268948722429,0.8949453522187927
EID,hip_to_knee,3.659999999999986,1.283988343257646,1.0757349859995862
EID,hip_to_knee,3.6699999999999857,1.603464843281398,1.3610233198794282
EID,hip_to_knee,3.6799999999999855,1.6410210917998067,1.3618566249833652
EID,hip_to_knee,3.6899999999999853,1.3510319957879482,1.040252792882674
EID,hip_to_knee,3.699999999999985,0.9278681322856659,0.5946594308025654
EID,hip_to_knee,3.709999999999985,1.0811910617110734,0.7223081561970142
EID,hip_to_knee,3.7199999999999847,1.6068304023224562,1.2237315964779112
EID,hip_to_knee,3.7299999999999844,1.6893174370476451,1.2854901573583153
EID,hip_to_knee,3.7399999999999842,1.6819486558738401,1.2570396914445265
EID,hip_to_knee,3.749999999999984,1.6846088282835452,1.2449318533753282
EID,hip_to_knee,3.759999999999984,1.7618163074053679,1.3118361759838888
EID,hip_to_knee,3.7699999999999836,2.0074011380074226,1.5460853105667711
EID,hip_to_knee,3.7799999999999834,2.0965252924603117,1.6317131514855192
EID,hip_to_knee,3.789999999999983,1.5870768859860989,1.1209269272803593
EID,hip_to_knee,3.799999999999983,1.1427187580679745,0.6775793637017339
EID,hip_to_knee,3.8099999999999827,1.1001588518978358,0.6374682367004567
EID,hip_to_knee,3.8199999999999825,1.194575241119465,0.7368257702008213
EID,hip_to_knee,3.8299999999999823,1.3673300480534487,0.9168882561860052
EID,hip_to_knee,3.839999999999982,1.0063406387902902,0.5662013009380995
EID,hip_to_knee,3.849999999999982,0.2896150131258245,-0.1391733439007177
EID,hip_to_knee,3.8599999999999817,0.0953091506916159,-0.3263825417635021
EID,hip_to_knee,3.8699999999999815,0.38910301394031926,-0.027107112757803926
