candidate,scan,group,repeat,joint,signal,freq_hz,amp
O5,ko,o5,r01,Knee,eta_u,31.30753138075314,0.0003766002648836911
O5,ko,o5,r01,Knee,eta_u,31.723849372384937,0.0006629884486201074
O5,ko,o5,r01,Knee,eta_u,32.14016736401673,0.0007679728643734549
O5,ko,o5,r01,Knee,eta_u,32.55648535564853,0.0008930302448607062
O5,ko,o5,r01,Knee,eta_u,32.97280334728033,0.001121243124910845
O5,ko,o5,r01,Knee,eta_u,33.38912133891213,0.0011484927717939166
O5,ko,o5,r01,Knee,eta_u,33.80543933054393,0.0009639877195940683
O5,ko,o5,r01,Knee,eta_u,34.22175732217573,0.0007309446240947796
O5,ko,o5,r01,Knee,eta_u,34.63807531380753,0.0004841336819366742
O5,ko,o5,r01,Knee,eta_u,35.05439330543933,0.00033324103483099775
O5,ko,o5,r01,Knee,eta_u,35.470711297071134,0.0002897286687452741
O5,ko,o5,r01,Knee,eta_u,35.88702928870293,0.0005114486451075087
O5,ko,o5,r01,Knee,eta_u,36.30334728033473,0.0005507516069775308
O5,ko,o5,r01,Knee,eta_u,36.71966527196653,0.00044395051644888445
O5,ko,o5,r01,Knee,eta_u,37.13598326359833,0.0004943213980608025
O5,ko,o5,r01,Knee,eta_u,37.55230125523013,0.0006234035769626187
O5,ko,o5,r01,Knee,eta_u,37.96861924686193,0.0012081695921316083
O5,ko,o5,r01,Knee,eta_u,38.38493723849373,0.001711645189355862
O5,ko,o5,r01,Knee,eta_u,38.80125523012552,0.002068402343291501
O5,ko,o5,r01,Knee,eta_u,39.21757322175732,0.002124907525215433
O5,ko,o5,r01,Knee,eta_u,39.63389121338912,0.0020001894214713802
O5,ko,o5,r01,Knee,eta_u,40.05020920502092,0.0017508574938484827
O5,ko,o5,r01,Knee,eta_u,40.46652719665272,0.001455129267052038
O5,ko,o5,r01,Knee,eta_u,40.88284518828452,0.000993370339496541
O5,ko,o5,r01,Knee,eta_u,41.29916317991632,0.0007724783852587656
O5,ko,o5,r01,Knee,eta_u,41.71548117154812,0.0008776466291050999
O5,ko,o5,r01,Knee,eta_u,42.13179916317992,0.000770711729823247
O5,ko,o5,r01,Knee,eta_u,42.54811715481171,0.0005693500808472511
O5,ko,o5,r01,Knee,eta_u,42.96443514644351,0.0006756951300292429
O5,ko,o5,r01,Knee,eta_u,43.38075313807531,0.0007800228133090783
O5,ko,o5,r01,Knee,eta_u,43.79707112970711,0.0008324624384290495
O5,ko,o5,r01,Knee,eta_u,44.21338912133891,0.0008070550781056656
O5,ko,o5,r01,Knee,eta_u,44.62970711297071,0.0007016557107638343
O5,ko,o5,r01,Knee,eta_u,45.04602510460251,0.0009112812428981428
O5,ko,o5,r01,Knee,eta_u,45.46234309623431,0.0012100131293124692
O5,ko,o5,r01,Knee,eta_u,45.87866108786611,0.001145747756750544
O5,ko,o5,r01,Knee,eta_u,46.29497907949791,0.0011091966832176045
O5,ko,o5,r01,Knee,eta_u,46.71129707112971,0.001139050126390462
O5,ko,o5,r01,Knee,eta_u,47.12761506276151,0.0010413409536456446
O5,ko,o5,r01,Knee,eta_u,47.54393305439331,0.0008440311508990425
O5,ko,o5,r01,Knee,eta_u,47.96025104602511,0.0005260427773644948
O5,ko,o5,r01,Knee,eta_u,48.37656903765691,0.00021544422071128125
O5,ko,o5,r01,Knee,eta_u,48.79288702928871,0.00021044719223798055
O5,ko,o5,r01,Knee,eta_u,49.2092050209205,0.00020860185852489586
O5,ko,o5,r01,Knee,eta_u,49.6255230125523,0.0002122919290457891
O5,ko,o5,r01,Knee,eta_u,50.0418410041841,0.0001587437531075811
O5,ko,o5,r01,Knee,eta_u,50.4581589958159,7.156316528254654e-05
O5,ko,o5,r01,Knee,eta_u,50.8744769874477,0.00018490385761113336
O5,ko,o5,r01,Knee,eta_u,51.2907949790795,0.0003238475487052154
O5,ko,o5,r01,Knee,eta_u,51.7071129707113,0.0004758904774512204
O5,ko,o5,r01,Knee,eta_u,52.12343096234309,0.0005648638138845289
O5,ko,o5,r01,Knee,eta_u,52.53974895397489,0.0005706220285333412
O5,ko,o5,r01,Knee,eta_u,52.95606694560669,0.0005447445997658849
O5,ko,o5,r01,Knee,eta_u,53.37238493723849,0.0005051943419762182
O5,ko,o5,r01,Knee,eta_u,53.78870292887029,0.0006268367882403004
O5,ko,o5,r01,Knee,eta_u,54.20502092050209,0.0007193962913469808
O5,ko,o5,r01,Knee,eta_u,54.62133891213389,0.0006967649080156616
O5,ko,o5,r01,Knee,eta_u,55.03765690376569,0.0005905454097231463
O5,ko,o5,r01,Knee,eta_u,55.453974895397494,0.00040056499960453376
O5,ko,o5,r01,Knee,eta_u,55.87029288702929,0.0002799319494897486
O5,ko,o5,r01,Knee,eta_u,56.28661087866109,0.00018626480312294147
O5,ko,o5,r01,Knee,eta_u,56.70292887029289,0.00026053577196010006
O5,ko,o5,r01,Knee,eta_u,57.11924686192469,0.000267431084412594
O5,ko,o5,r01,Knee,eta_u,57.53556485355649,0.00011766874510068766
O5,ko,o5,r01,Knee,eta_u,57.95188284518829,0.00014366202459555486
O5,ko,o5,r01,Knee,eta_u,58.36820083682009,0.0003034241152152507
O5,ko,o5,r01,Knee,eta_u,58.78451882845188,0.0003713566259621885
O5,ko,o5,r01,Knee,eta_u,59.20083682008368,0.0004073942163093277
O5,ko,o5,r01,Knee,eta_u,59.61715481171548,0.0003224851657294077
O5,ko,o5,r01,Knee,eta_u,60.03347280334728,0.0002933644997493218
O5,ko,o5,r01,Knee,eta_u,60.44979079497908,0.00035961053015174825
O5,ko,o5,r01,Knee,eta_u,60.86610878661088,0.0004183586758670559
O5,ko,o5,r01,Knee,eta_u,61.28242677824268,0.0004728186499177656
O5,ko,o5,r01,Knee,eta_u,61.69874476987448,0.0002730453105220359
O5,ko,o5,r01,Knee,eta_u,62.11506276150628,0.00012647349901178485
O5,ko,o5,r01,Knee,eta_u,62.53138075313807,0.00037167008309285584
O5,ko,o5,r01,Knee,eta_u,62.94769874476987,0.0005184575556628114
O5,ko,o5,r01,Knee,eta_u,63.36401673640167,0.0005386786243863751
O5,ko,o5,r01,Knee,eta_u,63.78033472803347,0.0005243082990609972
O5,ko,o5,r01,Knee,eta_u,64.19665271966528,0.0004954292027261396
O5,ko,o5,r01,Knee,eta_u,64.61297071129707,0.00048404473018305
O5,ko,o5,r01,Knee,eta_u,65.02928870292887,0.0004421296838187607
O5,ko,o5,r01,Knee,eta_u,65.44560669456067,0.00030119781485108657
O5,ko,o5,r01,Knee,eta_u,65.86192468619247,0.00023475683965807533
O5,ko,o5,r01,Knee,eta_u,66.27824267782427,0.0002411093314560433
O5,ko,o5,r01,Knee,eta_u,66.69456066945607,0.00024024583696593706
O5,ko,o5,r01,Knee,eta_u,67.11087866108787,0.0002416692687835708
O5,ko,o5,r01,Knee,eta_u,67.52719665271967,0.000349065542689548
O5,ko,o5,r01,Knee,eta_u,67.94351464435147,0.0003951012118035019
O5,ko,o5,r01,Knee,eta_u,68.35983263598327,0.0003026376257228667
O5,ko,o5,r01,Knee,eta_u,68.77615062761507,0.00020249729966249298
O5,ko,o5,r01,Knee,eta_u,69.19246861924687,9.666201083373714e-05
O5,ko,o5,r01,Knee,eta_u,69.60878661087867,0.00033164905757047464
O5,ko,o5,r01,Knee,eta_u,70.02510460251047,0.0005836171305203678
O5,ko,o5,r01,Knee,eta_u,70.44142259414227,0.0004455015294748696
O5,ko,o5,r01,Knee,eta_u,70.85774058577405,0.0003488979468143649
O5,ko,o5,r01,Knee,eta_u,71.27405857740585,0.0003213751472656184
O5,ko,o5,r01,Knee,eta_u,71.69037656903765,0.0004348003779078473
O5,ko,o5,r01,Knee,eta_u,72.10669456066945,0.0006266709362886807
O5,ko,o5,r01,Knee,eta_u,72.52301255230125,0.000721656919028532
O5,ko,o5,r01,Knee,eta_u,72.93933054393305,0.0007817463993081748
O5,ko,o5,r01,Knee,eta_u,73.35564853556485,0.0007240753762433099
O5,ko,o5,r01,Knee,eta_u,73.77196652719665,0.0006584865660993474
O5,ko,o5,r01,Knee,eta_u,74.18828451882845,0.0005829706366988995
O5,ko,o5,r01,Knee,eta_u,74.60460251046025,0.0006504836959730626
O5,ko,o5,r01,Knee,eta_u,75.02092050209205,0.0007761944596775131
O5,ko,o5,r01,Knee,eta_u,75.43723849372385,0.001020968289050516
O5,ko,o5,r01,Knee,eta_u,75.85355648535565,0.0012057673222757837
O5,ko,o5,r01,Knee,eta_u,76.26987447698745,0.0011973967619449838
O5,ko,o5,r01,Knee,eta_u,76.68619246861925,0.0012893596270816504
O5,ko,o5,r01,Knee,eta_u,77.10251046025104,0.0014769370574497676
O5,ko,o5,r01,Knee,eta_u,77.51882845188284,0.0017641340320021862
O5,ko,o5,r01,Knee,eta_u,77.93514644351464,0.0020602014131682594
O5,ko,o5,r01,Knee,eta_u,78.35146443514644,0.0019564670198725224
O5,ko,o5,r01,Knee,eta_u,78.76778242677824,0.0017258486431094885
O5,ko,o5,r01,Knee,eta_u,79.18410041841004,0.0012171181998707416
O5,ko,o5,r01,Knee,eta_u,79.60041841004184,0.0006971515053037685
O5,ko,o5,r01,Knee,eta_u,80.01673640167364,0.00016906096884342016
O5,ko,o5,r01,Knee,eta_u,80.43305439330544,0.00037944909062722395
O5,ko,o5,r01,Knee,eta_u,80.84937238493724,0.0007005461508980511
O5,ko,o5,r01,Knee,eta_u,81.26569037656904,0.0008499897890965749
O5,ko,o5,r01,Knee,eta_u,81.68200836820084,0.0008984838907699509
O5,ko,o5,r01,Knee,eta_u,82.09832635983264,0.0007834109385747045
O5,ko,o5,r01,Knee,eta_u,82.51464435146444,0.0007851916743001121
O5,ko,o5,r01,Knee,eta_u,82.93096234309624,0.0008502474903599027
O5,ko,o5,r01,Knee,eta_u,83.34728033472804,0.0007282679131037803
O5,ko,o5,r01,Knee,eta_u,83.76359832635984,0.0006199570520799098
O5,ko,o5,r01,Knee,eta_u,84.17991631799163,0.0006495323732926093
O5,ko,o5,r01,Knee,eta_u,84.59623430962343,0.0005351807248667169
O5,ko,o5,r01,Knee,eta_u,85.01255230125523,0.0002449032744053736
O5,ko,o5,r01,Knee,eta_u,85.42887029288703,0.0002845223223378675
O5,ko,o5,r01,Knee,eta_u,85.84518828451883,0.0004543104622894198
O5,ko,o5,r01,Knee,eta_u,86.26150627615063,0.0008001511952658676
O5,ko,o5,r01,Knee,eta_u,86.67782426778243,0.0010380098257306012
O5,ko,o5,r01,Knee,eta_u,87.09414225941423,0.0009455938438832425
O5,ko,o5,r01,Knee,eta_u,87.51046025104603,0.0008129579565468181
O5,ko,o5,r01,Knee,eta_u,87.92677824267783,0.0006429452748809625
O5,ko,o5,r01,Knee,eta_u,88.34309623430963,0.0004976381204004363
O5,ko,o5,r01,Knee,eta_u,88.75941422594143,0.0003584003713699641
O5,ko,o5,r01,Knee,eta_u,89.17573221757323,0.00020687257096642692
O5,ko,o5,r01,Knee,eta_u,89.59205020920503,0.0001690699334019777
O5,ko,o5,r01,Knee,eta_u,90.00836820083683,0.0003734053055915272
O5,ko,o5,r01,Knee,eta_u,90.42468619246861,0.0004031617472478291
O5,ko,o5,r01,Knee,eta_u,90.84100418410041,0.00030991641018183926
O5,ko,o5,r01,Knee,eta_u,91.25732217573221,0.00032039387590962877
O5,ko,o5,r01,Knee,eta_u,91.67364016736401,0.0003543626118400064
O5,ko,o5,r01,Knee,eta_u,92.08995815899581,0.0004299695097942274
O5,ko,o5,r01,Knee,eta_u,92.50627615062761,0.0004534869520268112
O5,ko,o5,r01,Knee,eta_u,92.92259414225941,0.00039481378324816326
O5,ko,o5,r01,Knee,eta_u,93.33891213389121,0.0003593923445217956
O5,ko,o5,r01,Knee,eta_u,93.75523012552301,0.00033621790472793865
O5,ko,o5,r01,Knee,eta_u,94.17154811715481,0.0004783334617929982
O5,ko,o5,r01,Knee,eta_u,94.58786610878661,0.0005734564220104941
O5,ko,o5,r01,Knee,eta_u,95.00418410041841,0.00040729768449758355
O5,ko,o5,r01,Knee,eta_u,95.42050209205021,0.00029134085127676215
O5,ko,o5,r01,Knee,eta_u,95.83682008368201,0.00023521187596198492
O5,ko,o5,r01,Knee,eta_u,96.25313807531381,0.0002163554401596587
O5,ko,o5,r01,Knee,eta_u,96.66945606694561,0.0002117546507378243
O5,ko,o5,r01,Knee,eta_u,97.08577405857741,0.0001265862390824353
O5,ko,o5,r01,Knee,eta_u,97.5020920502092,8.948362234755542e-05
O5,ko,o5,r01,Knee,eta_u,97.918410041841,0.00019321396527449678
O5,ko,o5,r01,Knee,eta_u,98.3347280334728,0.00026535679629520047
O5,ko,o5,r01,Knee,eta_u,98.7510460251046,0.0003088743997133528
O5,ko,o5,r01,Knee,eta_u,99.1673640167364,0.00020742097443835134
O5,ko,o5,r01,Knee,eta_u,99.5836820083682,9.198438611077839e-05
O5,ko,o5,r01,Knee,eta_u,100.0,0.00036353967109148416
O5,ko,o5,r01,Coord,coord_error,0.5,0.026458496154350135
O5,ko,o5,r01,Coord,coord_error,0.9163179916317992,0.019365191952478183
O5,ko,o5,r01,Coord,coord_error,1.3326359832635983,0.007419253885952361
O5,ko,o5,r01,Coord,coord_error,1.7489539748953975,0.009231045176354417
O5,ko,o5,r01,Coord,coord_error,2.1652719665271967,0.015969736484155922
O5,ko,o5,r01,Coord,coord_error,2.581589958158996,0.009953601330809204
O5,ko,o5,r01,Coord,coord_error,2.997907949790795,0.0058968608737149444
O5,ko,o5,r01,Coord,coord_error,3.414225941422594,0.00715536365485029
O5,ko,o5,r01,Coord,coord_error,3.8305439330543933,0.006073098008210105
O5,ko,o5,r01,Coord,coord_error,4.2468619246861925,0.0029680063775076506
O5,ko,o5,r01,Coord,coord_error,4.663179916317992,0.0043387827177658635
O5,ko,o5,r01,Coord,coord_error,5.079497907949791,0.006632306169891968
O5,ko,o5,r01,Coord,coord_error,5.49581589958159,0.006665121649169156
O5,ko,o5,r01,Coord,coord_error,5.912133891213389,0.006104108983071037
O5,ko,o5,r01,Coord,coord_error,6.328451882845188,0.0043784079749093815
O5,ko,o5,r01,Coord,coord_error,6.7447698744769875,0.002950982235778098
O5,ko,o5,r01,Coord,coord_error,7.161087866108787,0.0017184838741942598
O5,ko,o5,r01,Coord,coord_error,7.577405857740586,0.0012274459696422742
O5,ko,o5,r01,Coord,coord_error,7.993723849372385,0.0008655079814339892
O5,ko,o5,r01,Coord,coord_error,8.410041841004183,0.0006282745484711989
O5,ko,o5,r01,Coord,coord_error,8.826359832635983,0.00048383110888402484
O5,ko,o5,r01,Coord,coord_error,9.242677824267783,0.00047512870957149483
O5,ko,o5,r01,Coord,coord_error,9.658995815899582,0.0004105797510278351
O5,ko,o5,r01,Coord,coord_error,10.07531380753138,0.00031890979546463717
O5,ko,o5,r01,Coord,coord_error,10.49163179916318,0.0004265988105131372
O5,ko,o5,r01,Coord,coord_error,10.90794979079498,0.0005935964051791262
O5,ko,o5,r01,Coord,coord_error,11.324267782426778,0.0009389149032402088
O5,ko,o5,r01,Coord,coord_error,11.740585774058577,0.0010008325623257909
O5,ko,o5,r01,Coord,coord_error,12.156903765690377,0.0007487240321693166
O5,ko,o5,r01,Coord,coord_error,12.573221757322177,0.0006898596075206357
O5,ko,o5,r01,Coord,coord_error,12.989539748953975,0.0006962837371929763
O5,ko,o5,r01,Coord,coord_error,13.405857740585773,0.00045937227885337105
O5,ko,o5,r01,Coord,coord_error,13.822175732217573,0.00037960228531936074
O5,ko,o5,r01,Coord,coord_error,14.238493723849373,0.0007128192117689735
O5,ko,o5,r01,Coord,coord_error,14.654811715481172,0.0008218057468800835
O5,ko,o5,r01,Coord,coord_error,15.07112970711297,0.0007418546576429339
O5,ko,o5,r01,Coord,coord_error,15.48744769874477,0.000716818305219923
O5,ko,o5,r01,Coord,coord_error,15.90376569037657,0.0006962196211549015
O5,ko,o5,r01,Coord,coord_error,16.320083682008367,0.0005740313823202675
O5,ko,o5,r01,Coord,coord_error,16.736401673640167,0.0004852817804768337
O5,ko,o5,r01,Coord,coord_error,17.152719665271967,0.00046030857957417477
O5,ko,o5,r01,Coord,coord_error,17.569037656903767,0.00038176123325175146
O5,ko,o5,r01,Coord,coord_error,17.985355648535567,0.00026911261478439424
O5,ko,o5,r01,Coord,coord_error,18.401673640167363,0.0003430949350279564
O5,ko,o5,r01,Coord,coord_error,18.817991631799163,0.0004274451570389214
O5,ko,o5,r01,Coord,coord_error,19.234309623430963,0.0004203740028028501
O5,ko,o5,r01,Coord,coord_error,19.65062761506276,0.000338685378216181
O5,ko,o5,r01,Coord,coord_error,20.06694560669456,0.00015063856636537293
O5,ko,o5,r01,Coord,coord_error,20.48326359832636,0.00021639873366975624
O5,ko,o5,r01,Coord,coord_error,20.89958158995816,0.00040193155086137974
O5,ko,o5,r01,Coord,coord_error,21.31589958158996,0.00046362186441202004
O5,ko,o5,r01,Coord,coord_error,21.732217573221757,0.0004897218724889826
O5,ko,o5,r01,Coord,coord_error,22.148535564853557,0.0004105507942380311
O5,ko,o5,r01,Coord,coord_error,22.564853556485357,0.0003561033811389556
O5,ko,o5,r01,Coord,coord_error,22.981171548117153,0.00032837053430765186
O5,ko,o5,r01,Coord,coord_error,23.397489539748953,0.0003071011155609695
O5,ko,o5,r01,Coord,coord_error,23.813807531380753,0.0002870855149473316
O5,ko,o5,r01,Coord,coord_error,24.230125523012553,0.00020545262689672898
O5,ko,o5,r01,Coord,coord_error,24.646443514644353,0.00014774964086278287
O5,ko,o5,r01,Coord,coord_error,25.06276150627615,0.00015100364266093898
O5,ko,o5,r01,Coord,coord_error,25.47907949790795,0.00017065224567396506
O5,ko,o5,r01,Coord,coord_error,25.89539748953975,0.00020376952721672
O5,ko,o5,r01,Coord,coord_error,26.311715481171547,0.0001882165481876171
O5,ko,o5,r01,Coord,coord_error,26.728033472803347,0.00015756507353475118
O5,ko,o5,r01,Coord,coord_error,27.144351464435147,8.138828008728251e-05
O5,ko,o5,r01,Coord,coord_error,27.560669456066947,4.9369433493719295e-05
O5,ko,o5,r01,Coord,coord_error,27.976987447698747,9.927017366583729e-05
O5,ko,o5,r01,Coord,coord_error,28.393305439330543,0.00011256537986566932
O5,ko,o5,r01,Coord,coord_error,28.809623430962343,0.00010316954203903304
O5,ko,o5,r01,Coord,coord_error,29.225941422594143,8.672617429288442e-05
O5,ko,o5,r01,Coord,coord_error,29.64225941422594,7.550533355266604e-05
O5,ko,o5,r01,Coord,coord_error,30.05857740585774,9.869254522921744e-05
O5,ko,o5,r01,Coord,coord_error,30.47489539748954,0.00013824562762529874
O5,ko,o5,r01,Coord,coord_error,30.89121338912134,0.0002005308879978085
O5,ko,o5,r01,Coord,coord_error,31.30753138075314,0.0001698663027341506
O5,ko,o5,r01,Coord,coord_error,31.723849372384937,9.659106939576578e-05
O5,ko,o5,r01,Coord,coord_error,32.14016736401673,0.00013611971711246398
O5,ko,o5,r01,Coord,coord_error,32.55648535564853,0.00017159308369658286
O5,ko,o5,r01,Coord,coord_error,32.97280334728033,0.00017282512284327005
O5,ko,o5,r01,Coord,coord_error,33.38912133891213,0.00018001211918397693
O5,ko,o5,r01,Coord,coord_error,33.80543933054393,0.00019347384622441833
O5,ko,o5,r01,Coord,coord_error,34.22175732217573,0.00017395143495155946
O5,ko,o5,r01,Coord,coord_error,34.63807531380753,0.00014417497498718827
O5,ko,o5,r01,Coord,coord_error,35.05439330543933,0.00013790881056293
O5,ko,o5,r01,Coord,coord_error,35.470711297071134,0.00014404036886153212
O5,ko,o5,r01,Coord,coord_error,35.88702928870293,0.00018079465423414447
O5,ko,o5,r01,Coord,coord_error,36.30334728033473,0.00022491234666177157
O5,ko,o5,r01,Coord,coord_error,36.71966527196653,0.00027492764471129315
O5,ko,o5,r01,Coord,coord_error,37.13598326359833,0.00018529794805600253
O5,ko,o5,r01,Coord,coord_error,37.55230125523013,7.684444401462961e-05
O5,ko,o5,r01,Coord,coord_error,37.96861924686193,8.387128565440159e-05
O5,ko,o5,r01,Coord,coord_error,38.38493723849373,8.966376219926824e-05
O5,ko,o5,r01,Coord,coord_error,38.80125523012552,9.322837315120077e-05
O5,ko,o5,r01,Coord,coord_error,39.21757322175732,0.00013520275369021474
O5,ko,o5,r01,Coord,coord_error,39.63389121338912,0.00020036014481758068
O5,ko,o5,r01,Coord,coord_error,40.05020920502092,0.00017387155675733064
O5,ko,o5,r01,Coord,coord_error,40.46652719665272,0.00013543284425898661
O5,ko,o5,r01,Coord,coord_error,40.88284518828452,9.324005723278597e-05
O5,ko,o5,r01,Coord,coord_error,41.29916317991632,6.060760605476043e-05
O5,ko,o5,r01,Coord,coord_error,41.71548117154812,4.091692500598677e-05
O5,ko,o5,r01,Coord,coord_error,42.13179916317992,4.3800332158641535e-05
O5,ko,o5,r01,Coord,coord_error,42.54811715481171,5.6733556323586225e-05
O5,ko,o5,r01,Coord,coord_error,42.96443514644351,6.779407087140672e-05
O5,ko,o5,r01,Coord,coord_error,43.38075313807531,8.076357334341812e-05
O5,ko,o5,r01,Coord,coord_error,43.79707112970711,0.00010054023450986615
O5,ko,o5,r01,Coord,coord_error,44.21338912133891,0.00011778828961327819
O5,ko,o5,r01,Coord,coord_error,44.62970711297071,0.0001324380646061721
O5,ko,o5,r01,Coord,coord_error,45.04602510460251,0.00012924179296226347
O5,ko,o5,r01,Coord,coord_error,45.46234309623431,0.00012052218495750611
O5,ko,o5,r01,Coord,coord_error,45.87866108786611,0.0001154724372836837
O5,ko,o5,r01,Coord,coord_error,46.29497907949791,0.00010095105334476086
O5,ko,o5,r01,Coord,coord_error,46.71129707112971,6.373526793678777e-05
O5,ko,o5,r01,Coord,coord_error,47.12761506276151,4.372441668376362e-05
O5,ko,o5,r01,Coord,coord_error,47.54393305439331,3.714714288322796e-05
O5,ko,o5,r01,Coord,coord_error,47.96025104602511,5.474463033401063e-05
O5,ko,o5,r01,Coord,coord_error,48.37656903765691,7.894867727631135e-05
O5,ko,o5,r01,Coord,coord_error,48.79288702928871,0.0001183348065570718
O5,ko,o5,r01,Coord,coord_error,49.2092050209205,0.00013180494658611823
O5,ko,o5,r01,Coord,coord_error,49.6255230125523,9.975815444187433e-05
O5,ko,o5,r01,Coord,coord_error,50.0418410041841,8.036343971940314e-05
O5,ko,o5,r01,Coord,coord_error,50.4581589958159,6.84029128939551e-05
O5,ko,o5,r01,Coord,coord_error,50.8744769874477,9.661731336332266e-05
O5,ko,o5,r01,Coord,coord_error,51.2907949790795,0.00012555529197760227
O5,ko,o5,r01,Coord,coord_error,51.7071129707113,0.00013466706645625596
O5,ko,o5,r01,Coord,coord_error,52.12343096234309,0.00015479150425479424
O5,ko,o5,r01,Coord,coord_error,52.53974895397489,0.00018944624240460742
O5,ko,o5,r01,Coord,coord_error,52.95606694560669,0.00018304814419886848
O5,ko,o5,r01,Coord,coord_error,53.37238493723849,0.00015890713477806657
O5,ko,o5,r01,Coord,coord_error,53.78870292887029,0.00012855542518199256
O5,ko,o5,r01,Coord,coord_error,54.20502092050209,9.875445005654596e-05
O5,ko,o5,r01,Coord,coord_error,54.62133891213389,7.15096465174968e-05
O5,ko,o5,r01,Coord,coord_error,55.03765690376569,4.2385590946894604e-05
O5,ko,o5,r01,Coord,coord_error,55.453974895397494,1.1378398475944771e-05
O5,ko,o5,r01,Coord,coord_error,55.87029288702929,3.2239658045975906e-05
O5,ko,o5,r01,Coord,coord_error,56.28661087866109,6.757349578100837e-05
O5,ko,o5,r01,Coord,coord_error,56.70292887029289,6.494475437549157e-05
O5,ko,o5,r01,Coord,coord_error,57.11924686192469,6.454509308787019e-05
O5,ko,o5,r01,Coord,coord_error,57.53556485355649,6.93283491268055e-05
O5,ko,o5,r01,Coord,coord_error,57.95188284518829,7.768384175500585e-05
O5,ko,o5,r01,Coord,coord_error,58.36820083682009,8.875818823747729e-05
O5,ko,o5,r01,Coord,coord_error,58.78451882845188,7.036910586364235e-05
O5,ko,o5,r01,Coord,coord_error,59.20083682008368,4.636444600032737e-05
O5,ko,o5,r01,Coord,coord_error,59.61715481171548,2.4211724824636108e-05
O5,ko,o5,r01,Coord,coord_error,60.03347280334728,1.483493773282202e-05
O5,ko,o5,r01,Coord,coord_error,60.44979079497908,2.7297797648527313e-05
O5,ko,o5,r01,Coord,coord_error,60.86610878661088,3.16944992906149e-05
O5,ko,o5,r01,Coord,coord_error,61.28242677824268,3.147802364411163e-05
O5,ko,o5,r01,Coord,coord_error,61.69874476987448,2.5568207247759755e-05
O5,ko,o5,r01,Coord,coord_error,62.11506276150628,2.4930138240033726e-05
O5,ko,o5,r01,Coord,coord_error,62.53138075313807,5.293970032095713e-05
O5,ko,o5,r01,Coord,coord_error,62.94769874476987,7.029452608130385e-05
O5,ko,o5,r01,Coord,coord_error,63.36401673640167,7.394603068246487e-05
O5,ko,o5,r01,Coord,coord_error,63.78033472803347,6.663427398362217e-05
O5,ko,o5,r01,Coord,coord_error,64.19665271966528,5.472416407895619e-05
O5,ko,o5,r01,Coord,coord_error,64.61297071129707,6.23054921279995e-05
O5,ko,o5,r01,Coord,coord_error,65.02928870292887,6.497790036685712e-05
O5,ko,o5,r01,Coord,coord_error,65.44560669456067,5.017417611684394e-05
O5,ko,o5,r01,Coord,coord_error,65.86192468619247,3.4102383248805324e-05
O5,ko,o5,r01,Coord,coord_error,66.27824267782427,1.6791417289787782e-05
O5,ko,o5,r01,Coord,coord_error,66.69456066945607,1.6880397446816284e-05
O5,ko,o5,r01,Coord,coord_error,67.11087866108787,2.180688210488001e-05
O5,ko,o5,r01,Coord,coord_error,67.52719665271967,2.0082888242185714e-05
O5,ko,o5,r01,Coord,coord_error,67.94351464435147,2.3342977741207125e-05
O5,ko,o5,r01,Coord,coord_error,68.35983263598327,3.78528232647178e-05
O5,ko,o5,r01,Coord,coord_error,68.77615062761507,4.154560996822434e-05
O5,ko,o5,r01,Coord,coord_error,69.19246861924687,3.7213799328859725e-05
O5,ko,o5,r01,Coord,coord_error,69.60878661087867,3.932011985583252e-05
O5,ko,o5,r01,Coord,coord_error,70.02510460251047,4.453508334421118e-05
O5,ko,o5,r01,Coord,coord_error,70.44142259414227,6.534182483429574e-05
O5,ko,o5,r01,Coord,coord_error,70.85774058577405,8.540093467522711e-05
O5,ko,o5,r01,Coord,coord_error,71.27405857740585,0.00010421589928275688
O5,ko,o5,r01,Coord,coord_error,71.69037656903765,9.977393031138095e-05
O5,ko,o5,r01,Coord,coord_error,72.10669456066945,8.238819920072379e-05
O5,ko,o5,r01,Coord,coord_error,72.52301255230125,0.00010038862715120312
O5,ko,o5,r01,Coord,coord_error,72.93933054393305,0.00011922281902710093
O5,ko,o5,r01,Coord,coord_error,73.35564853556485,0.00012553442298477013
O5,ko,o5,r01,Coord,coord_error,73.77196652719665,0.0001253473634428674
O5,ko,o5,r01,Coord,coord_error,74.18828451882845,0.00011701244555070279
O5,ko,o5,r01,Coord,coord_error,74.60460251046025,0.00012563108365045062
O5,ko,o5,r01,Coord,coord_error,75.02092050209205,0.00014114802991697353
O5,ko,o5,r01,Coord,coord_error,75.43723849372385,0.0001849132037613332
O5,ko,o5,r01,Coord,coord_error,75.85355648535565,0.00021981882353193643
O5,ko,o5,r01,Coord,coord_error,76.26987447698745,0.0002254455934005356
O5,ko,o5,r01,Coord,coord_error,76.68619246861925,0.00022824973372671781
O5,ko,o5,r01,Coord,coord_error,77.10251046025104,0.00022836399782022644
O5,ko,o5,r01,Coord,coord_error,77.51882845188284,0.0002420367147639524
O5,ko,o5,r01,Coord,coord_error,77.93514644351464,0.00025732837936034183
O5,ko,o5,r01,Coord,coord_error,78.35146443514644,0.0002267026759593793
O5,ko,o5,r01,Coord,coord_error,78.76778242677824,0.0001763088695917584
O5,ko,o5,r01,Coord,coord_error,79.18410041841004,8.258612748199154e-05
