method,repeat,joint,signal,freq_hz,amp
pd,r01,Hip,delta_tau_est,73.77196652719665,0.014555624079502588
pd,r01,Hip,delta_tau_est,74.18828451882845,0.015451526760592197
pd,r01,Hip,delta_tau_est,74.60460251046025,0.021917047443473916
pd,r01,Hip,delta_tau_est,75.02092050209205,0.03495483951524207
pd,r01,Hip,delta_tau_est,75.43723849372385,0.05161859719896961
pd,r01,Hip,delta_tau_est,75.85355648535565,0.0696691370526111
pd,r01,Hip,delta_tau_est,76.26987447698745,0.06263893738031276
pd,r01,Hip,delta_tau_est,76.68619246861925,0.054244205864597696
pd,r01,Hip,delta_tau_est,77.10251046025104,0.04271480272579109
pd,r01,Hip,delta_tau_est,77.51882845188284,0.03276056009797999
pd,r01,Hip,delta_tau_est,77.93514644351464,0.024276341938599427
pd,r01,Hip,delta_tau_est,78.35146443514644,0.01746878731285744
pd,r01,Hip,delta_tau_est,78.76778242677824,0.011991187383377011
pd,r01,Hip,delta_tau_est,79.18410041841004,0.024179507342295403
pd,r01,Hip,delta_tau_est,79.60041841004184,0.028536471153755127
pd,r01,Hip,delta_tau_est,80.01673640167364,0.01555785921879485
pd,r01,Hip,delta_tau_est,80.43305439330544,0.02710854994831199
pd,r01,Hip,delta_tau_est,80.84937238493724,0.056729262550469436
pd,r01,Hip,delta_tau_est,81.26569037656904,0.05448149027188648
pd,r01,Hip,delta_tau_est,81.68200836820084,0.04565860902357379
pd,r01,Hip,delta_tau_est,82.09832635983264,0.03236214453527728
pd,r01,Hip,delta_tau_est,82.51464435146444,0.023314238246125066
pd,r01,Hip,delta_tau_est,82.93096234309624,0.02150880713799828
pd,r01,Hip,delta_tau_est,83.34728033472804,0.02004037846962544
pd,r01,Hip,delta_tau_est,83.76359832635984,0.01876619023402668
pd,r01,Hip,delta_tau_est,84.17991631799163,0.025792556926304014
pd,r01,Hip,delta_tau_est,84.59623430962343,0.0312342340951374
pd,r01,Hip,delta_tau_est,85.01255230125523,0.02381078432173945
pd,r01,Hip,delta_tau_est,85.42887029288703,0.01889334970865159
pd,r01,Hip,delta_tau_est,85.84518828451883,0.017321250150804653
pd,r01,Hip,delta_tau_est,86.26150627615063,0.014154660717364329
pd,r01,Hip,delta_tau_est,86.67782426778243,0.010281436795858974
pd,r01,Hip,delta_tau_est,87.09414225941423,0.022676811712393448
pd,r01,Hip,delta_tau_est,87.51046025104603,0.031968721106623944
pd,r01,Hip,delta_tau_est,87.92677824267783,0.02787237142907763
pd,r01,Hip,delta_tau_est,88.34309623430963,0.024139182247417765
pd,r01,Hip,delta_tau_est,88.75941422594143,0.020788800111883426
pd,r01,Hip,delta_tau_est,89.17573221757323,0.017997157108082952
pd,r01,Hip,delta_tau_est,89.59205020920503,0.015466260683455465
pd,r01,Hip,delta_tau_est,90.00836820083683,0.017575079482103805
pd,r01,Hip,delta_tau_est,90.42468619246861,0.02213959056569968
pd,r01,Hip,delta_tau_est,90.84100418410041,0.03299545732149105
pd,r01,Hip,delta_tau_est,91.25732217573221,0.03811845899986499
pd,r01,Hip,delta_tau_est,91.67364016736401,0.03846269791462407
pd,r01,Hip,delta_tau_est,92.08995815899581,0.0351971447937319
pd,r01,Hip,delta_tau_est,92.50627615062761,0.030483877626038894
pd,r01,Hip,delta_tau_est,92.92259414225941,0.0183205789096841
pd,r01,Hip,delta_tau_est,93.33891213389121,0.011696047833303953
pd,r01,Hip,delta_tau_est,93.75523012552301,0.01585699729813144
pd,r01,Hip,delta_tau_est,94.17154811715481,0.02226986550234015
pd,r01,Hip,delta_tau_est,94.58786610878661,0.030159559305867903
pd,r01,Hip,delta_tau_est,95.00418410041841,0.03496157916065758
pd,r01,Hip,delta_tau_est,95.42050209205021,0.03780227422981319
pd,r01,Hip,delta_tau_est,95.83682008368201,0.03092089701756854
pd,r01,Hip,delta_tau_est,96.25313807531381,0.025762550613633778
pd,r01,Hip,delta_tau_est,96.66945606694561,0.02321204358602668
pd,r01,Hip,delta_tau_est,97.08577405857741,0.022455804940744135
pd,r01,Hip,delta_tau_est,97.5020920502092,0.022613682487872305
pd,r01,Hip,delta_tau_est,97.918410041841,0.02335477517313877
pd,r01,Hip,delta_tau_est,98.3347280334728,0.024627144668922952
pd,r01,Hip,delta_tau_est,98.7510460251046,0.02794551432402007
pd,r01,Hip,delta_tau_est,99.1673640167364,0.023856752879160316
pd,r01,Hip,delta_tau_est,99.5836820083682,0.010945661973058653
pd,r01,Hip,delta_tau_est,100.0,0.020008081918662598
pd,r01,Hip,eta_u,0.5,0.0
pd,r01,Hip,eta_u,0.9163179916317992,0.0
pd,r01,Hip,eta_u,1.3326359832635983,0.0
pd,r01,Hip,eta_u,1.7489539748953975,0.0
pd,r01,Hip,eta_u,2.1652719665271967,0.0
pd,r01,Hip,eta_u,2.581589958158996,0.0
pd,r01,Hip,eta_u,2.997907949790795,0.0
pd,r01,Hip,eta_u,3.414225941422594,0.0
pd,r01,Hip,eta_u,3.8305439330543933,0.0
pd,r01,Hip,eta_u,4.2468619246861925,0.0
pd,r01,Hip,eta_u,4.663179916317992,0.0
pd,r01,Hip,eta_u,5.079497907949791,0.0
pd,r01,Hip,eta_u,5.49581589958159,0.0
pd,r01,Hip,eta_u,5.912133891213389,0.0
pd,r01,Hip,eta_u,6.328451882845188,0.0
pd,r01,Hip,eta_u,6.7447698744769875,0.0
pd,r01,Hip,eta_u,7.161087866108787,0.0
pd,r01,Hip,eta_u,7.577405857740586,0.0
pd,r01,Hip,eta_u,7.993723849372385,0.0
pd,r01,Hip,eta_u,8.410041841004183,0.0
pd,r01,Hip,eta_u,8.826359832635983,0.0
pd,r01,Hip,eta_u,9.242677824267783,0.0
pd,r01,Hip,eta_u,9.658995815899582,0.0
pd,r01,Hip,eta_u,10.07531380753138,0.0
pd,r01,Hip,eta_u,10.49163179916318,0.0
pd,r01,Hip,eta_u,10.90794979079498,0.0
pd,r01,Hip,eta_u,11.324267782426778,0.0
pd,r01,Hip,eta_u,11.740585774058577,0.0
pd,r01,Hip,eta_u,12.156903765690377,0.0
pd,r01,Hip,eta_u,12.573221757322177,0.0
pd,r01,Hip,eta_u,12.989539748953975,0.0
pd,r01,Hip,eta_u,13.405857740585773,0.0
pd,r01,Hip,eta_u,13.822175732217573,0.0
pd,r01,Hip,eta_u,14.238493723849373,0.0
pd,r01,Hip,eta_u,14.654811715481172,0.0
pd,r01,Hip,eta_u,15.07112970711297,0.0
pd,r01,Hip,eta_u,15.48744769874477,0.0
pd,r01,Hip,eta_u,15.90376569037657,0.0
pd,r01,Hip,eta_u,16.320083682008367,0.0
pd,r01,Hip,eta_u,16.736401673640167,0.0
pd,r01,Hip,eta_u,17.152719665271967,0.0
pd,r01,Hip,eta_u,17.569037656903767,0.0
pd,r01,Hip,eta_u,17.985355648535567,0.0
pd,r01,Hip,eta_u,18.401673640167363,0.0
pd,r01,Hip,eta_u,18.817991631799163,0.0
pd,r01,Hip,eta_u,19.234309623430963,0.0
pd,r01,Hip,eta_u,19.65062761506276,0.0
pd,r01,Hip,eta_u,20.06694560669456,0.0
pd,r01,Hip,eta_u,20.48326359832636,0.0
pd,r01,Hip,eta_u,20.89958158995816,0.0
pd,r01,Hip,eta_u,21.31589958158996,0.0
pd,r01,Hip,eta_u,21.732217573221757,0.0
pd,r01,Hip,eta_u,22.148535564853557,0.0
pd,r01,Hip,eta_u,22.564853556485357,0.0
pd,r01,Hip,eta_u,22.981171548117153,0.0
pd,r01,Hip,eta_u,23.397489539748953,0.0
pd,r01,Hip,eta_u,23.813807531380753,0.0
pd,r01,Hip,eta_u,24.230125523012553,0.0
pd,r01,Hip,eta_u,24.646443514644353,0.0
pd,r01,Hip,eta_u,25.06276150627615,0.0
pd,r01,Hip,eta_u,25.47907949790795,0.0
pd,r01,Hip,eta_u,25.89539748953975,0.0
pd,r01,Hip,eta_u,26.311715481171547,0.0
pd,r01,Hip,eta_u,26.728033472803347,0.0
pd,r01,Hip,eta_u,27.144351464435147,0.0
pd,r01,Hip,eta_u,27.560669456066947,0.0
pd,r01,Hip,eta_u,27.976987447698747,0.0
pd,r01,Hip,eta_u,28.393305439330543,0.0
pd,r01,Hip,eta_u,28.809623430962343,0.0
pd,r01,Hip,eta_u,29.225941422594143,0.0
pd,r01,Hip,eta_u,29.64225941422594,0.0
pd,r01,Hip,eta_u,30.05857740585774,0.0
pd,r01,Hip,eta_u,30.47489539748954,0.0
pd,r01,Hip,eta_u,30.89121338912134,0.0
pd,r01,Hip,eta_u,31.30753138075314,0.0
pd,r01,Hip,eta_u,31.723849372384937,0.0
pd,r01,Hip,eta_u,32.14016736401673,0.0
pd,r01,Hip,eta_u,32.55648535564853,0.0
pd,r01,Hip,eta_u,32.97280334728033,0.0
pd,r01,Hip,eta_u,33.38912133891213,0.0
pd,r01,Hip,eta_u,33.80543933054393,0.0
pd,r01,Hip,eta_u,34.22175732217573,0.0
pd,r01,Hip,eta_u,34.63807531380753,0.0
pd,r01,Hip,eta_u,35.05439330543933,0.0
pd,r01,Hip,eta_u,35.470711297071134,0.0
pd,r01,Hip,eta_u,35.88702928870293,0.0
pd,r01,Hip,eta_u,36.30334728033473,0.0
pd,r01,Hip,eta_u,36.71966527196653,0.0
pd,r01,Hip,eta_u,37.13598326359833,0.0
pd,r01,Hip,eta_u,37.55230125523013,0.0
pd,r01,Hip,eta_u,37.96861924686193,0.0
pd,r01,Hip,eta_u,38.38493723849373,0.0
pd,r01,Hip,eta_u,38.80125523012552,0.0
pd,r01,Hip,eta_u,39.21757322175732,0.0
pd,r01,Hip,eta_u,39.63389121338912,0.0
pd,r01,Hip,eta_u,40.05020920502092,0.0
pd,r01,Hip,eta_u,40.46652719665272,0.0
pd,r01,Hip,eta_u,40.88284518828452,0.0
pd,r01,Hip,eta_u,41.29916317991632,0.0
pd,r01,Hip,eta_u,41.71548117154812,0.0
pd,r01,Hip,eta_u,42.13179916317992,0.0
pd,r01,Hip,eta_u,42.54811715481171,0.0
pd,r01,Hip,eta_u,42.96443514644351,0.0
pd,r01,Hip,eta_u,43.38075313807531,0.0
pd,r01,Hip,eta_u,43.79707112970711,0.0
pd,r01,Hip,eta_u,44.21338912133891,0.0
pd,r01,Hip,eta_u,44.62970711297071,0.0
pd,r01,Hip,eta_u,45.04602510460251,0.0
pd,r01,Hip,eta_u,45.46234309623431,0.0
pd,r01,Hip,eta_u,45.87866108786611,0.0
pd,r01,Hip,eta_u,46.29497907949791,0.0
pd,r01,Hip,eta_u,46.71129707112971,0.0
pd,r01,Hip,eta_u,47.12761506276151,0.0
pd,r01,Hip,eta_u,47.54393305439331,0.0
pd,r01,Hip,eta_u,47.96025104602511,0.0
pd,r01,Hip,eta_u,48.37656903765691,0.0
pd,r01,Hip,eta_u,48.79288702928871,0.0
pd,r01,Hip,eta_u,49.2092050209205,0.0
pd,r01,Hip,eta_u,49.6255230125523,0.0
pd,r01,Hip,eta_u,50.0418410041841,0.0
pd,r01,Hip,eta_u,50.4581589958159,0.0
pd,r01,Hip,eta_u,50.8744769874477,0.0
pd,r01,Hip,eta_u,51.2907949790795,0.0
pd,r01,Hip,eta_u,51.7071129707113,0.0
pd,r01,Hip,eta_u,52.12343096234309,0.0
pd,r01,Hip,eta_u,52.53974895397489,0.0
pd,r01,Hip,eta_u,52.95606694560669,0.0
pd,r01,Hip,eta_u,53.37238493723849,0.0
pd,r01,Hip,eta_u,53.78870292887029,0.0
pd,r01,Hip,eta_u,54.20502092050209,0.0
pd,r01,Hip,eta_u,54.62133891213389,0.0
pd,r01,Hip,eta_u,55.03765690376569,0.0
pd,r01,Hip,eta_u,55.453974895397494,0.0
pd,r01,Hip,eta_u,55.87029288702929,0.0
pd,r01,Hip,eta_u,56.28661087866109,0.0
pd,r01,Hip,eta_u,56.70292887029289,0.0
pd,r01,Hip,eta_u,57.11924686192469,0.0
pd,r01,Hip,eta_u,57.53556485355649,0.0
pd,r01,Hip,eta_u,57.95188284518829,0.0
pd,r01,Hip,eta_u,58.36820083682009,0.0
pd,r01,Hip,eta_u,58.78451882845188,0.0
pd,r01,Hip,eta_u,59.20083682008368,0.0
pd,r01,Hip,eta_u,59.61715481171548,0.0
pd,r01,Hip,eta_u,60.03347280334728,0.0
pd,r01,Hip,eta_u,60.44979079497908,0.0
pd,r01,Hip,eta_u,60.86610878661088,0.0
pd,r01,Hip,eta_u,61.28242677824268,0.0
pd,r01,Hip,eta_u,61.69874476987448,0.0
pd,r01,Hip,eta_u,62.11506276150628,0.0
pd,r01,Hip,eta_u,62.53138075313807,0.0
pd,r01,Hip,eta_u,62.94769874476987,0.0
pd,r01,Hip,eta_u,63.36401673640167,0.0
pd,r01,Hip,eta_u,63.78033472803347,0.0
pd,r01,Hip,eta_u,64.19665271966528,0.0
pd,r01,Hip,eta_u,64.61297071129707,0.0
pd,r01,Hip,eta_u,65.02928870292887,0.0
pd,r01,Hip,eta_u,65.44560669456067,0.0
pd,r01,Hip,eta_u,65.86192468619247,0.0
pd,r01,Hip,eta_u,66.27824267782427,0.0
pd,r01,Hip,eta_u,66.69456066945607,0.0
pd,r01,Hip,eta_u,67.11087866108787,0.0
pd,r01,Hip,eta_u,67.52719665271967,0.0
pd,r01,Hip,eta_u,67.94351464435147,0.0
pd,r01,Hip,eta_u,68.35983263598327,0.0
pd,r01,Hip,eta_u,68.77615062761507,0.0
pd,r01,Hip,eta_u,69.19246861924687,0.0
pd,r01,Hip,eta_u,69.60878661087867,0.0
pd,r01,Hip,eta_u,70.02510460251047,0.0
pd,r01,Hip,eta_u,70.44142259414227,0.0
pd,r01,Hip,eta_u,70.85774058577405,0.0
pd,r01,Hip,eta_u,71.27405857740585,0.0
pd,r01,Hip,eta_u,71.69037656903765,0.0
pd,r01,Hip,eta_u,72.10669456066945,0.0
pd,r01,Hip,eta_u,72.52301255230125,0.0
pd,r01,Hip,eta_u,72.93933054393305,0.0
pd,r01,Hip,eta_u,73.35564853556485,0.0
pd,r01,Hip,eta_u,73.77196652719665,0.0
pd,r01,Hip,eta_u,74.18828451882845,0.0
pd,r01,Hip,eta_u,74.60460251046025,0.0
pd,r01,Hip,eta_u,75.02092050209205,0.0
pd,r01,Hip,eta_u,75.43723849372385,0.0
pd,r01,Hip,eta_u,75.85355648535565,0.0
pd,r01,Hip,eta_u,76.26987447698745,0.0
pd,r01,Hip,eta_u,76.68619246861925,0.0
pd,r01,Hip,eta_u,77.10251046025104,0.0
pd,r01,Hip,eta_u,77.51882845188284,0.0
pd,r01,Hip,eta_u,77.93514644351464,0.0
pd,r01,Hip,eta_u,78.35146443514644,0.0
pd,r01,Hip,eta_u,78.76778242677824,0.0
pd,r01,Hip,eta_u,79.18410041841004,0.0
pd,r01,Hip,eta_u,79.60041841004184,0.0
pd,r01,Hip,eta_u,80.01673640167364,0.0
pd,r01,Hip,eta_u,80.43305439330544,0.0
pd,r01,Hip,eta_u,80.84937238493724,0.0
pd,r01,Hip,eta_u,81.26569037656904,0.0
pd,r01,Hip,eta_u,81.68200836820084,0.0
pd,r01,Hip,eta_u,82.09832635983264,0.0
pd,r01,Hip,eta_u,82.51464435146444,0.0
pd,r01,Hip,eta_u,82.93096234309624,0.0
pd,r01,Hip,eta_u,83.34728033472804,0.0
pd,r01,Hip,eta_u,83.76359832635984,0.0
pd,r01,Hip,eta_u,84.17991631799163,0.0
pd,r01,Hip,eta_u,84.59623430962343,0.0
pd,r01,Hip,eta_u,85.01255230125523,0.0
pd,r01,Hip,eta_u,85.42887029288703,0.0
pd,r01,Hip,eta_u,85.84518828451883,0.0
pd,r01,Hip,eta_u,86.26150627615063,0.0
pd,r01,Hip,eta_u,86.67782426778243,0.0
pd,r01,Hip,eta_u,87.09414225941423,0.0
pd,r01,Hip,eta_u,87.51046025104603,0.0
pd,r01,Hip,eta_u,87.92677824267783,0.0
pd,r01,Hip,eta_u,88.34309623430963,0.0
pd,r01,Hip,eta_u,88.75941422594143,0.0
pd,r01,Hip,eta_u,89.17573221757323,0.0
pd,r01,Hip,eta_u,89.59205020920503,0.0
pd,r01,Hip,eta_u,90.00836820083683,0.0
pd,r01,Hip,eta_u,90.42468619246861,0.0
pd,r01,Hip,eta_u,90.84100418410041,0.0
pd,r01,Hip,eta_u,91.25732217573221,0.0
pd,r01,Hip,eta_u,91.67364016736401,0.0
pd,r01,Hip,eta_u,92.08995815899581,0.0
pd,r01,Hip,eta_u,92.50627615062761,0.0
pd,r01,Hip,eta_u,92.92259414225941,0.0
pd,r01,Hip,eta_u,93.33891213389121,0.0
pd,r01,Hip,eta_u,93.75523012552301,0.0
pd,r01,Hip,eta_u,94.17154811715481,0.0
pd,r01,Hip,eta_u,94.58786610878661,0.0
pd,r01,Hip,eta_u,95.00418410041841,0.0
pd,r01,Hip,eta_u,95.42050209205021,0.0
pd,r01,Hip,eta_u,95.83682008368201,0.0
pd,r01,Hip,eta_u,96.25313807531381,0.0
pd,r01,Hip,eta_u,96.66945606694561,0.0
pd,r01,Hip,eta_u,97.08577405857741,0.0
pd,r01,Hip,eta_u,97.5020920502092,0.0
pd,r01,Hip,eta_u,97.918410041841,0.0
pd,r01,Hip,eta_u,98.3347280334728,0.0
pd,r01,Hip,eta_u,98.7510460251046,0.0
pd,r01,Hip,eta_u,99.1673640167364,0.0
pd,r01,Hip,eta_u,99.5836820083682,0.0
pd,r01,Hip,eta_u,100.0,0.0
pd,r01,Knee,tau_est,0.5,2.4242366832754327
pd,r01,Knee,tau_est,0.9163179916317992,2.367679716830125
pd,r01,Knee,tau_est,1.3326359832635983,1.8977886382692088
pd,r01,Knee,tau_est,1.7489539748953975,1.3006628845930253
pd,r01,Knee,tau_est,2.1652719665271967,0.6595887718255571
pd,r01,Knee,tau_est,2.581589958158996,0.7369111064151412
pd,r01,Knee,tau_est,2.997907949790795,0.7271840783267001
pd,r01,Knee,tau_est,3.414225941422594,0.4817843686025572
pd,r01,Knee,tau_est,3.8305439330543933,0.38274080893390755
pd,r01,Knee,tau_est,4.2468619246861925,0.409927154804036
pd,r01,Knee,tau_est,4.663179916317992,0.2590773923298479
pd,r01,Knee,tau_est,5.079497907949791,0.08697532857487913
pd,r01,Knee,tau_est,5.49581589958159,0.20309674671181427
pd,r01,Knee,tau_est,5.912133891213389,0.25601243142570873
pd,r01,Knee,tau_est,6.328451882845188,0.18539130085744743
pd,r01,Knee,tau_est,6.7447698744769875,0.1343232274004472
pd,r01,Knee,tau_est,7.161087866108787,0.09598667394791074
pd,r01,Knee,tau_est,7.577405857740586,0.0657393098740569
pd,r01,Knee,tau_est,7.993723849372385,0.04151547129366798
pd,r01,Knee,tau_est,8.410041841004183,0.04705045260012238
pd,r01,Knee,tau_est,8.826359832635983,0.04933968959809519
pd,r01,Knee,tau_est,9.242677824267783,0.04690367483730053
pd,r01,Knee,tau_est,9.658995815899582,0.04571509101774031
pd,r01,Knee,tau_est,10.07531380753138,0.045128830009838194
pd,r01,Knee,tau_est,10.49163179916318,0.03431248988739806
pd,r01,Knee,tau_est,10.90794979079498,0.030967202013915077
pd,r01,Knee,tau_est,11.324267782426778,0.05834865954425057
pd,r01,Knee,tau_est,11.740585774058577,0.0715925128307495
pd,r01,Knee,tau_est,12.156903765690377,0.0692683833474707
pd,r01,Knee,tau_est,12.573221757322177,0.05152103479508564
pd,r01,Knee,tau_est,12.989539748953975,0.028837100859154245
pd,r01,Knee,tau_est,13.405857740585773,0.044173211467721504
pd,r01,Knee,tau_est,13.822175732217573,0.055481468117369856
pd,r01,Knee,tau_est,14.238493723849373,0.05630129389164778
pd,r01,Knee,tau_est,14.654811715481172,0.050132866701955776
pd,r01,Knee,tau_est,15.07112970711297,0.038122060681619496
pd,r01,Knee,tau_est,15.48744769874477,0.03214572209141439
pd,r01,Knee,tau_est,15.90376569037657,0.027528384208372773
pd,r01,Knee,tau_est,16.320083682008367,0.022449025746676968
pd,r01,Knee,tau_est,16.736401673640167,0.020444432783345727
pd,r01,Knee,tau_est,17.152719665271967,0.02424651599264079
pd,r01,Knee,tau_est,17.569037656903767,0.022249956087757376
pd,r01,Knee,tau_est,17.985355648535567,0.016598504822420097
pd,r01,Knee,tau_est,18.401673640167363,0.05299850711527465
pd,r01,Knee,tau_est,18.817991631799163,0.09106411190145218
pd,r01,Knee,tau_est,19.234309623430963,0.10583766969881785
pd,r01,Knee,tau_est,19.65062761506276,0.09692717862687766
pd,r01,Knee,tau_est,20.06694560669456,0.05462123980055332
pd,r01,Knee,tau_est,20.48326359832636,0.0733487427907768
pd,r01,Knee,tau_est,20.89958158995816,0.12051977950823908
pd,r01,Knee,tau_est,21.31589958158996,0.12002967025288286
pd,r01,Knee,tau_est,21.732217573221757,0.1100428229004364
pd,r01,Knee,tau_est,22.148535564853557,0.07489736650000364
pd,r01,Knee,tau_est,22.564853556485357,0.05490681321770616
pd,r01,Knee,tau_est,22.981171548117153,0.05109510619491068
pd,r01,Knee,tau_est,23.397489539748953,0.04214551275061521
pd,r01,Knee,tau_est,23.813807531380753,0.03189318920441812
pd,r01,Knee,tau_est,24.230125523012553,0.043551732241201846
pd,r01,Knee,tau_est,24.646443514644353,0.05802285136571033
pd,r01,Knee,tau_est,25.06276150627615,0.07954288451090542
pd,r01,Knee,tau_est,25.47907949790795,0.0827758433654075
pd,r01,Knee,tau_est,25.89539748953975,0.07119053615260085
pd,r01,Knee,tau_est,26.311715481171547,0.05680482365153311
pd,r01,Knee,tau_est,26.728033472803347,0.04225577516726645
pd,r01,Knee,tau_est,27.144351464435147,0.03247706302882477
pd,r01,Knee,tau_est,27.560669456066947,0.023112005621668753
pd,r01,Knee,tau_est,27.976987447698747,0.014502015070075248
pd,r01,Knee,tau_est,28.393305439330543,0.01543285057805825
pd,r01,Knee,tau_est,28.809623430962343,0.022183535204098152
pd,r01,Knee,tau_est,29.225941422594143,0.026857573294489033
pd,r01,Knee,tau_est,29.64225941422594,0.030957840772764537
pd,r01,Knee,tau_est,30.05857740585774,0.03335996540633339
pd,r01,Knee,tau_est,30.47489539748954,0.030083001515151406
pd,r01,Knee,tau_est,30.89121338912134,0.019048824933313613
pd,r01,Knee,tau_est,31.30753138075314,0.021709841747806383
pd,r01,Knee,tau_est,31.723849372384937,0.03052808751875571
pd,r01,Knee,tau_est,32.14016736401673,0.034206035386311937
pd,r01,Knee,tau_est,32.55648535564853,0.03620453341331734
pd,r01,Knee,tau_est,32.97280334728033,0.03319063082668915
pd,r01,Knee,tau_est,33.38912133891213,0.02673209689759579
pd,r01,Knee,tau_est,33.80543933054393,0.016708324217499588
pd,r01,Knee,tau_est,34.22175732217573,0.014261480220718676
pd,r01,Knee,tau_est,34.63807531380753,0.0143061254890608
pd,r01,Knee,tau_est,35.05439330543933,0.017380232044453166
pd,r01,Knee,tau_est,35.470711297071134,0.01735027779495634
pd,r01,Knee,tau_est,35.88702928870293,0.009828318065109568
pd,r01,Knee,tau_est,36.30334728033473,0.011999364338563252
pd,r01,Knee,tau_est,36.71966527196653,0.02178241691891985
pd,r01,Knee,tau_est,37.13598326359833,0.025787666469816957
pd,r01,Knee,tau_est,37.55230125523013,0.028000872772760612
pd,r01,Knee,tau_est,37.96861924686193,0.0245984993117176
pd,r01,Knee,tau_est,38.38493723849373,0.02211986404707206
pd,r01,Knee,tau_est,38.80125523012552,0.02127155078428558
pd,r01,Knee,tau_est,39.21757322175732,0.02315868786285479
pd,r01,Knee,tau_est,39.63389121338912,0.026660252269123757
pd,r01,Knee,tau_est,40.05020920502092,0.016369122499495122
pd,r01,Knee,tau_est,40.46652719665272,0.006828548576990403
pd,r01,Knee,tau_est,40.88284518828452,0.009339764793656394
pd,r01,Knee,tau_est,41.29916317991632,0.019798602725236092
pd,r01,Knee,tau_est,41.71548117154812,0.04077530400341903
pd,r01,Knee,tau_est,42.13179916317992,0.0463883179976158
pd,r01,Knee,tau_est,42.54811715481171,0.045340962180358074
pd,r01,Knee,tau_est,42.96443514644351,0.06427149027079374
pd,r01,Knee,tau_est,43.38075313807531,0.07496485744653664
pd,r01,Knee,tau_est,43.79707112970711,0.05596726187324126
pd,r01,Knee,tau_est,44.21338912133891,0.03616405559075793
pd,r01,Knee,tau_est,44.62970711297071,0.015552442899576423
pd,r01,Knee,tau_est,45.04602510460251,0.008821877261871227
pd,r01,Knee,tau_est,45.46234309623431,0.006638472952182373
pd,r01,Knee,tau_est,45.87866108786611,0.0135208376414621
pd,r01,Knee,tau_est,46.29497907949791,0.01960592981280857
pd,r01,Knee,tau_est,46.71129707112971,0.023836740719005246
